aware,past,appreciate,resp,landcontrol,Cluster,id
-0.309069349204579,0.16950987623768501,-0.21463875446166697,-0.150314896811082,0.29179843906189,1,6949455558
-0.280754786701636,0.20575494532368802,-0.16013482546145402,0.025515013030817997,-0.21912398396197896,1,6949418183
-0.283500888525143,0.157663896829181,-0.169175469246891,-0.183812741060553,0.0623194016796449,1,6949416279
-0.27759438900177,0.23299149579673997,0.0492342311474502,0.000200655066941613,0.10794172538424099,1,6949408889
-0.100930904605151,0.247193284866698,0.0991101562254615,0.0485302510258726,0.000510574389820192,1,6949405911
-0.30140121001328,0.247851008233025,0.13467576531879,0.0011035024930966802,0.418620868263762,1,6949403352
-0.281119441890017,0.20581424485885103,-0.161184009528053,-0.00281249758230313,-0.0935276015981272,1,6949399112
-0.310451691879145,-0.725684537437375,-0.23963881205057397,-0.18395033979469697,0.142094171796966,2,6949394536
-0.282953958643042,0.191940775663,-0.210546060248016,-0.0853014294110477,-0.13892833660372303,1,6949392066
-0.280599430730731,0.156044005456057,-0.20460542473139604,0.100530389818266,0.6585802978480669,1,6949389471
-0.186640131304061,0.19198818548665098,-0.203367280579893,-0.00221543365729057,-0.0500453084730661,1,6949385903
-0.308029504964432,0.15633908527311402,-0.211952175599823,-0.0684658183132408,0.0614549086236399,1,6948985749
-0.30796855439696397,-0.7223734914299991,-0.0908393192579858,-0.181797960438159,-0.04619125715113401,2,6948796897
0.0110805423857227,-0.143412863362458,-0.103553398085467,-0.0686947535070629,0.0118167904034162,1,6948796210
0.0506887823120405,0.24729494582929998,0.11688440248330399,0.21922707886581896,-0.297602227694514,3,6948795512
-0.30577845941054105,0.155973024514267,-0.205475478699355,0.10640216341345901,0.12403570518567698,1,6948794673
-0.22198330268228303,-0.7235126942467309,-0.0950703707278687,0.21411627140814302,-0.589912419540761,2,6948793617
-0.30926655743556297,-0.0186859137363669,-0.21962540327922,-0.150131681405009,0.45633036056899196,1,6948792859
-0.300306559814645,0.245186983039992,0.043028288881533996,0.21378786976527103,-0.0793971678925329,1,6948790989
-0.18902449284126502,-0.711215822747397,-0.18045464735136799,-0.18160688181627602,0.17759368381808702,2,6948790357
0.12917565754053398,-0.7227662106768729,-0.0870244786686158,0.18413606110018696,-0.27846373597695,2,6948788893
-0.139116027129069,-0.7255017585901969,-0.228559713151613,-0.0825085404604866,0.19160377669568102,2,6948788159
-0.282003219358878,0.15742034870970498,-0.164866383084548,-0.0674693005884509,0.141407702808827,1,6948756355
-0.15298087270526198,0.247699280740089,0.108182137704486,-0.0791994832529092,0.000930831837968576,1,6948754791
-0.21820283456726397,0.226127039360404,0.17811309864996303,0.10668238929195,0.0061974087047227105,1,6948752656
-0.276514543448899,0.240311057313564,-0.205996847453106,-0.00344226861439344,-0.316269706716456,1,6948751048
-0.16271953235696898,-0.39259334823122705,-0.08530927418741001,-0.145870661913101,0.362136574439639,2,6948748993
-0.22373115854466397,0.246056596182222,0.0299734390966732,-0.145858078852326,-0.246520923947933,1,6948747287
-0.0733330575689169,-0.707211748989644,0.016650982562981,0.00357166725018473,-0.0175331888626848,2,6948745823
-0.247760685459657,0.206693517169785,-0.103902868851944,0.147738779905015,-0.0513654788707667,1,6948744309
0.132617516531523,0.24657410448870398,0.0319628976955491,-0.141376532070873,0.14296131748262803,3,6948742656
-0.21976190861525402,0.0041011468892491795,-0.216391599522237,-0.183481021650824,-0.436142713444929,1,6948731395
-0.278400933814409,0.240617818537248,-0.211424360286974,-0.149982739727972,0.11361243387489099,1,6948722483
-0.305199182667943,0.20690245324777398,-0.10787221463374302,0.0197557841071648,0.0102560922805964,1,6948718920
-0.30644176962835995,0.243951961451585,-0.059762137751661,-0.148170997174487,0.32288751830511103,1,6948716744
-0.301524963519005,0.223206999196134,0.0517329343586887,0.1038394083193,-0.0694011814748588,1,6948714093
-0.27661916504928696,-0.711801292270504,-0.177664531476393,-0.00173898315169918,0.23307953636321602,2,6948712233
-0.309993866953027,-0.7127572945922801,-0.238016304750076,-0.14945597782043601,0.105741759548037,2,6948710186
-0.22874807235428699,-0.720061563855972,0.0237844908466364,-0.0629105476864927,-0.39106346506403705,2,6948708312
-0.27807624476423803,-0.711833559399378,-0.192122556299559,-0.10110603133913301,0.00967788053490382,2,6948706493
-0.0793739557272814,0.244766570306537,-0.0281440216988091,-0.0802231625548677,-0.00053947256537915,1,6948691653
-0.30065421147690097,0.16492731237646,0.182489152167302,0.00190914443253773,0.295093992809609,1,6948681806
-0.15706972125593602,0.160238027855265,-0.0609317049923293,-0.18068959932645298,-0.0569877611245276,1,6948655563
-0.27595293238119606,0.21770754130992104,-0.20490952749306698,0.0420395296513975,0.28431362419725603,1,6948647714
-0.189112760083443,0.206194455783547,-0.14957728209677,-0.00149724683336348,0.135201209770828,1,6948511119
-0.26997960015908,0.251846928232683,0.29321550985398603,-0.14268314200359397,-0.00362530546612055,1,6948510157
-0.25878450066431696,0.218227816016615,-0.212424334033808,-0.184204390751932,-0.33708378937527195,1,6948509307
-0.277316546519969,0.246343288905388,0.0654118238504134,0.000417025465248744,-0.22348069139969604,1,6948508205
-0.309527174130697,0.15658263339259001,-0.21626126176216603,-0.18480925878534302,0.0446259862310317,1,6948507689
-0.301706075185535,-0.708651993796721,-0.006234589791118321,0.21436874350467602,0.00707895398769785,2,6948506700
-0.274735326608274,-0.7192926863692729,0.0979190234647853,0.21620838312443397,-0.00011445292169880901,2,6948504619
-0.30158116268806295,0.24761105712696102,0.123892283966437,0.0009475198199113131,-0.167437151845065,1,6948503888
-0.309082971210235,0.156510397956099,-0.21498320336252105,-0.150302241348957,0.301718876296262,1,6948502762
-0.21600556709361102,0.206559410072284,-0.131553002659755,-0.0015763565767318599,0.11133567717560301,1,6948501935
-0.19100339004592395,0.244555428549333,-0.0395121720801631,-0.146439705764668,0.15503790458418,1,6948500862
-0.251576475305537,-0.39489340967503295,-0.169748526820935,-0.0442956722573508,0.14550349460178902,2,6948500040
-0.22022645945544395,-0.6787661387429591,0.273773658198646,-0.14106859755314002,-0.35564221551653996,2,6948499253
-0.306469626392319,-0.14236419500095301,-0.0473912202075336,-0.147467209312357,0.421623409807566,1,6948498376
-0.224134235271305,0.22971571689517603,-0.101321203390076,-0.00127765093628054,0.29472222204581106,1,6948497545
-0.164673570395858,-0.7253498236510999,-0.23329145545636698,-0.18203810304267998,-0.144804030618437,2,6948497011
-0.24147697508764498,0.23630311607928697,0.224309473773378,0.217125203044792,-0.0245838852702475,1,6948495759
-0.190291420855797,0.232544053058202,0.445775793967942,-0.0355924182847588,0.0679923241953746,1,6948494256
-0.272163055288229,0.229008425315459,-0.10200977932707699,0.212089583271073,-0.13781198814014803,1,6948493327
-0.30828022909498604,-0.724699703152629,-0.182372107031225,-0.0839640655749313,0.376314650558451,2,6948492232
-0.281701832391577,0.229090597858351,-0.136803276638509,-0.08428295017566399,0.327752103679852,1,6948461651
-0.282317907979407,0.24037495667539605,-0.20757644500456304,-0.0398887889117883,0.4814197372638211,1,6948085949
-0.278081742525025,0.24814506445563,0.127170744854614,-0.14515159627896398,0.868555045063552,1,6948084829
-0.109460890987093,0.21980348892980803,-0.126570062181051,-0.00019159660497626598,-0.6802859066584879,1,6948083536
-0.15475684367329598,0.220732724359744,-0.0783234200004213,0.0282381737344474,0.0144844406242525,1,6948082295
-0.129132554308034,0.227195438709246,-0.192112853641436,0.212592445802923,0.09337110050201901,1,6948080508
-0.27847702602425395,0.24637190879557602,0.0559681352107288,-0.0815121564813551,0.0058663964519512606,1,6948077266
-0.147561272270178,0.207283499413323,-0.0748096198140963,0.21406518199558197,0.22165759242300498,1,6948076027
-0.31000748895868396,-0.725756772873866,-0.23836075365093,-0.149443322358311,0.8015572691460741,2,6948074916
0.255891156791457,-0.684402103663719,0.0393918434857626,0.221956631147172,-1.2020968172775501,2,6948071691
-0.307122141248795,0.227241333748453,-0.20767339524523898,-0.0038309280019095397,0.148404468109751,1,6948070295
-0.22744532861495997,-0.7236941943555991,-0.102908838652408,0.21393626557777498,-0.43996117999715,2,6948068890
-0.27928109806074297,0.18015932826737302,-0.130977925531837,0.107764651580604,0.25920756760897,1,6948067454
-0.297274073275285,0.24194888601146802,0.44255894808424706,-0.0762179196724188,0.788348644974896,1,6948065388
-0.127440433329748,0.208976923920605,-0.0135532438691302,0.11130071266797399,-0.0408789701453647,1,6948063980
-0.249693481465585,-0.6854678408817699,-0.0174033357045069,-0.08092850628013701,-0.24019912108492603,2,6948061858
-0.30634111383263896,0.241264079826811,-0.161342956173501,-0.0031783977562333,0.5031107525892361,1,6948059293
-0.30816504921946697,0.18021126854422898,-0.160794635015896,-0.149548945338256,-0.219010540123958,1,6948057874
-0.18370788217144798,-0.7239869773694709,-0.157752850694854,-0.0820563392207089,-0.21671247220002,2,6948056254
-0.18619990411958198,-0.7253992491793739,-0.234228738190704,-0.18232047357993103,-0.0796607732947114,2,6948054705
-0.265603712012186,0.250736048709122,0.290580371627987,0.21775074790031698,-0.22880166527225698,1,6948052325
-0.299431620461654,0.253299380422985,0.36031393451237703,-0.14209461177056,0.218920259381602,1,6948020508
-0.309059384963459,0.179018750282293,-0.21438679656443202,-0.150324154043773,0.0642312604174218,1,6948018409
-0.30377590550185996,-0.7243932454864359,-0.129795234290846,0.212599081091781,0.00270784002526703,2,6948016142
-0.307406715523966,-0.725110966941678,-0.190124560620878,-0.00228362521240065,-0.0728094775228398,2,6948013471
-0.21415813333673897,0.253877735485433,0.415115466089739,0.11627986269686802,-0.0831234243153984,1,6948011547
0.32215186703041804,0.0589091577460701,0.08711980730596401,0.22245190792327899,0.129325568619726,3,6948008993
-0.27737751562327506,0.24213834674613896,-0.0954849660961234,0.212099703887182,0.10490720558570898,1,6947769197
-0.146488208630847,0.223271667687247,0.0491176610237033,0.13404756846280602,-0.40533793998584705,1,6947767101
-0.25161616368508105,0.17052593641710198,-0.163824377983944,-0.0842130161587881,0.38979321833460295,1,6947766117
-0.267319446920311,0.255394009223342,0.45262249215756295,-0.14037732568958,-0.0885657913371281,1,6947764954
-0.24422020812526699,0.252572312503724,0.32430797602723,-0.141917967173964,-0.35186318792866794,1,6947763940
-0.30963029555145505,-0.7245892774887059,-0.19041747097740502,-0.183238354851478,-0.15167575163696698,2,6947763117
-0.281452194376036,0.0414906381559132,-0.115013117761679,-0.0837124092012458,0.6249606586301121,1,6947762340
-0.307012609290182,0.24319079683758701,-0.0939691249823331,-0.14866580002483898,0.0549541675774268,1,6947730214
-0.304191514269146,0.23114906774615102,-0.0320585485984969,-0.00129066550819992,0.16654025011461,1,6947728905
-0.27772159000549795,0.157603911036394,-0.16766511430036,-0.14923574079151403,0.17842384211244003,1,6947727383
-0.28104336490567894,0.15745415063417098,-0.154863726635725,-0.0026552295128727896,0.28795953734565505,1,6947725489
-0.30899490960864695,0.24054757325372403,-0.21275645917825303,-0.150384054577614,0.116136345228964,1,6947722323
-0.274612883813646,-0.719285309470557,0.050644185592555006,-0.144880830132388,0.0151475309049257,2,6947720880
-0.24504635206445702,0.25022464224280605,0.22728649191890304,-0.0786519964746928,-0.14733358685859899,1,6947718708
-0.30846008587923696,0.16941079899119102,-0.212885785098612,-0.102985491211752,0.006347816201295179,1,6947716268
0.0207965178743661,-0.650576842912376,0.405205195245004,0.224198409574072,-1.20196838434529,2,6947714118
-0.30813778211708803,0.20623226090788,-0.16010515332866102,-0.149574277715155,0.4327265839167771,1,6947711441
-0.212528146870916,0.19819292535137803,0.0773005097664804,0.0014623698337948,0.340216634874333,1,6947708338
-0.267472056442077,0.25236842051457,0.335865006694741,0.00439574378117882,0.0857004728195511,1,6947706873
-0.30510941754635995,0.19444490256834698,-0.0857733597718918,-0.00201944083656243,0.6204497479396899,1,6947704679
-0.22174545618758398,-0.7162498043033829,0.184038132132635,-0.142318441136331,-0.159795936398785,2,6947701473
0.161937105886854,-0.725438825126811,-0.20465567661318698,0.21735171711032997,0.104392774098545,2,6947697525
-0.27931472630600607,0.163245776931014,0.0816760520341284,-0.18018418275146,-0.339275931561416,1,6947696123
-0.277700172750856,0.228570907411534,-0.16896012899164498,-0.14935085823351502,-0.10252032678712199,1,6947392965
-0.30593083258760495,0.206352937209352,-0.135468458018292,-0.0027559464621197,0.192983673931582,1,6947391733
-0.227423119459579,0.21932132909691002,-0.165106244971646,-0.18313789019448898,-0.178746542529802,1,6947391108
-0.273001231122895,0.179429255156476,-0.150475168483952,0.21145437854815902,-0.122774439776315,1,6947389851
-0.27502846687345195,0.22888522058587701,-0.132720516638757,0.0197478606936445,0.24282836141551503,1,6947387994
-0.29937154586443,0.24643374212156302,0.0990580506423382,0.21459833827092498,0.403945518152733,1,6947387071
-0.298807585471121,0.251309379042767,0.29009608301652196,0.00335165184576575,-0.278637210708359,1,6947385647
-0.270799738522171,-0.6929699923737099,0.23081042383059802,-0.0776358886127343,-0.41717898713736207,2,6947384017
-0.307458832767296,-0.7236044432039599,-0.133150765958055,-0.08325208063171201,0.21559429655629397,2,6947382976
-0.281953893713512,-0.7253399024113041,-0.198205411766156,0.0262272431822888,0.136998041105396,2,6947381248
-0.309557356135153,-0.7244920191754399,-0.186046650502038,-0.18317513108918,-0.0569877611245276,2,6947380629
-0.310363630277557,-0.6416473621397509,-0.23741206786630603,-0.18403215302335396,-0.7902494134968521,2,6947379840
-0.185593283483309,-0.710732786651732,-0.120497112379235,0.11030158584342599,-0.11461657633263499,2,6947378928
-0.18886949422047197,-0.205906693011215,-0.146637095129449,-0.14732853717454197,-0.11512151482109599,1,6947364981
-0.304732395019439,0.243409165244619,-0.0649421144287814,-0.00178396301838477,-0.0371271309356655,1,6947364123
-0.22309357598986201,0.226979699550245,-0.196204030729618,0.21135991710047602,0.496747981723786,1,6947363268
-0.30947632078154197,0.20511197808243498,-0.21497537327684102,-0.184856503857058,-0.0254841528565236,1,6947362650
-0.119300593513238,-0.375871031429025,0.127513609840608,0.218105061598433,-0.159575669605265,2,6947361706
-0.279485042616399,0.24469786937380703,-0.0170174560823895,-0.06544469413604,0.327842936019211,1,6947359283
-0.130005181443124,0.18843112214125302,0.208317037130339,-0.066455525634842,-0.172856675930085,1,6947000153
-0.29341486250683,0.21891824018123002,0.45729506480638704,0.21982840150590396,0.0814865349614993,1,6946999089
-0.267685928268198,0.247959595987339,0.165805676307072,0.21594588638239898,-0.0771173942779841,1,6946997925
-0.0428034349120106,0.22823257040580203,-0.202768731876467,-0.181380658551907,-0.0603708923351638,1,6946997286
-0.0097980573751033,-0.7195783648856992,0.0555181635823035,0.11502553120395301,0.7221584216604741,2,6946996370
-0.281849639048083,0.24029880766985998,-0.206229143999992,-0.00351225144704664,-0.12250492078283802,1,6946995349
-0.0601443728525004,0.246105579604936,0.0562821403730619,0.11308884798949301,0.0887825113574745,1,6946993526
-0.306115094173534,0.18294470377238,-0.0379531599580787,-0.147772047782499,0.934583291053271,1,6946896808
-0.19220322216977398,-0.6335063217142691,0.17390751292317402,0.2182084273139,-0.139993564022176,2,6946894306
-0.28207100168209603,0.243490278379063,-0.0865412096599324,-0.18273146244652103,0.570126613933673,1,6946892816
-0.30826387527642196,-0.33915489753767,-0.22426068252204198,-0.0458590770932034,0.0259480280004314,1,6946891262
0.167840305996174,0.24579679688488,0.00343057873116866,-0.0766836580690062,-0.0689745921249854,3,6946889776
-0.1318436663914,-0.7214466947810501,-0.0551160406825488,-0.144604447745261,-0.5407324229581301,2,6946884857
-0.200439009351721,-0.20547581387613603,-0.118023275872017,-0.0824057133471634,-0.0977814663889733,1,6946883630
-0.0684289859526375,-0.5150434220866861,-0.212904847846748,0.110178604445005,-0.208938468546341,2,6946882172
-0.18339944001083103,0.169564552277539,-0.20514846877249804,-0.0385210969474789,-0.41861613083287297,1,6946879942
-0.25833033350273604,0.22766445462473103,-0.21089431773692802,-0.149706630548237,0.492345339008164,1,6946742831
-0.16285733693710097,0.24542755744845998,0.0173789393977418,0.00116261136927259,-0.295004990707112,1,6946742021
-0.307132105489915,0.21773245970384603,-0.20792535314247398,-0.0038216707692183796,-0.349065589192736,1,6946740972
-0.27939144397578497,-0.725501210436185,-0.181094082994323,0.21217246849007998,0.0947989159322315,2,6946739593
-0.306768258610822,0.158350784368043,-0.12379204792428501,-0.0843137815309609,0.148735940016815,1,6946738484
-0.24953208283079398,0.16156964067391197,0.009049534690773941,-0.146364146280816,-0.0566696715971567,1,6946737162
0.173772459686587,0.19954560452439002,0.143330167386942,0.221208453971987,-0.0346315955734848,3,6946736097
-0.275062801804877,0.161305061695453,0.0462721675170236,0.21426423877321302,0.118913636315427,1,6946735108
-0.305163859134434,0.21086226739226396,0.0434445130089444,-0.181118469418085,0.0453093701811438,1,6946734321
-0.268103865207206,0.247402313741324,0.14076122951753198,0.21558361935276102,-0.514366198215844,1,6946589637
-0.303273936568513,0.248175988949099,0.130067042444533,-0.14542512485291698,0.0228529538039725,1,6946589608
-0.15664472842955,0.24269980962495397,-0.077440890246793,0.21386570985078,0.552006126228106,1,6946588901
-0.309018495855424,0.21803922092753,-0.21335286597634195,-0.150362141882797,0.280159253932415,1,6946588875
-0.309557356135153,-0.7244920191754399,-0.186046650502038,-0.18317513108918,0.5697939554309189,2,6946588448
-0.274606165899304,-0.0312098959593777,-0.16614542844739402,0.112355682223912,0.153557311099841,1,6946588193
-0.280764738204135,0.18154865682299104,-0.0914686322614215,-0.0664381444382941,-0.0506879782401306,1,6946587636
-0.299690338143942,0.251708323300034,0.29729489281009197,-0.0783367969545303,0.11663800214252802,1,6946587356
-0.0693140424099616,0.159344758095471,-0.101804575215443,-0.145692397558431,-0.43847244988778,1,6946586671
-0.27930121338206204,-0.6899226791875049,-0.17697591732067897,0.21218386000860798,-0.230300634599404,2,6946586125
-0.307601182730528,0.158486232908742,-0.12618853299545502,-0.149017829608824,0.9383884783835369,1,6946585546
-0.283736029413592,0.24060556889354395,-0.21165665683386103,-0.15005272256062602,0.65557045498686,1,6946584969
-1.51259209594227e-05,0.16840225413369297,0.34910708807747404,0.22201877073959803,-0.229077462496605,3,6946584818
-0.308199193741375,0.204904294105245,-0.21130082980602696,-0.0856454383428091,0.24902652005090603,1,6946583955
-0.308530910464922,-0.474412204141291,-0.158942423422162,-0.148633369453251,-0.12509254662639901,2,6946583813
-0.279660707195443,0.231056246587413,-0.04331927698745999,-0.0436949592413206,-0.12772166777339,1,6946513673
-0.282199952572241,-0.72354644756414,-0.13205096361366303,-0.0829207486147237,0.0868558664309925,2,6946511637
-0.22500355260214702,0.20477810844773497,-0.202227950361576,0.0648413586817134,-0.20787146368424103,1,6946260193
-0.227288216277011,0.157549708677595,-0.12551727853488198,0.212412160879327,-0.22368082127133898,1,6946258184
0.261189560638254,-0.326516351684849,0.34414192039118496,0.22588816476119,-0.835597471766634,3,6946255870
-0.30895402271288,-0.7259280855568508,-0.23532972588823103,-0.067606899322595,0.393695360296824,2,6946253329
-0.155310369789204,-0.7254435537524649,-0.185913846690721,0.21365436046942604,-0.33961659488388396,2,6946252003
-0.271714440153022,0.24383400856573603,-0.0280831614976562,0.148471908251528,-0.49549574422784604,1,6946250964
-0.30629822622097397,0.24414336399345898,-0.0511604447861493,-0.14804657399250698,0.28342289552546096,1,6946249196
-0.0379378898257333,0.209457352013935,-0.0166285330131108,-0.0340641636184182,0.23687366923442302,1,6946247015
-0.20144759751441502,0.20511303053889698,-0.20602779553664902,-0.0671156479510749,-0.30655203313727397,1,6946167103
-0.294565534766417,0.25284213632916197,0.387053386732951,0.21876418053656102,-0.34414466244225606,1,6946164683
-0.10769349273722699,-0.7244407440059151,-0.14364727457347598,0.214851984605002,-0.548888688904212,2,6946161348
-0.278544290621078,0.22347537750003402,0.0401731273020599,-0.0645868946891178,0.171601787083985,1,6946157221
-0.30482611386959696,0.24398474392720998,-0.0438448820545651,-0.0378358411082523,-0.0535812542594921,1,6946154289
-0.194823591073232,0.25097979623593597,0.249717122410062,-0.142364070894721,-0.125319605450681,1,6946149478
-0.309527174130697,0.15658263339259001,-0.21626126176216603,-0.18480925878534302,0.5858171657383421,1,6946147157
-0.22236557091499698,0.240931744987703,-0.15305090163258,0.211966487670682,-0.22987226675578099,1,6946144634
-0.22884963522734,0.23123032157893603,-0.0377056282941496,-0.0367811253864174,-0.33819845045435304,1,6945891488
-0.0743414311289468,0.0123669451773061,0.198911526417173,0.21915701082757302,-0.17755580311582503,3,6945889965
-0.282464500262372,0.24296558254064002,-0.11012121261179901,-0.183072546348275,-0.0486339426669484,1,6945888906
-0.30057571197158,0.2505277549674,0.244239765001096,-0.0791042374861573,1.27355160933572,1,6945887634
-0.308188635466244,0.157702916218035,-0.16139104181398597,-0.14952703264344,0.34827471179629804,1,6945886504
-0.269963711455252,0.237429788207573,0.23908053545601501,-0.0678321814114022,0.22351004021876503,1,6945885329
-0.304573715582773,-0.7029801531089119,-0.17842016856592602,0.211865183453745,0.0981835272285636,2,6945884181
-0.104522237652975,0.20768296954016,-0.0824893328939708,0.03974602632801,0.0074763553150775704,1,6945882081
-0.306349313243028,0.230182452953795,-0.0885064636582352,-0.101265095960401,0.44130102694383205,1,6945880499
-0.30899490960864695,0.24054757325372403,-0.21275645917825303,-0.150384054577614,-0.12300595430252399,1,6945876874
-0.273758152095773,0.239862818179238,-0.19806617217094197,0.210682493071099,-0.0593868383435717,1,6945874059
-0.280955303304091,0.241491325931796,-0.15263698245145602,-0.00273704274152969,-0.0432478353346502,1,6945872667
-0.19249857053857003,0.180207409335321,-0.161632579327565,-0.10081864083426599,0.520351817605908,1,6945870973
-0.308199193741375,0.204904294105245,-0.21130082980602696,-0.0856454383428091,0.513742889825058,1,6945868936
0.43578967453939,0.24244290202500499,-0.124394022296086,0.22059980408390698,0.373116792350683,3,6945867319
-0.27737751562327506,0.24213834674613896,-0.0954849660961234,0.212099703887182,0.043672291780868,1,6945865748
-0.123142659503944,0.0171414467682897,0.416608847598264,0.22165074109669897,-0.8443540467695999,3,6945864732
-0.277520220076073,0.22881085851759697,-0.158176647639293,-0.14919487556032998,0.170510878882434,1,6945771977
-0.30947632078154197,0.20511197808243498,-0.21497537327684102,-0.184856503857058,0.160165629153224,1,6945769093
-0.30354435356797804,0.227888354562797,-0.150521378889906,0.211005818626802,-0.22949221901827,1,6945765963
-0.131362963200454,0.24409076971778002,-0.0163788689873309,0.215052174535129,-0.108319082204259,1,6945762450
-0.22346777320524902,0.20682593555227696,-0.11019792909222301,0.0661725696572643,-0.295262243054704,1,6945759082
-0.29704649261268895,0.253020635038416,0.37133737187026294,0.0375863562408439,0.32946318983358597,1,6945753660
-0.164681885820923,0.244570699074349,-0.0318584326619117,-0.08134218478882001,0.06864179260456299,1,6945749841
-0.0807568817169452,0.169268432554964,-0.191541716369764,0.21328431119008298,-0.00618429324162034,1,6945491577
-0.10736765383659698,0.156428585549736,-0.196836431067876,0.109004806598565,0.51019134298664,1,6945489960
-0.217520420285267,-0.0176274857596492,-0.16669292998710097,-0.0664504827761038,0.0936343128465643,1,6945488925
0.420076501841534,0.255113269966737,0.446523006534706,0.22854267512976,-0.746465326183637,3,6945484811
-0.30363315237971,-0.0816024614730229,0.120510551891998,-0.14511593511264098,0.48358510847177794,1,6945483564
-0.30645539163401697,0.230952483169998,-0.0601065866525155,-0.148158341712362,0.149812403300798,1,6945482225
-0.218163349458571,0.24653503867371698,0.0987629531399695,0.21560896609941002,-0.830547961797529,1,6945480813
-0.306743864054757,0.240181512494877,-0.20627976227778502,0.0244839271490863,0.191275056624872,1,6945479131
-0.297643242565803,0.25634856653218,0.49282101506282394,-0.174666431943276,0.263081341416832,1,6945476052
-0.30354435356797804,0.227888354562797,-0.150521378889906,0.211005818626802,-0.157460728159924,1,6945473463
0.162704511297353,-0.724415557330039,-0.158669686442304,0.21801690281813202,-0.7698096089924829,2,6945471288
0.24825717522145896,-0.7224292815167349,-0.126581797403259,-0.175356531499606,-0.537761477350606,2,6945469617
