"MEAN","CI_L","CI_U"
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
186.960850777909,101.629496987847,272.953016203099
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
149.516467716366,73.6746602499832,226.012454641145
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
80.7465306340726,-33.145125785006,184.961629128064
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
104.079851853537,22.7080216115411,184.851255961698
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
-216.094338749954,-384.236465350105,-48.2424832862627
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
154.304293551864,74.1041950683507,234.331724977779
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
-216.829039366637,-384.896689127343,-48.6960809595832
78.3113045507155,-12.1383840383274,165.177546633783
78.3113045507155,-12.1383840383274,165.177546633783
78.3113045507155,-12.1383840383274,165.177546633783
78.3113045507155,-12.1383840383274,165.177546633783
78.3113045507155,-12.1383840383274,165.177546633783
78.3113045507155,-12.1383840383274,165.177546633783
78.3113045507155,-12.1383840383274,165.177546633783
78.3113045507155,-12.1383840383274,165.177546633783
78.3113045507155,-12.1383840383274,165.177546633783
