"MEAN","CI_L","CI_U"
-473.972645620642,-704.141648721025,-277.488721090172
-468.166138644331,-694.741070455923,-264.968450979218
-468.361816457495,-686.579778654366,-266.621606031872
-467.883982365193,-687.841713110544,-258.17319049356
-467.985650314834,-707.313767858991,-275.31679208678
-466.648693143226,-670.869364141518,-272.128016670684
-467.972514507487,-682.099722292477,-268.136265353097
-466.226138804941,-696.995891948473,-264.77066294538
-470.716949674481,-701.536051104625,-276.459216238571
-467.173448648955,-680.234739000795,-270.142691949839
-476.912154259768,-697.619188589667,-274.472019996559
-471.821805341822,-705.133873981729,-261.303425708822
-463.350156008692,-700.184645242939,-251.999170113484
-469.516309908836,-674.912265031584,-273.92074106846
-469.999961992599,-694.466684765196,-260.204829748904
-463.591372827124,-680.796875733506,-274.622928430924
285.251411344018,209.130145368844,368.685948422481
284.716897860498,206.286809380177,361.175965287406
284.611218721561,203.820589081734,365.943831144238
283.546555245193,199.270229787248,364.255449606927
285.875839805797,208.124285646971,364.463013871757
286.710117546698,205.778978784137,363.286133117951
282.849852708691,202.26406703712,368.300112919602
283.311508258923,206.392692806657,364.821358366993
284.198136526321,202.991650265024,366.671620560293
286.002990584085,204.787655505884,365.86824069877
283.344069513089,198.389904860227,359.92000808895
283.356479794662,199.424565457347,363.770188688978
284.479718686134,208.481600387427,364.259395477902
285.892881339475,206.726509968285,366.362735377671
285.495333533597,206.027985495696,369.031628330561
283.661492699468,199.738246612124,364.262760955234
262.914986934621,164.510132977277,365.119245003219
261.874682628243,155.677977504788,365.106886968444
265.337876991764,158.857358631775,370.561535083874
260.328556816609,161.877545763894,360.016079800882
259.680630835837,158.167043330852,361.396911193753
262.138307972495,155.62183363888,369.151092963079
262.940400532307,163.985817856269,366.839597619379
258.777054394393,149.202149633743,370.683708605827
261.166734263313,154.071826070354,361.43424546978
261.801567906708,151.945046251977,364.036076281644
262.728561166338,153.978428980421,368.018341013593
262.889354550237,155.64452029045,366.676860202394
264.764587889103,149.385753332428,367.591550527398
261.890477834452,154.45004341104,366.005701789109
261.506464001716,152.189859285311,363.669431734778
262.268517630982,153.025987458687,363.95186343259
-250.334591419107,-447.302458692558,-66.15290699017
-241.178773015992,-435.912679396168,-68.7831582234253
-247.796806855773,-446.692396048155,-66.0878435779265
-247.548166212703,-440.266676782443,-75.9602280424452
-247.981468115735,-459.624111743096,-73.8483243021972
-246.680176826069,-445.006964850238,-67.5945279553204
-245.903226891966,-424.413839469063,-81.272584891849
-246.87685976866,-446.631982280474,-64.1496543218
-244.844779046531,-436.59029801341,-69.0760735083374
-245.67449894066,-445.307872547906,-67.4202618901932
-240.532386571216,-453.039407589161,-53.9036354349424
-245.788888246952,-431.806695683551,-64.0829470666301
-251.204541894928,-458.174838690225,-62.8432084469362
-246.038888719051,-437.11560795901,-74.1851458464659
-245.573935429741,-436.814544589905,-72.1310341087638
-243.932677486976,-427.97620698377,-71.1387418939133
255.07101242916,166.828638515511,342.716536586648
254.270881676506,163.090723845464,341.363749936352
254.316473882043,162.444999296591,344.315387876571
255.448061475794,174.28564531715,344.272407853586
255.371165050323,165.309752495159,340.693819120912
255.000229452249,164.245487194157,340.771056697247
254.659589955341,166.836266063274,338.255920847873
257.59497956473,170.904084218984,343.586341477369
253.856419225349,167.57281363578,340.2287274949
254.676206647235,166.990764909666,336.058189191258
250.117002344966,158.14420557036,341.551618143432
254.142037667992,161.070561409693,336.618163048521
253.771579401301,162.004026023611,341.820871922518
252.649021380202,156.695322478036,337.911993122433
254.851083239156,164.472669583806,341.368540224937
253.430356594212,163.527280748057,339.836229378082
153.939769053922,67.055069005535,241.262238018858
153.469212290564,68.2715216438844,232.164162712521
153.324276749565,69.5849535932255,228.348611016588
148.457517371512,65.7783488596171,227.257203786904
152.341177606467,69.8095953135587,233.485638564703
152.217540727298,71.9499872274317,234.003833775872
153.278201092824,74.5223439250024,231.638412097525
154.567585374823,68.6011350925994,233.165494312539
151.392602834154,70.7848495748542,231.083349244466
151.814759215079,68.9624242894947,224.293372260501
151.354091996853,62.108590953436,226.742682027841
153.551884045516,64.7000434580027,224.413774064718
150.361841364097,65.5757896743735,227.783666364846
154.040272258674,74.6762325669328,237.149542986845
154.583014292893,71.0508373134531,236.995341237522
152.449769896814,64.6523527654366,232.308160780311
7.3851569530177,-88.2950390035457,104.642832555167
6.713637536696,-96.0250086203248,103.83301672456
8.73072572098276,-92.9503682025227,105.054372594801
8.21244523799056,-95.2019406807666,100.860521235769
7.75288526376932,-89.3542445853485,100.938607334853
10.7967613928421,-89.7221385922959,105.4524506242
9.58012047232335,-99.5164234108248,103.230001599589
10.5458523099303,-97.329794235782,101.42929488576
10.7239079842014,-92.2173092111337,101.937303544706
8.20475364662239,-96.1569591857278,95.6015028910027
5.41673510734725,-103.088506642363,102.736634499547
6.11003532793182,-102.520634077787,97.260617254535
6.14046675667778,-98.7234583178997,98.8178283106843
8.40537639694626,-97.999559255895,99.2275056184525
8.62634750183195,-98.1187782084837,106.750711462408
8.01574552481203,-98.3627646324645,105.231990476939
10.2255386823662,-91.2356924455067,100.275528408486
14.2350435021508,-75.5819938111507,99.0880096039671
14.1040741827999,-83.4768149773935,99.7602911048697
