0.036131	-5.03E-05	0.00108377	0.00248015	0.00435781	-0.00252953	1.75E-06	-0.00443247	-0.00670387	-0.00530801	-0.00564998	-0.00913846	-7.45E-05	0.00104883	-0.000861753	-0.00271248	0.00122672	-0.00283111	0.00480835	1.97E-06	-0.000353834
-5.03E-05	6.20E-07	-3.70E-06	-1.72E-05	-4.56E-05	1.25E-05	-2.15E-08	3.88E-05	3.20E-05	3.23E-05	3.26E-05	4.93E-05	-1.94E-05	-5.42E-06	-1.15E-05	2.36E-05	-1.48E-06	7.72E-06	-3.51E-05	-3.74E-08	3.03E-06
0.00108377	-3.70E-06	0.0175492	0.00214206	-0.00352953	-0.0012734	-4.71E-07	-0.00314586	-0.00325059	-0.00340519	-0.00213565	-0.00189803	-0.000337586	5.23E-05	0.00150483	-3.56E-05	-0.00284378	0.000536022	-0.00155977	2.46E-06	-0.00203265
0.00248015	-1.72E-05	0.00214206	0.0145792	-0.0048202	-0.00229279	3.39E-06	-0.00200901	-0.00203677	-0.000421865	0.000224414	-0.00689705	-5.05E-05	0.000776029	0.00161946	-0.000640733	-0.00225211	-0.000427888	-0.00276762	8.83E-07	-0.000248318
0.00435781	-4.56E-05	-0.00352953	-0.0048202	0.128987	-0.000736094	-9.16E-05	-0.0705011	-0.0781009	-0.0761245	-0.0760943	-0.0749858	-0.00845018	0.00228426	-0.0181709	0.00200206	-0.00757058	-0.00690626	0.0119624	2.29E-06	-0.000504714
-0.00252953	1.25E-05	-0.0012734	-0.00229279	-0.000736094	0.011448	-1.17E-05	0.0011672	0.00174943	8.25E-05	0.000277763	0.000483766	-0.00116693	-0.000395962	-0.00233337	0.000988423	0.00129955	-0.00212828	0.0025952	-1.21E-06	0.000207778
1.75E-06	-2.15E-08	-4.71E-07	3.39E-06	-9.16E-05	-1.17E-05	2.12E-07	-7.87E-06	-5.38E-06	-1.02E-06	6.35E-07	-1.64E-05	4.33E-06	-8.64E-06	2.59E-06	-9.14E-06	8.28E-06	-5.18E-06	-1.77E-05	2.60E-09	3.76E-07
-0.00443247	3.88E-05	-0.00314586	-0.00200901	-0.0705011	0.0011672	-7.87E-06	0.0839381	0.0742389	0.073024	0.0722153	0.0759987	0.00291308	-3.66E-05	0.00901172	0.00435144	-0.000660853	0.0105021	-0.00573422	-3.15E-06	0.00048645
-0.00670387	3.20E-05	-0.00325059	-0.00203677	-0.0781009	0.00174943	-5.38E-06	0.0742389	0.0879648	0.0777834	0.0757651	0.0882139	0.00542305	-0.00293635	0.0159668	0.00108623	0.00750256	0.0135571	-0.00594215	-3.17E-06	0.000597293
-0.00530801	3.23E-05	-0.00340519	-0.000421865	-0.0761245	8.25E-05	-1.02E-06	0.073024	0.0777834	0.0888977	0.0742784	0.0793528	0.00411974	-0.00245734	0.0128793	0.00385693	0.000802088	0.0130972	-0.00629727	-4.14E-06	0.000719271
-0.00564998	3.26E-05	-0.00213565	0.000224414	-0.0760943	0.000277763	6.35E-07	0.0722153	0.0757651	0.0742784	0.0937095	0.0776791	0.00159254	-0.000285062	0.0116564	0.00463176	-0.000171488	0.0134607	-0.0125887	-2.07E-06	0.000162839
-0.00913846	4.93E-05	-0.00189803	-0.00689705	-0.0749858	0.000483766	-1.64E-05	0.0759987	0.0882139	0.0793528	0.0776791	0.211234	0.000730077	-0.000630317	0.0137402	-0.00300597	0.0201241	0.0254501	-0.0140947	-3.19E-06	0.000327188
-7.45E-05	-1.94E-05	-0.000337586	-5.05E-05	-0.00845018	-0.00116693	4.33E-06	0.00291308	0.00542305	0.00411974	0.00159254	0.000730077	0.0266844	0.0031681	0.00848159	-0.000657117	-0.00168085	-0.00928275	0.0110212	-5.70E-07	-0.000169921
0.00104883	-5.42E-06	5.23E-05	0.000776029	0.00228426	-0.000395962	-8.64E-06	-3.66E-05	-0.00293635	-0.00245734	-0.000285062	-0.000630317	0.0031681	0.0214059	0.00259107	0.000778039	0.00275302	-0.00318403	0.00102245	4.89E-07	-0.000244248
-0.000861753	-1.15E-05	0.00150483	0.00161946	-0.0181709	-0.00233337	2.59E-06	0.00901172	0.0159668	0.0128793	0.0116564	0.0137402	0.00848159	0.00259107	0.0336537	0.000156716	-0.00137159	-0.00647766	0.00805569	1.32E-07	-0.000208622
