0.048384	-2.64E-05	-0.00487705	0.000662192	0.003234	-0.0081296	3.57E-06	0.000641258	-0.00181844	-0.000126474	-0.00105051	-0.00605653	0.00115629	0.000572741	0.0017586	4.45E-05	-0.000223337	-0.000716976	0.00335411	-0.00119204	0.000987876
-2.64E-05	6.95E-08	1.49E-06	-1.12E-05	-2.30E-05	1.99E-05	-3.99E-09	3.70E-06	5.16E-06	2.41E-06	4.91E-06	1.54E-05	1.34E-06	2.03E-06	9.40E-07	2.87E-06	2.63E-06	4.50E-06	-1.27E-06	3.68E-06	1.80E-08
-0.00487705	1.49E-06	0.0149974	-0.0024452	0.00330184	-0.0114952	5.98E-07	-0.00171567	-0.00205642	-0.0023498	-0.00190307	-0.00268189	-0.000166825	-8.35E-05	-0.000683779	0.00069776	-0.00156713	-0.00121749	-0.00197336	-0.000341304	-0.00197278
0.000662192	-1.12E-05	-0.0024452	0.0162981	0.00414395	-0.0101106	1.84E-06	-0.0014741	-0.0014067	2.55E-06	-0.000505044	-0.00416464	-0.000129376	0.000652208	-0.000980292	-0.000292246	-0.00109972	-0.0012563	-0.000359944	0.000856647	0.000693757
0.003234	-2.30E-05	0.00330184	0.00414395	0.159726	-0.197853	-3.17E-05	-0.0274067	-0.0335389	-0.0282705	-0.0308695	-0.0342111	-0.0061304	-0.0124516	-0.00997352	0.00267949	-0.0120313	-0.00333061	-0.00712579	-0.00586238	-0.00146102
-0.0081296	1.99E-05	-0.0114952	-0.0101106	-0.197853	0.407249	-4.76E-05	0.00850434	0.0160319	0.00856808	0.00952892	0.0146599	-0.000212026	-0.000298876	0.00302994	0.000736479	0.00701771	-0.0114382	0.0161785	0.0075071	0.00218402
3.57E-06	-3.99E-09	5.98E-07	1.84E-06	-3.17E-05	-4.76E-05	1.07E-07	-1.41E-06	-2.12E-06	-1.26E-06	1.90E-06	-4.64E-06	3.23E-06	3.33E-06	6.30E-06	-5.27E-06	1.02E-05	5.93E-06	-5.71E-06	2.99E-06	-9.29E-08
0.000641258	3.70E-06	-0.00171567	-0.0014741	-0.0274067	0.00850434	-1.41E-06	0.03017	0.0244303	0.0239698	0.0238964	0.0253587	0.000123183	0.0031655	8.61E-05	0.000927429	0.000110783	0.00583339	0.000503104	-0.0015665	0.00015043
-0.00181844	5.16E-06	-0.00205642	-0.0014067	-0.0335389	0.0160319	-2.12E-06	0.0244303	0.0313243	0.0265644	0.025835	0.031511	-0.00222723	0.00587158	-0.0010287	-0.000188111	0.00453099	0.0065954	0.001712	-0.000274239	0.000395146
-0.000126474	2.41E-06	-0.0023498	2.55E-06	-0.0282705	0.00856808	-1.26E-06	0.0239698	0.0265644	0.031244	0.025059	0.0273639	-0.00236812	0.00486699	-0.00107285	0.000760589	0.00111465	0.00631317	0.00280679	-0.0023994	0.000502504
-0.00105051	4.91E-06	-0.00190307	-0.000505044	-0.0308695	0.00952892	1.90E-06	0.0238964	0.025835	0.025059	0.0343928	0.026693	-0.000694465	0.00497173	-0.000301711	0.00214122	0.000609235	0.00547844	-0.00267928	-0.000570792	0.000301177
-0.00605653	1.54E-05	-0.00268189	-0.00416464	-0.0342111	0.0146599	-4.64E-06	0.0253587	0.031511	0.0273639	0.026693	0.147112	-0.000365421	0.00583238	-0.00074814	-0.00156073	0.009272	0.00997147	-0.000330043	0.0016841	0.000344909
0.00115629	1.34E-06	-0.000166825	-0.000129376	-0.0061304	-0.000212026	3.23E-06	0.000123183	-0.00222723	-0.00236812	-0.000694465	-0.000365421	0.0144407	0.00449199	0.00613813	0.00013798	0.00126273	0.000911463	-0.00192386	0.000389475	-4.70E-05
0.000572741	2.03E-06	-8.35E-05	0.000652208	-0.0124516	-0.000298876	3.33E-06	0.0031655	0.00587158	0.00486699	0.00497173	0.00583238	0.00449199	0.0180017	0.00495491	0.000683128	0.000570115	-0.00219758	0.00265075	1.37E-04	0.000290554
0.0017586	9.40E-07	-0.000683779	-0.000980292	-0.00997352	0.00302994	6.30E-06	8.61E-05	-0.0010287	-0.00107285	-0.000301711	-0.00074814	0.00613813	0.00495491	0.00840638	-0.000925913	0.000776923	0.0020864	-0.0020398	0.000745349	0.00017847
4.45E-05	2.87E-06	0.00069776	-0.000292246	0.00267949	0.000736479	-5.27E-06	0.000927429	-0.000188111	0.000760589	0.00214122	-0.00156073	0.00013798	0.000683128	-0.000925913	0.0166025	-0.00155179	-0.00748611	-0.0091003	0.000954894	-0.000304139
-0.000223337	2.63E-06	-0.00156713	-0.00109972	-0.0120313	0.00701771	1.02E-05	0.000110783	0.00453099	0.00111465	0.000609235	0.009272	0.00126273	0.000570115	0.000776923	-0.00155179	0.0139274	-0.00174741	0.00527181	0.000185608	0.000245646
-0.000716976	4.50E-06	-0.00121749	-0.0012563	-0.00333061	-0.0114382	5.93E-06	0.00583339	0.0065954	0.00631317	0.00547844	0.00997147	0.000911463	-0.00219758	0.0020864	-0.00748611	-0.00174741	0.0439513	0.000374262	-0.00598405	0.000146741
0.00335411	-1.27E-06	-0.00197336	-0.000359944	-0.00712579	0.0161785	-5.71E-06	0.000503104	0.001712	0.00280679	-0.00267928	-0.000330043	-0.00192386	0.00265075	-0.0020398	-0.0091003	0.00527181	0.000374262	0.0730449	-0.0145793	0.000751034
-0.00119204	3.68E-06	-0.000341304	0.000856647	-0.00586238	0.0075071	2.99E-06	-0.0015665	-0.000274239	-0.0023994	-0.000570792	0.0016841	0.000389475	1.37E-04	0.000745349	0.000954894	0.000185608	-0.00598405	-0.0145793	0.0339195	1.38E-05
0.000987876	1.80E-08	-0.00197278	0.000693757	-0.00146102	0.00218402	-9.29E-08	0.00015043	0.000395146	0.000502504	0.000301177	0.000344909	-4.70E-05	0.000290554	0.00017847	-0.000304139	0.000245646	0.000146741	0.000751034	1.38E-05	0.000770287
