"MEAN","CI_L","CI_U"
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
-179.931307623936,-417.928226679563,38.1605197480978
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
466.167000822305,349.405667788868,578.554425383784
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
640.701554323558,495.933591251916,786.427176258173
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
88.1785302225796,-125.922688266393,290.184427713586
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
477.143689755106,350.794035447331,590.258211658645
449.43515349791,310.863136037651,574.455850702468
449.43515349791,310.863136037651,574.455850702468
449.43515349791,310.863136037651,574.455850702468
449.43515349791,310.863136037651,574.455850702468
449.43515349791,310.863136037651,574.455850702468
449.43515349791,310.863136037651,574.455850702468
449.43515349791,310.863136037651,574.455850702468
449.43515349791,310.863136037651,574.455850702468
449.43515349791,310.863136037651,574.455850702468
