"F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","id"
-347.269638235369,-1.18889879051892,0.395339214364868,-15.2008566358817,-6.6453803534675,-13.3590563726522,11.5103708157965,-60.7531178421392,-0.166871909101255,14.55732366517,5.95403814153619,6949512250
-960.872662752373,-1.31477386695565,4.78251216128323,-42.3123906296951,-14.1741145408913,-39.6891034379367,31.7360436060762,-169.236216360977,-1.30242984726814,38.522600222453,15.8988096445878,6949510004
-918.181114629722,-1.01143703472348,3.64577275681617,-41.5383744716746,-13.5073084263426,-39.663992295611,32.3723033288948,-162.472395878993,-1.16636424520942,36.3338299162801,16.1395215610671,6949508507
-1703.22777319995,-2.09970986318501,6.3890842749806,-75.445390183583,-25.7040826550958,-71.2838628337535,59.2871350921819,-301.064662896222,-2.61714583669052,69.2603171314907,28.636088218342,6949506509
-297.312722551012,-0.43287117813235,1.61360098950922,-13.7238883267376,-3.51336525880785,-13.4873488109562,9.71389506897831,-51.6960183092992,-0.774064145567988,12.0244903917343,4.69553109123137,6949504595
-1494.34206593378,-2.4420399292231,4.88853602945014,-65.7588377186257,-22.42557105309,-62.9423611113903,49.8300607940137,-264.156072410564,-1.42965147520205,60.5686848964949,25.0483227526739,6949502871
-1321.79987746219,-3.37455588156028,5.94133888324428,-59.27416455408,-19.3551239406495,-56.9886570878455,45.7384068303153,-233.154181080754,-3.01932485268723,51.4168103444285,20.7854416759185,6949501136
-1069.04236294449,-1.83083093898818,4.22767849322155,-48.113671870882,-16.9843554800003,-46.1518042917625,35.3898826655083,-189.039664930881,-0.0305063032528571,44.6261556552797,19.0514859717952,6949498386
1908.12982035128,3.11521059036164,-8.07505605078558,84.8445473039288,28.6800298559956,79.8224994212428,-64.608281933874,335.536303333793,3.91813565182393,-76.7339905301961,-30.9512995988757,6949496064
-767.641382628447,0.335118247542017,1.91502045516182,-33.1740592249546,-11.7310172500595,-33.0689864275423,25.5329843210815,-134.700308371799,-0.980615852488636,29.7804969845583,12.7358325789904,6949493789
-1426.18707991017,-0.976485049426198,5.84264990292939,-64.3671540281353,-19.9743973397488,-61.6505887964349,50.2883647405193,-252.434075464219,-5.01077215317916,55.3076313622515,22.3425676978922,6949491780
-104.965999196531,0.404986919335496,1.55855194067388,-3.56834442268221,-2.49648051637717,-4.23352281636248,4.03120671819573,-17.91863532056,-0.0812880105852702,4.59242747597217,1.19819539809544,6949489833
-200.822050221452,0.31207701396186,1.35673319335882,-9.14007611371809,-3.08172106741699,-7.83096921136186,5.89697855079279,-34.6504527273746,-0.145814367825071,8.13978549090711,3.23183967799068,6949488002
-368.449679189344,-0.890973003951196,0.774302120203026,-17.0152494496782,-5.71392265731755,-15.2824554543734,12.408589349506,-64.503797839027,-0.326794788001769,14.9632714949416,6.14070775583969,6949485959
2036.1357417754,3.68458430616014,-6.73504648483822,89.4458216671126,31.771555400787,85.6044591756719,-68.3482908244578,357.924982216256,3.1042309593115,-83.2926475017047,-35.3072262570558,6949478309
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6949476839
2116.41696617723,2.91692638933999,-6.97779737365881,92.3846060489168,32.3134734070442,90.3945237446971,-71.62592951365,373.133222277466,3.92446795449999,-85.1605113204523,-35.8635443173336,6949474644
-1240.16020719316,-2.2025295118246,4.70892188624825,-54.1399770111836,-18.5183594171982,-51.5089792469479,42.7752387316892,-218.70716518958,-2.15100789908724,50.2104425398057,21.1579192000382,6949471920
2253.51267677988,4.29825220346655,-8.22517927467202,99.7357912449734,34.6622581599172,94.3172870091519,-75.7842546235302,396.584098542491,2.6875801842704,-92.1502926887777,-38.4991355453569,6949467324
-904.066978448233,-1.05278394670458,3.65457739043356,-40.4521163111935,-13.4726929603651,-38.6926881627029,31.0807759837306,-159.933570432083,-2.02487374180723,36.5027618556896,14.9592869432737,6949465030
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6949463084
-887.28547915727,-1.52901615215263,3.47170906145332,-38.4578801854486,-13.1932995532749,-36.7699769937589,30.2856147160324,-155.930867582287,-0.153314773081012,36.8474435690133,15.430290195177,6949461204
-532.924561649288,-1.33499092285171,2.42042711017138,-24.8211747102423,-7.6974202785286,-23.5580265234706,18.8768035984741,-93.7075469061793,-0.660841484876237,21.5858260360242,8.7929813625128,6949458706
-1573.70540394875,-2.45227754092163,6.10341451169446,-69.4607434826467,-23.0305907321037,-66.9286016594296,54.208543633011,-278.281956848738,-2.7170620995895,63.1826809115348,25.7087384416387,6949455558
-674.462290340006,-2.03381418642457,2.30775197179568,-30.3142515655367,-10.8496094196952,-29.4823792969339,23.5399431403805,-119.184770948443,-0.691721188735,27.7472048755216,11.278538180932,6949418183
-1154.28608358002,-2.31525174125766,3.08720506701917,-50.2336145475249,-17.4457329290274,-49.7736381946771,39.8774571119099,-203.69832395176,-2.0412944625588,46.2490834690109,18.782840491157,6949416279
-88.6508359236408,0.267738071325384,-1.64304202067474,-3.2268098074206,-0.601758967298314,-3.78629222177335,2.86785916846202,-14.7910705057465,-0.0446924205308153,3.17932873131574,1.35112298619148,6949408889
-706.849217153353,-1.60851952733433,2.94718565099999,-31.9410569906906,-10.4799974938066,-28.9760292931601,23.1489110128308,-124.69347663819,-0.778091369400698,28.713625791148,12.197163292155,6949405911
-66.5732794150476,1.70837087071875,0.649979004749403,-2.5058128616183,-0.885046919469142,-2.58129249192826,2.55533362937812,-11.4212724336497,-1.01627267328605,1.70262542854583,0.775122891812818,6949403352
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6949399112
1913.11243856734,2.67230422205082,-6.19291105093274,83.3134048891465,29.3172251285566,79.8876819211436,-64.129155643425,336.574592951458,1.75425301792297,-77.9318305862017,-32.7601546598124,6949394536
-806.25187298466,-1.80642323974022,3.17662071278259,-35.5417207178399,-12.6078516222277,-33.6796490003245,27.2080296614364,-141.356089301578,-0.950438652139493,32.7337570123205,13.9822864015233,6949392066
-1473.75647118363,-1.46972150607255,8.27829500110513,-64.7735850338179,-21.5603985270241,-63.3946528970028,50.4466984022357,-260.583203261258,-2.76503079015888,58.6418636212834,23.3522954446215,6949389471
-1512.37860641224,-3.58965964958569,5.68616030020815,-67.323077991521,-23.3808381659452,-63.3541085775845,51.9925737930914,-266.461621595173,-2.82795046479251,61.6620917190592,25.4170064184994,6949385903
-1783.70256985719,-3.39252938956399,6.77064172411894,-79.654255281662,-27.3651625581787,-76.4779483844763,60.5354232067711,-315.334082056576,-2.68251879198865,72.5934195044218,29.9267386468661,6948985749
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948796897
1161.88221703875,2.35343949468536,-3.52964684893963,51.9715900754714,18.0603778898759,50.1137312715622,-40.3828640941021,204.175797632515,1.81265966692447,-46.2146385451224,-19.4397712005761,6948796210
-364.117404430829,-0.94316486839351,0.307533404403717,-15.7965412832105,-6.21989876196635,-15.4747499571497,11.3490471161721,-63.6842505838465,-0.147508568320564,15.6141692489249,6.14379862033389,6948795512
-1648.17165285621,-0.952411118567253,6.26445547659864,-73.3767997523551,-26.2291121279678,-70.5318380976077,56.2492478677487,-291.361021408588,-1.98676813839091,66.1387066667671,27.7321243781858,6948794673
1805.80438839959,2.15245971705259,-7.54798919979424,80.8261138019551,26.9968097477578,75.5149370797789,-60.0283986464512,317.455698724005,3.69060153521424,-71.8117172029874,-30.0637655291092,6948793617
-11064.6923721005,-17.0906850578914,39.7481465443252,-490.101641592681,-168.621964852985,-468.12511088976,376.431675628868,-1951.43632436313,-15.4121072767367,447.412733247799,186.540617661627,6948792859
-794.108866370426,-1.5511934337994,3.30119371197387,-35.7271477600927,-12.4444284941809,-33.4658484105409,26.8084112838514,-139.91343336751,-0.832251082039866,32.6211865728129,13.7937977286571,6948790989
2017.52761494078,3.2679620043835,-6.30727556713539,89.3314495448606,31.9344600974001,85.5670349955135,-66.9721494529406,354.827172011856,2.64253259772722,-82.1068108683375,-34.1125929595237,6948790357
1890.24185902003,2.42250366641639,-6.19441956546919,82.5009016689247,27.8578020171197,78.987662399018,-64.3200529414987,332.462712954921,3.23509861972052,-76.1036321362317,-32.568351515416,6948788893
1847.09525090452,2.56166137442178,-5.95428337815657,80.1915848541489,28.2760375527715,77.0705971470274,-62.2352190855867,324.645163951165,1.70945047821897,-75.2574874590901,-31.6552622780104,6948788159
-1863.43996318099,-3.26206378354506,7.17406654399849,-83.9256827262337,-28.5049612255911,-80.0060148405351,64.9020992401896,-329.531479878296,-3.34282087610049,74.9241279882438,31.2005981848011,6948756355
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948754791
-540.368709268408,-1.12811229846143,2.13208448713018,-23.8792408683145,-8.26966583679737,-22.5626376918825,19.3921918115255,-95.4057886097453,-1.14383588373152,21.8814792984198,9.37174812112984,6948752656
47.090583749754,-0.629872516358158,-1.03977937001462,3.09572598744487,0.154232463932447,3.30996840401027,-1.89737786376678,9.21396201455611,0.794538850089815,-1.71904800920649,0.129150172813388,6948751048
-9029.30676644673,-13.4799057684981,32.3646575732267,-398.522619945621,-137.526033651102,-383.050475947901,306.870919277756,-1591.98686655448,-12.6641254198119,364.999227973084,152.482605783341,6948748993
-494.096908519463,-0.55515805674499,-0.25785182789475,-21.8898771926161,-6.71703256562937,-21.1308456502422,17.0387124737444,-86.8816197146192,0.556678099742485,20.9399681164159,9.30256625026516,6948747287
2017.52397027696,3.93342462487137,-6.55921845419874,89.0485155363619,30.919338664906,85.8974980157497,-67.8583702110962,355.101662226809,2.84816120357731,-81.332568335262,-34.3441745522067,6948745823
-1056.1287191319,-1.91191684961581,4.19424087066819,-47.0002841793245,-15.8586245033693,-45.7146760206374,36.5946097366833,-187.108793863209,-1.27925091100158,43.1301511367612,17.6325388640206,6948744309
-58.1835655674984,1.31675105118079,0.942907583487938,-2.48503434691922,-0.849012940446512,-2.31105946315908,1.04027735861956,-9.54660145769001,0.0888342273935661,2.73281242632283,0.828407818941542,6948742656
-10898.828449091,-17.4158875116089,37.7219425288626,-482.032839346026,-168.379035554993,-460.390806996531,369.751075108952,-1921.53087737202,-13.3257137248943,440.97755251558,186.039515264404,6948731395
-163.489481282795,0.380665653541015,0.498768969913862,-6.93771476228851,-2.34961372039893,-5.68034262296485,6.11941547870548,-28.055660359402,-0.22588117845946,6.22153590732859,2.61612571843143,6948722483
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948718920
-257.187355965606,-0.42693923239341,0.233420091652295,-11.1622709349208,-2.83191322039052,-10.3008754844184,9.45319695173383,-44.8037053820901,-1.36156295225563,10.3083211045415,3.12963319232649,6948716744
-992.589229925911,-1.64115222795383,4.01769036281585,-44.104689854062,-15.5084681683544,-42.2396049691525,33.5605868404333,-175.826557387242,-1.06479246078776,40.6067260273722,17.0629540759995,6948714093
2079.46443132433,2.26689665365403,-7.06534384122895,92.2525387456111,33.3718125077614,88.2050718599993,-69.0567048665475,365.820739996735,2.08441232958233,-84.6433940709147,-36.1775861742205,6948712233
1917.3979287605,2.6655947855875,-6.2249936913267,83.5331393697652,29.3098062262263,81.2788828982929,-64.3230209618769,337.081442345694,2.67804394188849,-78.029982390654,-32.7222812702437,6948710186
1772.77469438786,2.33734920086193,-7.01952755028044,77.8836088703751,26.0020095644963,74.0468436606519,-59.5489441224719,311.591593468088,2.81309662490268,-71.3161340891422,-29.1397665350377,6948708312
2052.71114277878,3.45229748868086,-6.8655297966415,89.7178755516389,31.3784043812044,87.0271304932084,-68.9629652941946,360.979252728956,2.95277582391359,-83.117389598348,-34.4858901549741,6948706493
-411.803984330123,-1.17741819871784,1.98574489461516,-19.6571742713434,-6.13820184446625,-16.9212906470408,15.0988832010342,-72.5423741340224,-0.455044120921307,16.7255240019384,7.27642162386298,6948691653
-1633.91070274746,-3.02229158154298,6.22083350674484,-72.3242960423184,-23.7407287316175,-70.1813777053107,56.3025071292436,-288.89157772525,-2.76171510006797,65.6869825602534,27.1711525758919,6948681806
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948655563
-642.034667303553,-0.382336825431628,2.82385950819281,-29.0104013409415,-8.80894909716226,-26.9981921624879,21.8016447626632,-113.71952921698,-0.845077009911716,25.9136309987108,10.0770921778367,6948647714
-547.732340619704,-0.788552493345496,2.51455604830322,-25.4826263409455,-8.02624347787224,-24.2266657440506,19.4054152115065,-96.851162478211,-1.11189847157409,22.5125407899036,9.02436239299872,6948511119
21.2826502283479,-0.998475060497538,-1.19794809896158,2.88648703334808,-0.683278600016619,2.21457277716412,-1.41475368488578,4.25365404713487,-1.01292476491952,-2.08567357332007,-1.5875702531659,6948510157
-687.730173549579,-1.65555200975281,2.1662063634862,-31.0936312769081,-11.0540477520952,-29.3519182326941,23.2205579133733,-121.807429394694,0.318438446208067,28.3707081625991,12.0766089323553,6948509307
-225.742472451995,-0.399226003297238,-0.522798786873791,-9.05205225391499,-3.80907573626849,-8.17151535356382,7.4186136675751,-39.1614499663749,-0.0166987357106427,9.28822841721388,5.16878969407031,6948508205
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948507689
2041.26567420607,3.9287293954729,-6.79703264887636,89.2661647726485,31.4400256295323,86.8274901152315,-68.5826741023966,359.004502659745,2.95459040305471,-82.2674227589199,-34.2800483632636,6948506700
1755.1039418695,2.37089786510099,-5.63475343815704,76.3127756493524,26.88762552117,73.2054690430902,-58.7548504803104,308.461665118282,1.63645354339798,-70.7258826689719,-30.0186461420424,6948504619
-123.641543792967,-0.726735873112832,-0.300951841345134,-5.15990514171718,-2.2029339365992,-4.95767887267084,3.20961027459017,-21.2608213872999,0.0808972868074122,5.49775028803709,1.99411334996333,6948503888
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948502762
-1096.16650170608,-1.4207617012858,4.27159691151163,-49.5127732729148,-16.0611741698917,-47.4493805371194,37.6471911217692,-194.103825786485,-1.23467997862997,44.7835547793168,19.2211555051563,6948501935
-352.03549896654,-0.816837848966616,2.30514672848636,-15.7337082199347,-4.96009040149959,-14.2642251464619,13.3780238712009,-61.3276104713909,-0.922874564701422,14.6517894186708,5.75436035037747,6948500862
-9482.19197645735,-15.9216713024172,34.078016975532,-420.773570678927,-145.216165293941,-402.387471519369,323.5451421058,-1672.58473380594,-13.5876096309443,383.397733104519,160.22540809319,6948500040
2766.09233393091,2.93589594879763,-10.7182174636448,122.730536449879,42.1604219363754,118.463297553414,-94.9104293588819,488.023633355982,4.02161503078881,-111.352827672841,-45.9853635537285,6948499253
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948498376
-445.414686089152,-0.876420929017439,2.08404714212898,-20.3033349405507,-6.41110647546244,-19.9081261669285,16.3228041577964,-78.6626858224157,-1.24098330055462,16.7237413844046,6.64324470747238,6948497545
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948497011
-263.886558162865,-0.105619013763247,0.557473735017908,-11.3388416851829,-4.2933477739121,-11.8033652823063,8.41247346329083,-45.8141559905849,-0.141501060091044,10.7102073668236,4.78075333510469,6948495759
-426.604345083549,-0.561569914217648,3.06880654169193,-19.1146395871932,-5.42910678716432,-17.4166712345634,13.6468481807602,-75.5355240416422,-0.398232380980009,18.5392412312666,7.41607151221051,6948494256
-470.778750924132,-0.815764329009945,2.17536787197612,-21.690584356964,-7.86190335181945,-20.8496389184772,16.2200826950656,-82.4754791728493,-0.462486597116215,19.4438292095122,7.41636797424142,6948493327
2039.65765442238,3.82836518527091,-6.59026366049982,89.5983011386198,31.6337712926989,85.1799681383803,-68.3670561892655,358.527340587144,1.76329830100225,-84.3615995769841,-35.0958042759412,6948492232
-250.352064257893,-0.23271958042854,1.23205720651889,-11.3684681868895,-3.23727680119854,-10.7909095527409,8.48229113204388,-43.7607179763254,-0.916695677661364,9.25952623994044,3.41217321092764,6948461651
125.813604727954,2.02098052857125,-2.32231276753723,6.56301471045678,2.75992847603106,6.24448368898946,-4.35238603619065,23.0492159447361,-0.815890388801313,-7.22612952808596,-2.05279366106814,6948085949
-146.429995953655,1.4017011654455,1.61677790124152,-5.82699878452781,-0.15869688353923,-5.70052419427981,6.55942806051131,-25.4220724058606,-2.0275647813302,4.46487503936935,1.3762336881389,6948084829
-1084.80007827119,-2.72602972395348,3.19401616760354,-48.5663652319935,-17.7843148421193,-46.1095196986498,38.1463854181548,-191.481135138358,-0.119154444266307,45.2912273055325,19.4811770649185,6948083536
-774.965205165727,-1.88109219821066,2.63946025261174,-34.2763276730825,-11.1646093508379,-32.1808082900323,25.8272919671318,-136.973686494125,-0.904039655370605,31.8470985537876,12.884961947567,6948082295
-265.290868220834,0.402937038654882,-0.91388000394129,-11.8612159372998,-3.41967359061623,-12.1878256657895,9.77582672005009,-46.3349148530927,-0.831195429002603,10.6674726984251,5.24420295943503,6948080508
-101.919537379797,0.238509150838594,0.648426293608158,-4.50569666043415,-1.22722608452557,-3.68303185748147,4.10891030261211,-17.2294687092569,0.313284124646975,4.16813220328697,2.0525399271043,6948077266
-679.279969824432,-1.49660885201084,2.96515735322299,-31.3832095971562,-10.0735750150079,-29.5525461154431,24.699347382083,-120.442326029047,-1.44770597510928,26.2485141656538,11.5518140576963,6948076027
2126.01283092326,5.50420760547514,-5.69739963783572,94.3221059203275,34.2301981145177,88.8810522757362,-71.642011245727,373.867195628424,1.26866064820637,-87.5474016970753,-36.3179240853402,6948074916
2608.64238625968,1.41911342836411,-11.7511938439077,116.009631540201,37.5790527773421,111.407812570191,-89.8121538178546,460.828938217554,5.05787164770607,-104.008598176942,-42.8786388625185,6948071691
-619.09003972293,-0.729824327588344,2.5844773774304,-28.63519058009,-9.45671525899486,-27.254392131631,22.1987075294793,-109.238936877506,-1.23676922048626,24.6009769020435,10.6757698684703,6948070295
1663.30569473048,3.08051039933771,-6.36379423389058,72.5279725902296,24.3912265228661,69.2671409621725,-55.0610402453642,292.097374428537,3.51846902735737,-66.552941033085,-28.1029471973962,6948068890
-1164.60000908677,-1.04143253408437,4.64780032004254,-52.1738166309555,-16.7751529225397,-49.4393241112617,39.946976399488,-204.883041232481,-1.99570456618187,47.5060470416209,19.9078025413548,6948067454
-272.971219998366,0.76874620042363,0.262081100609447,-11.2935656881878,-2.12314069618566,-12.4634212706854,9.33847171030902,-47.5641400314511,-3.20321473975855,11.1492167018369,3.10082512952291,6948065388
-1125.17597793213,-2.00699721157648,4.44788788645701,-50.1399955129642,-17.2206115517654,-48.6690995405617,39.6914437502314,-199.348844158616,-1.38252967218645,45.9028932667771,18.8262291140888,6948063980
2143.72245681205,3.82091060999653,-7.72719097865425,94.5867737184955,31.7739902856344,91.6818732229509,-73.0511611828718,377.996047635387,3.21106630866735,-85.9605453386944,-36.2809667080231,6948061858
-410.760590696761,0.592576450188818,3.96652409881383,-19.1164403896595,-5.30215690652938,-17.684498935059,15.1234604645071,-71.8597674439523,-1.08376135859244,16.5160140314739,6.57868080166174,6948059293
-1158.82411054328,-1.87354284298786,4.27615803765349,-50.024169215353,-17.9609905375684,-49.5382664042563,39.7968251886321,-203.914749794257,-0.462728817314877,48.185332513112,19.6089204008597,6948057874
2110.15134509632,4.00724748773739,-8.38862354322584,93.3826856108402,31.5866260539205,89.1735913331945,-71.8115726161229,371.77236536031,3.1516896597664,-85.0584066408511,-35.7925738803656,6948056254
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6948054705
-352.520058229581,-1.72042727227504,1.12978288182009,-15.5872541040648,-5.83403941564439,-14.6752487700249,10.9852647532947,-61.6117248649076,-0.205756355671859,15.2019764306783,5.88486053052852,6948052325
-64.9562229834984,0.0179943187048578,0.396825330748566,-2.11979561769631,-0.76097576209672,-1.42682796165407,1.66350809863095,-11.1712501724262,-0.928536820622838,2.61666554909182,0.807750326917142,6948020508
-1005.28588788974,-2.04474709871058,2.93334642872467,-43.8674573516034,-14.855925222677,-43.052603048085,34.4193806764486,-176.800324452605,-1.29872646421877,40.3374221326183,17.2143868514588,6948018409
1728.63933166518,2.92573895194838,-5.53524972601545,75.4717915992579,26.3058303669466,72.0509578253239,-57.1389146252477,303.70897943782,1.97771477997765,-69.6906103860848,-29.512296863089,6948016142
1778.6231125764,2.39620830663575,-7.06862273215669,77.8345439085728,27.1921030624769,74.212604949934,-58.8141295816685,312.676565513362,1.72130223960161,-72.0323235451289,-29.4552728244906,6948013471
-144.731210717501,-0.570566114209662,0.346769652578078,-7.07794271556085,-2.50997799054694,-5.96204149745976,3.99194193512043,-24.7486650907211,0.0499187748444636,6.34625585031246,2.38697938369239,6948011547
-9711.41724938422,-14.0646538408141,34.7656037396161,-428.403441343398,-148.206523876761,-410.270096014399,328.718215723332,-1711.42858043801,-13.3778822480805,394.299499571031,164.28256565214,6948008993
-324.358139760411,-0.213713867531286,0.508847307011045,-14.2597867586281,-4.31050073607307,-13.1212904998342,12.4245458388422,-56.3738893353946,-0.931047116788699,13.4934237344797,5.3389455187815,6947769197
-545.351249645145,-0.730347001924842,-0.177499183956159,-23.5141324960483,-9.54033179078564,-23.2148904811341,17.4911408808596,-96.5749047153814,-0.237650151757799,22.5246459819236,9.71466227013859,6947767101
-1613.40972474274,-1.67856983227268,7.45662378835056,-72.3346157280005,-24.0033292246571,-68.1572836492157,55.6288560445833,-285.337138883446,-2.71310082821893,64.0121753261199,27.7427477484747,6947766117
-211.479769484534,-0.771638185565136,1.1381547915161,-8.98413391148779,-4.0997471898826,-8.20973048140802,6.17932616415879,-36.8351090615168,-0.130726168844157,8.23502493502146,3.41641281776691,6947764954
-683.617830795817,-2.46732340530875,2.06506843675209,-29.8462278612418,-10.8110841486665,-27.5540387952194,22.9780514737044,-120.211011074409,-0.671559699554115,28.6438411169986,11.9900110368142,6947763940
2102.47301132507,3.04559969169539,-7.03332946032509,93.0149040167544,32.0299181193612,88.5497118033717,-69.9603941643081,369.967242513632,2.89639572425538,-84.7701157591127,-36.2724201197988,6947763117
-9699.26571266518,-14.2657650534171,35.5251695744524,-429.503315741037,-147.608023830866,-411.431362362234,329.765474417296,-1709.88669176848,-14.424719496896,391.692922007388,163.726799320908,6947762340
-104.057678451943,-0.629632812223619,-0.201271709932218,-4.21801259357742,-0.999291527469859,-3.81534278729298,4.89114426916812,-17.5624002874216,-0.17735738790998,4.63124908427654,1.19197952843432,6947730214
-282.444123486276,-0.228285041486298,1.54000383030854,-12.7296090716378,-3.70729462224202,-12.8415037542364,9.58101187309285,-49.1051472636153,-0.856357521940572,11.0206201507367,4.89074897153419,6947728905
-1323.39450264661,-1.9657606915136,5.07613183901717,-59.0588006483123,-19.4444580069757,-57.0619691882176,46.4908200939316,-233.602434380868,-1.7866520499774,53.1384196467154,22.5356385123465,6947727383
-1781.93534669732,-3.3145331010419,7.38263772194398,-80.2849030627412,-26.4677003672353,-75.7477695552298,62.1430492688305,-315.067866538336,-2.95202927443245,71.67853029667,29.7726334950573,6947725489
-433.060307504403,-0.382982312941995,1.44054306400411,-19.9088400620705,-6.04940668880847,-18.0857823250592,15.8199225042649,-75.9198241929989,-0.515296586551502,17.5351914144884,7.63131042298608,6947722323
1806.75295673697,3.27123591727227,-5.8243840847245,78.6224832348978,26.8603643994622,75.3446167069358,-60.9852183786446,317.390502256479,2.66009723626646,-73.2519640995492,-31.253551926147,6947720880
-263.014463923364,-0.751481485493729,-0.0871426818471744,-11.4313001616999,-3.49183501538701,-10.2380036896944,9.55730329347553,-45.4612367769064,-0.239388079907242,11.1417178850941,4.84106283629903,6947718708
-1609.2850191674,-5.39624733996745,4.23345614521222,-72.5819742287654,-26.6971293516686,-68.4349047934446,55.0331788860933,-284.681329122447,-4.84052888386045,62.9936307014831,24.9989814993928,6947716268
2584.89751778181,1.4401232778685,-11.174317849881,115.30060084022,37.4275003102538,110.014215806406,-87.3519913503239,455.050894627444,5.03303811033513,-103.084245488818,-41.6559796855853,6947714118
-622.103114887792,-0.584534957732439,3.71653795585514,-28.2254050563054,-8.41066380780725,-27.3940364234271,22.7488989821185,-109.988143029791,-1.43717273871658,24.6910238066788,10.5268361012492,6947711441
-1219.44383473322,-1.56858405521314,3.63700464721676,-54.0115256829414,-17.3310702700392,-51.4349274554288,42.5297516603121,-215.176515239559,-1.72825719220906,48.5096926383844,20.3300473752101,6947708338
-2.91387254691927,0.420218180895896,-0.990974297153618,0.868344250240987,0.686243468645839,1.24828666807256,-0.894044985452022,0.498358082240243,0.113966741404799,0.207680381468055,0.345779490208429,6947706873
-995.318350579027,-0.831113337704617,4.19540849810426,-44.6988166174778,-13.5040704521769,-41.0308272905116,34.9730391260801,-174.955445836771,-2.4714938642915,39.7670965854273,15.9733109438182,6947704679
1836.1047512518,3.02156475635582,-5.96872056904398,80.2763803688569,27.3699987804353,77.4676804975237,-62.054004188851,322.698668528222,3.14933224173823,-73.9322678134622,-31.1885176313759,6947701473
1879.51784718079,2.67567826909778,-6.14550644065852,82.5544688380382,28.8249412245165,78.4780442064674,-62.6307576082585,330.360662349347,1.67613248233346,-76.5956365330005,-32.2257795626877,6947697525
