"respondentid","FA1","FA2"
6948710186,-1.45528770042126,-0.316234298960926
6948708312,0.426190382507747,-0.223115143528617
6948706493,-0.389824479306072,-0.28041914196134
6948691653,-0.295767612169714,-0.0746635659646467
6948681806,-0.114904583539593,-0.274269749525658
6948655563,NA,NA
6948647714,0.267510313876003,-0.273999700434627
6948511119,0.183172970365823,-0.20258215140347
6948510157,-0.29933077700196,-0.245004317644261
6948509307,NA,NA
6948508205,-1.33148501416898,-0.253531156172626
6948507689,NA,NA
6948506700,0.956043501622139,-0.285922769182052
6948504619,1.27780322060404,-0.252477326663496
6948503888,0.0917806755435699,-0.288575414389086
6948502762,-0.437106834290247,-0.310892818621099
6948501935,-0.734934360602424,-0.203152516642764
6948500862,-0.635729255636052,-0.178643269133493
6948500040,-0.023441729247828,-0.255072147815256
6948499253,0.190425351695091,-0.19769818122044
6948498376,-1.5161693790238,-0.303737088543903
6948497545,-0.520154977110719,-0.218742045309487
6948497011,NA,NA
6948495759,-0.714961739386207,-0.203936091174598
6948494256,1.07506116664722,-0.162764887301803
6948493327,0.80460163310642,-0.262252076956485
6948492232,-0.673124592699733,-0.310317777298123
6948461651,0.356935027453509,-0.279289264811879
6948085949,-0.964855297772753,-0.282275718267516
6948084829,0.41083347423908,-0.268078749680289
6948083536,0.967131597510744,-0.0938166247895251
6948082295,0.375720974551708,-0.154635637573637
6948080508,0.385230821460748,-0.109552099782247
6948077266,0.274650201951514,-0.268116107886592
6948076027,-0.671859246338227,-0.128584198001574
6948074916,-0.000996192702321697,-0.314475239278007
6948071691,1.97002799127696,0.282045480498053
6948070295,NA,NA
6948068890,1.01970365191156,-0.210255695574419
6948067454,-0.176824521577984,-0.267306693706469
6948065388,-1.55956572210317,-0.260524066958923
6948063980,-0.133725974467408,-0.111302896238615
6948061858,0.473849677098845,-0.238666974081205
6948059293,-0.973821284640732,-0.291720011101397
6948057874,-0.652137279723128,-0.305309932475382
6948056254,0.864786809414929,-0.187746264719734
6948054705,NA,NA
6948052325,-0.0980813756022662,-0.235179403537865
6948020508,-0.848758728956643,-0.276146372367381
6948018409,-1.32881146061395,-0.309775595405511
6948016142,0.199958109330825,-0.286518565010135
6948013471,-0.334691488369742,-0.30591244780325
6948011547,-0.220723567087122,-0.17355692142576
6948008993,1.78997950303762,0.34203572326354
6947769197,0.039159547188369,-0.265702797652172
6947767101,0.658338107285519,-0.122635905193981
6947766117,-0.485597191063451,-0.246191517322799
6947764954,-0.179441391414859,-0.236361189251322
6947763940,1.2229851164984,-0.225413334341439
6947763117,1.78855474888352,-0.309578035387415
6947762340,0.142196480805261,-0.280815925381628
6947730214,0.393730760321697,-0.305872402780633
6947728905,0.187430161504968,-0.300081618498179
6947727383,-0.426530008743041,-0.274224397198797
6947725489,-0.681921521446799,-0.281124613786712
6947722323,-0.890591354699933,-0.31694181112198
6947720880,-0.879182155022281,-0.263358455232261
6947718708,NA,NA
6947716268,-1.80918716976225,-0.311038862373302
6947714118,1.96885441009118,0.0806134818207234
6947711441,-1.00278985770926,-0.304870597308593
6947708338,0.41792270363513,-0.184315950444133
6947706873,-0.769738429078282,-0.239554593006528
6947704679,-0.870390275084439,-0.296539919337948
6947701473,0.165391614679966,-0.206114861386309
6947697525,0.696645137277397,0.168263762178069
6947696123,-0.00206477821038585,-0.278656732758427
6947392965,0.0775645420117437,-0.282720755974202
6947391733,-0.886629443603368,-0.304571573070239
6947391108,NA,NA
6947389851,0.0806122981939783,-0.24972983515859
6947387994,-1.03649448006534,-0.263234103926229
6947387071,-0.699782033033655,-0.272655948938372
6947385647,0.261273729491553,-0.281142046899642
6947384017,-0.120649330029571,-0.245422049713671
6947382976,-0.823191721610019,-0.306571563908037
6947381248,-0.464675782382689,-0.268382102134077
6947380629,NA,NA
6947379840,NA,NA
6947378928,0.177925500094176,-0.180405724250095
6947364981,-0.44254477016668,-0.198392717565028
6947364123,NA,NA
6947363268,-0.767725501149063,-0.204338139212367
6947362650,NA,NA
6947361706,1.02075902961383,-0.0867735864235453
6947359283,-0.165648987442881,-0.26473107711243
6947000153,0.397847178487,-0.103019769223815
6946999089,-0.075596960784176,-0.246144972908252
6946997925,NA,NA
6946997286,NA,NA
6946996370,NA,NA
6946995349,1.01541230761937,-0.28552867416872
6946993526,0.456833918552351,-0.0511880615761591
6946896808,NA,NA
6946894306,0.395365151192059,-0.160871895503206
6946892816,NA,NA
6946891262,0.200625936700948,-0.304941416869093
6946889776,1.02956053002896,0.171235636611745
6946884857,0.883118684181618,-0.132582316332204
6946883630,0.926009947800685,-0.191178504611803
6946882172,0.548486135722022,-0.0742578103477214
6946879942,1.05410928688803,-0.189044850306447
6946742831,-0.00957372611992764,-0.264631752699736
6946742021,1.80561322732495,-0.134408366850421
6946740972,NA,NA
6946739593,-0.277490431508473,-0.2616246321618
6946738484,-0.44501540192313,-0.304432990321576
6946737162,0.0860277605832408,-0.23552466800656
6946736097,1.9670093236435,0.193666904176983
6946735108,-1.16191187036923,-0.255955102543094
6946734321,NA,NA
6946589637,NA,NA
6946589608,0.0619266506789423,-0.297073751279186
6946588901,-1.42177709426173,-0.129115584961769
6946588875,-1.11667620540919,-0.316658547767224
6946588448,NA,NA
6946588193,-0.281756411938749,-0.267787470568572
6946587636,-0.0274897937956082,-0.272581358611287
6946587356,-0.85453764871009,-0.275227060609574
6946586671,1.07187699771091,-0.0759027364381658
6946586125,0.212077388931594,-0.265661834127576
6946585546,-1.29270288711669,-0.30495394307922
6946584969,-1.35360585220698,-0.282278407463166
6946584818,0.841205462841376,0.0465417999830323
6946583955,-0.866281544762061,-0.312353228022659
6946583813,-1.21289033736987,-0.310497858365916
6946513673,-0.0042611839988544,-0.272427778518561
6946511637,0.456387254451834,-0.274091468293756
6946260193,0.109835825297702,-0.211772702128401
6946258184,1.86810921528256,-0.217411934293451
6946255870,1.86798712089261,0.29541931346687
6946253329,0.0769107466109576,-0.303748787161554
6946252003,1.1529297740264,-0.138715804968513
6946250964,0.538026156422937,-0.249596192119082
6946249196,-0.17715164282342,-0.306383512256941
6946247015,0.0374042157455037,-0.0404902946665416
6946167103,0.17520125632365,-0.192403513377749
6946164683,0.368663924553163,-0.254976341499393
6946161348,1.80264864924343,-0.0892586837158773
6946157221,-0.913122083618467,-0.273018399842948
6946154289,NA,NA
6946149478,0.732213314758577,-0.177949543169848
6946147157,-1.35040679177615,-0.312784552918273
6946144634,0.164584128072095,-0.203151456828958
6945891488,0.705779869598523,-0.208646210427383
6945889965,0.133757839946258,-0.0498596939902105
6945888906,NA,NA
6945887634,-1.7407221085381,-0.270057450619816
6945886504,-1.37006168661817,-0.314063620778389
6945885329,-0.731859612039992,-0.254062019493963
6945884181,0.209314557953389,-0.286507328868538
6945882081,0.393749560221901,-0.10061904211507
6945880499,-0.897937206547817,-0.304705598720497
6945876874,-1.18509712389374,-0.306374504047507
6945874059,-0.271359802276782,-0.252301902308642
6945872667,0.151188702144158,-0.282168423648693
6945870973,NA,NA
6945868936,-0.673540389563359,-0.305977548261981
6945867319,0.19511459431124,0.430121336192744
6945865748,0.56089188666145,-0.266356479897136
6945864732,1.92388231225436,-0.0598666075474196
6945771977,0.381860026533393,-0.282634193792378
6945769093,NA,NA
6945765963,-1.29219870632341,-0.287161143995014
6945762450,-0.602046146272832,-0.103570855463648
6945759082,-0.099625614967786,-0.209723583003134
6945753660,-0.857388259076615,-0.261068072325852
6945749841,-0.298380040886019,-0.140049730026681
6945491577,0.355937067370703,-0.0772594218374309
6945489960,-0.253608250471608,-0.104095096166611
6945488925,NA,NA
6945484811,1.92225251329255,0.438844348850369
6945483564,-1.37554248164153,-0.289568223801811
6945482225,-0.301058740661311,-0.310635653073314
6945480813,0.795696575765753,-0.184855588125605
6945479131,NA,NA
6945476052,NA,NA
6945473463,0.644969177540644,-0.28655222127386
6945471288,1.10010074108451,0.167779506009838
6945469617,NA,NA
6945357761,0.251500574742567,-0.155740992311213
6945346677,-0.631366303868424,-0.283396724998148
6945339362,-0.0226284880859268,-0.289851001033913
6945333858,-0.20789780567879,-0.250200877102617
6945330465,-0.0425047507492103,-0.208823737535155
6945096694,0.912326090263275,0.0472256729377719
6945095461,0.124239602594039,-0.166228051364146
6945093820,1.13308231200754,-0.30007339434063
6945090035,NA,NA
6945087838,-0.643046997749163,-0.099492999497704
6945086238,NA,NA
6945075683,-0.0138143848085209,-0.223279003637049
6945073672,NA,NA
6945071639,0.126769778378546,-0.204720253645188
6945069066,0.342835689082943,-0.248565519424418
6945066152,NA,NA
6941915788,0.206355969547142,0.43628176811849
6941781008,-0.315688332885462,0.405199360951809
6941005128,NA,NA
6940815398,NA,NA
6940155468,-1.066775970204,0.302016109816846
6937754838,-1.2106249930845,0.424738857344385
6936574728,1.38396010565133,0.467373825700669
6934585817,-0.837566448215631,0.405672933720667
6934559667,-0.683786821540254,0.455883727332691
6934348442,0.38655145504915,0.320893972405636
6934185982,-0.89020571136493,0.415491319675216
6933987919,-0.683215124391483,0.441304795328406
6933706763,-0.136164003507015,0.439488701691219
6933503691,-1.62673961355166,0.429547663418378
6933154498,1.47108558489001,0.455084232298066
6933133137,NA,NA
6932752643,0.918595374028361,0.426260118510526
6932751625,NA,NA
6932688717,-0.311913558171263,0.427332776574037
6932441494,NA,NA
6932293849,NA,NA
6932088242,1.44538138403903,0.456337720989698
6931894923,-0.0885126257849295,0.340579708960504
6931885688,NA,NA
6931787072,0.465273841687741,0.252289899272289
6931585020,-0.397571273051554,0.459091998413758
6931498222,0.990362368666486,-0.191145668859598
6931279978,0.119332966402101,0.428443303331531
6930958766,-0.892473467738446,0.465639317541555
6930668529,-0.374178549862903,0.462693571140402
6930465140,0.0014609140631562,0.465275885454877
6930456202,NA,NA
6930330199,-0.23810639510599,0.430563841591758
6930202534,1.27864646011161,0.460476724965995
6930096244,NA,NA
6930079051,-0.230179349234755,0.459036543385112
6929947545,0.115499239492552,0.447910990167359
6929858535,-0.201668228499477,0.41959023306838
6929566355,NA,NA
6929551675,0.907467134160455,0.445325570510246
6929344611,-1.63809556966797,0.244564959211714
6929143264,-0.296354651075071,0.433385311626766
6928839973,NA,NA
6928802489,0.0626498157046564,0.424758812320444
6928795921,-0.91681882120649,0.418124955936983
6928735471,-0.0501420171026477,0.445423024843461
6928713560,1.57684602815785,0.454652122627679
6928704976,0.613492246301564,0.193404479185362
6928541618,-0.015649543554985,0.437822448880337
6928526475,NA,NA
6928506433,0.896299478813888,0.451313896062129
6928504611,1.0891099865892,0.457963758584728
6928482714,-0.150021807144049,0.414205537344643
6928473662,0.254650218777988,0.439462771359968
6928311009,-0.577144878483838,0.451023213904551
6928285300,1.07382833505469,0.456862478722706
6928282907,0.3449741262646,0.445580413683455
6928248814,-0.551136882770829,0.415435061259521
6928220423,-0.781986434398283,0.447253037140005
6928200982,-1.24055836808023,0.418765226213973
6928197304,-0.175104190169323,0.438798312333151
6928055902,-0.236144797991937,0.427270266480477
6928055608,-1.1458044390741,0.445514488719659
6928052617,-0.936638748352217,0.429927886745337
6928043253,NA,NA
6928029902,0.111033346905581,0.433230809754374
6928014492,NA,NA
6927954841,NA,NA
6927954250,-0.713447922546811,0.421685957797131
6927948667,-0.941351421262177,0.447285319362434
6927942980,1.85903841126328,0.4471003272157
6927914142,-0.901969183913675,0.430760580380491
6927913113,-0.170735409575973,0.430952929076372
6927899941,-0.528132141891606,-0.278569177187982
6927866573,NA,NA
6927857741,1.04891640753564,0.4142927266308
6927775381,0.67254852660966,0.463218981995759
6927608649,0.575515780823293,0.458320110634444
6927564241,0.313876934896316,0.44071348419665
6927545653,1.00289437647628,0.4359504309461
6927471449,0.241043853119404,-0.160302994122757
6927238205,-1.26627374487302,0.437645703519803
6927085272,-1.05357267345255,0.428406435102106
6926902789,-0.515511652829895,0.436951546673129
6926883676,1.16553741992794,0.423622643291071
6926684241,-0.559247914001186,0.436181979668193
6926133812,-0.849044551641173,0.438700526372978
6925691377,-0.787164127773278,0.412072013150772
6925479410,1.78668503339491,0.434090066595195
6925475963,NA,NA
6925475627,0.911151241578454,0.457824854021862
6925411481,NA,NA
6925391133,1.01100871674306,0.441028013391351
6925351988,-0.450124890825213,0.417086257960847
6925276018,0.503208481137207,0.430728012678177
6925148928,NA,NA
6925117930,NA,NA
6925112112,-1.24505066961675,0.43686376829508
6925090735,0.892991769674402,0.439492528162648
6925029626,-0.13525200995814,0.431184602567674
6924889661,0.990496491424879,0.426362745894902
6924789209,-1.16708044268764,0.426193869909597
6924648234,NA,NA
6924604682,1.95512266962561,0.427496517941033
6924597547,-1.19500972018502,0.420236705059541
6924548198,1.77232887221418,0.470056505332181
6924513479,0.152389631316609,0.427702570265528
6924372074,-1.0492078289449,0.427855828720638
6924359661,0.344960789781897,0.42690095427219
6924334238,0.483981805010069,0.420730827013359
6924333898,NA,NA
6924327658,NA,NA
6924319094,-1.78493462513928,0.413899151609556
6924303569,0.401470595957695,0.417525576236676
6924255499,0.498440386455667,0.304495500350381
6924252974,0.0687891309391764,0.411858714238213
6924251283,NA,NA
6924246168,NA,NA
6924239246,1.05085818377067,0.447079588139736
6924231184,NA,NA
6924226818,0.891735861359193,0.432109531965422
6924224030,0.329639468043679,0.421262949153046
6924223908,0.375563510502289,0.418518241593742
6924215880,NA,NA
6924211132,-1.37791145248033,0.455090528194833
6924209904,NA,NA
6924194655,-1.61915905338489,0.445105556308973
6924101928,-0.620868471853251,0.42771986843377
6924100619,NA,NA
6924088968,-0.80298028786865,0.416833921156983
6924079621,NA,NA
6924077360,1.62484371394398,0.327892788753056
6924077001,NA,NA
6924072627,0.117943609716108,0.441304786607574
6924068010,NA,NA
6924044928,0.239188869297579,0.437642372417011
6924025722,-0.336081921573225,0.443789231146343
6924025410,NA,NA
6924025148,NA,NA
6923978329,-0.190694831761372,0.425799331945185
6923974560,0.229204962797874,0.430759858679689
6923965588,NA,NA
6923951616,0.0753759586258577,0.445301353874261
6923932384,NA,NA
6923929952,-1.28992181934811,0.352247090624341
6923929001,NA,NA
6923914852,0.266049257695527,-0.292671677401254
6923909650,NA,NA
6923898758,-0.762129346984144,0.434925904179805
6923852238,0.275303947286623,0.400643095684021
6923844220,0.00127606648086497,-0.274009069551377
6923841359,0.359217455182683,0.434637625278011
6923831732,-0.452740135177359,0.43778555439803
6923662174,-0.916784479220557,0.402895227933742
6923650451,0.723330078432127,0.440267400414675
6923571354,NA,NA
6923512631,-0.612348460738391,0.403058935466716
6923443435,NA,NA
6923432743,-1.25349288776517,-0.0854739687158535
6923419162,NA,NA
6922251457,1.31792780229918,0.306726962924822
