id,PROBY  ,          
6950969532,0.3144594,
6950969532,0.6855406,
6950969532,0.5391981,
6950969532,0.4608019,
6950969532,0.7373128,
6950969532,0.2626872,
6950969532,0.5592688,
6950969532,0.4407312,
6950969532,0.3884929,
6950969532,0.6115071,
6950966877,0.6322168,
6950966877,0.3677832,
6950966877,0.504211,
6950966877,0.495789,
6950966877,0.7196374,
6950966877,0.2803626,
6950966877,0.4349865,
6950966877,0.5650135,
6950966877,0.587543,
6950966877,0.412457,
6950966877,0.8029557,
6950966877,0.1970443,
6950966877,0.6448508,
6950966877,0.3551492,
6950966877,0.4706795,
6950966877,0.5293205,
6950963846,0.6984688,
6950963846,0.3015312,
6950963846,0.6610147,
6950963846,0.3389853,
6950963846,0.7461973,
6950963846,0.2538027,
6950963846,0.5070575,
6950963846,0.4929425,
6950963846,0.6605873,
6950963846,0.3394127,
6950963846,0.8359568,
6950963846,0.1640432,
6950963846,0.7688597,
6950963846,0.2311403,
6950963846,0.5163913,
6950963846,0.4836087,
6949520595,0.6143635,
6949520595,0.3856365,
6949520595,0.4656428,
6949520595,0.5343572,
6949520595,0.6663113,
6949520595,0.3336887,
6949520595,0.3152415,
6949520595,0.6847585,
6949520595,0.5691165,
6949520595,0.4308835,
6949520595,0.7378315,
6949520595,0.2621685,
6949520595,0.6155227,
6949520595,0.3844773,
6949520595,0.3883766,
6949520595,0.6116234,
6949519165,0.5571436,
6949519165,0.4428564,
6949519165,0.3385743,
6949519165,0.6614257,
6949519165,0.653182,
6949519165,0.346818,
6949519165,0.2871444,
6949519165,0.7128556,
6949519165,0.5063347,
6949519165,0.4936653,
6949519165,0.720074,
6949519165,0.279926,
6949519165,0.4977686,
6949519165,0.5022314,
6949519165,0.3697098,
6949519165,0.6302902,
6949515466,0.6470333,
6949515466,0.3529667,
6949515466,0.537726,
6949515466,0.462274,
6949515466,0.6584922,
6949515466,0.3415078,
6949515466,0.2983962,
6949515466,0.7016038,
6949515466,0.6018645,
6949515466,0.3981355,
6949515466,0.727688,
6949515466,0.272312,
6949515466,0.6711199,
6949515466,0.3288801,
6949515466,0.3760353,
6949515466,0.6239647,
6949513982,0.7558001,
6949513982,0.2441999,
6949513982,0.774917,
6949513982,0.225083,
6949513982,0.8247585,
6949513982,0.1752415,
6949513982,0.716353,
6949513982,0.283647,
6949513982,0.7231257,
6949513982,0.2768743,
6949513982,0.9158535,
6949513982,0.0841465,
6949513982,0.8497766,
6949513982,0.1502234,
6949513982,0.6566861,
6949513982,0.3433139,
6949512250,0.5812769,
6949512250,0.4187231,
6949512250,0.3894639,
6949512250,0.6105361,
6949512250,0.6630027,
6949512250,0.3369973,
6949512250,0.3061322,
6949512250,0.6938678,
6949512250,0.5315158,
6949512250,0.4684842,
6949512250,0.7328196,
6949512250,0.2671804,
6949512250,0.5471544,
6949512250,0.4528456,
6949512250,0.3822964,
6949512250,0.6177036,
6949508507,0.566281,
6949508507,0.433719,
6949508507,0.356173,
6949508507,0.643827,
6949508507,0.5981879,
6949508507,0.4018121,
6949508507,0.189318,
6949508507,0.810682,
6949508507,0.5147893,
6949508507,0.4852107,
6949508507,0.6464289,
6949508507,0.3535711,
6949508507,0.515709,
6949508507,0.484291,
6949508507,0.2904922,
6949508507,0.7095078,
6949506509,0.6459156,
6949506509,0.3540844,
6949506509,0.5397497,
6949506509,0.4602503,
6949506509,0.6887967,
6949506509,0.3112033,
6949506509,0.3649881,
6949506509,0.6350119,
6949506509,0.6038144,
6949506509,0.3961856,
6949506509,0.7657348,
6949506509,0.2342652,
6949506509,0.6757473,
6949506509,0.3242527,
6949506509,0.4239745,
6949506509,0.5760255,
6949504595,0.5626183,
6949504595,0.4373817,
6949504595,0.3489844,
6949504595,0.6510156,
6949504595,0.6569045,
6949504595,0.3430955,
6949504595,0.2933913,
6949504595,0.7066087,
6949504595,0.513475,
6949504595,0.486525,
6949504595,0.7248822,
6949504595,0.2751178,
6949504595,0.5072197,
6949504595,0.4927803,
6949504595,0.373969,
6949504595,0.626031,
6949502871,0.629847,
6949502871,0.370153,
6949502871,0.503672,
6949502871,0.496328,
6949502871,0.7093466,
6949502871,0.2906534,
6949502871,0.4120066,
6949502871,0.5879934,
6949502871,0.5851231,
6949502871,0.4148769,
6949502871,0.7925072,
6949502871,0.2074928,
6949502871,0.6454603,
6949502871,0.3545397,
6949502871,0.4540364,
6949502871,0.5459636,
6949501136,0.5616342,
6949501136,0.4383658,
6949501136,0.3486723,
6949501136,0.6513277,
6949501136,0.6586743,
6949501136,0.3413257,
6949501136,0.296487,
6949501136,0.703513,
6949501136,0.5124136,
6949501136,0.4875864,
6949501136,0.7265206,
6949501136,0.2734794,
6949501136,0.508322,
6949501136,0.491678,
6949501136,0.3753495,
6949501136,0.6246505,
6949498386,0.5807444,
6949498386,0.4192556,
6949498386,0.3921494,
6949498386,0.6078506,
6949498386,0.6775323,
6949498386,0.3224677,
6949498386,0.3381731,
6949498386,0.6618269,
6949498386,0.5331508,
6949498386,0.4668492,
6949498386,0.7516369,
6949498386,0.2483631,
6949498386,0.5471092,
6949498386,0.4528908,
6949498386,0.4059976,
6949498386,0.5940024,
6949496064,0.6791116,
6949496064,0.3208884,
6949496064,0.6171143,
6949496064,0.3828857,
6949496064,0.7286275,
6949496064,0.2713725,
6949496064,0.4593025,
6949496064,0.5406975,
6949496064,0.638511,
6949496064,0.361489,
6949496064,0.8151631,
6949496064,0.1848369,
6949496064,0.7356459,
6949496064,0.2643541,
6949496064,0.4861735,
6949496064,0.5138265,
6949493789,0.5699889,
6949493789,0.4300111,
6949493789,0.3631343,
6949493789,0.6368657,
6949493789,0.5830801,
6949493789,0.4169199,
6949493789,0.1669851,
6949493789,0.8330149,
6949493789,0.5201024,
6949493789,0.4798976,
6949493789,0.6257828,
6949493789,0.3742172,
6949493789,0.5202904,
6949493789,0.4797096,
6949493789,0.272842,
6949493789,0.727158,
6949491780,0.5865646,
6949491780,0.4134354,
6949491780,0.4051993,
6949491780,0.5948007,
6949491780,0.6780197,
6949491780,0.3219803,
6949491780,0.3390156,
6949491780,0.6609844,
6949491780,0.5390801,
6949491780,0.4609199,
6949491780,0.7526264,
6949491780,0.2473736,
6949491780,0.5601803,
6949491780,0.4398197,
6949491780,0.4055431,
6949491780,0.5944569,
6949489833,0.5779455,
6949489833,0.4220545,
6949489833,0.384655,
6949489833,0.615345,
6949489833,0.671165,
6949489833,0.328835,
6949489833,0.3262563,
6949489833,0.6737437,
6949489833,0.5292649,
6949489833,0.4707351,
6949489833,0.7449145,
6949489833,0.2550855,
6949489833,0.5410303,
6949489833,0.4589697,
6949489833,0.3957173,
6949489833,0.6042827,
6949488002,0.5488216,
6949488002,0.4511784,
6949488002,0.3196053,
6949488002,0.6803947,
6949488002,0.6298923,
6949488002,0.3701077,
6949488002,0.2419449,
6949488002,0.7580551,
6949488002,0.4988259,
6949488002,0.5011741,
6949488002,0.6884818,
6949488002,0.3115182,
6949488002,0.4819972,
6949488002,0.5180028,
6949488002,0.3353491,
6949488002,0.6646509,
6949485959,0.6621951,
6949485959,0.3378049,
6949485959,0.5764844,
6949485959,0.4235156,
6949485959,0.7121611,
6949485959,0.2878389,
6949485959,0.4174318,
6949485959,0.5825682,
6949485959,0.6207395,
6949485959,0.3792605,
6949485959,0.7956836,
6949485959,0.2043164,
6949485959,0.7039832,
6949485959,0.2960168,
6949485959,0.4600344,
6949485959,0.5399656,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949474644,0,
6949471920,0.5677796,
6949471920,0.4322204,
6949471920,0.3571881,
6949471920,0.6428119,
6949471920,0.6375453,
6949471920,0.3624547,
6949471920,0.2552991,
6949471920,0.7447009,
6949471920,0.5184661,
6949471920,0.4815339,
6949471920,0.6983864,
6949471920,0.3016136,
6949471920,0.5191573,
6949471920,0.4808427,
6949471920,0.3448468,
6949471920,0.6551532,
6949467324,0.6475822,
6949467324,0.3524178,
6949467324,0.5450418,
6949467324,0.4549582,
6949467324,0.7389336,
6949467324,0.2610664,
6949467324,0.4860317,
6949467324,0.5139683,
6949467324,0.6060915,
6949467324,0.3939085,
6949467324,0.8268688,
6949467324,0.1731312,
6949467324,0.6769007,
6949467324,0.3230993,
6949467324,0.5043807,
6949467324,0.4956193,
6949463084,0.6994561,
6949463084,0.3005439,
6949463084,0.6612231,
6949463084,0.3387769,
6949463084,0.7474216,
6949463084,0.2525784,
6949463084,0.5061748,
6949463084,0.4938252,
6949463084,0.6616156,
6949463084,0.3383844,
6949463084,0.8358472,
6949463084,0.1641528,
6949463084,0.7685782,
6949463084,0.2314218,
6949463084,0.5165021,
6949463084,0.4834979,
6949461204,0.6347414,
6949461204,0.3652586,
6949461204,0.5110103,
6949461204,0.4889897,
6949461204,0.6813825,
6949461204,0.3186175,
6949461204,0.3442736,
6949461204,0.6557264,
6949461204,0.5908026,
6949461204,0.4091974,
6949461204,0.7557058,
6949461204,0.2442942,
6949461204,0.6528253,
6949461204,0.3471747,
6949461204,0.4092763,
6949461204,0.5907237,
6949458706,0.5862079,
6949458706,0.4137921,
6949458706,0.4013318,
6949458706,0.5986682,
6949458706,0.6663891,
6949458706,0.3336109,
6949458706,0.3143721,
6949458706,0.6856279,
6949458706,0.53748,
6949458706,0.46252,
6949458706,0.7379874,
6949458706,0.2620126,
6949458706,0.5580111,
6949458706,0.4419889,
6949458706,0.3879424,
6949458706,0.6120576,
6949418183,0.6576292,
6949418183,0.3423708,
6949418183,0.5673622,
6949418183,0.4326378,
6949418183,0.7339535,
6949418183,0.2660465,
6949418183,0.47377,
6949418183,0.52623,
6949418183,0.6155369,
6949418183,0.3844631,
6949418183,0.8214865,
6949418183,0.1785135,
6949418183,0.6969355,
6949418183,0.3030645,
6949418183,0.4945796,
6949418183,0.5054204,
6949408889,0.5747724,
6949408889,0.4252276,
6949408889,0.3745363,
6949408889,0.6254637,
6949408889,0.619113,
6949408889,0.380887,
6949408889,0.224824,
6949408889,0.775176,
6949408889,0.527136,
6949408889,0.472864,
6949408889,0.6760864,
6949408889,0.3239136,
6949408889,0.5345105,
6949408889,0.4654895,
6949408889,0.3219063,
6949408889,0.6780937,
6949405911,0.7037915,
6949405911,0.2962085,
6949405911,0.6668528,
6949405911,0.3331472,
6949405911,0.7171494,
6949405911,0.2828506,
6949405911,0.4294497,
6949405911,0.5705503,
6949405911,0.6658033,
6949405911,0.3341967,
6949405911,0.8009358,
6949405911,0.1990642,
6949405911,0.7716741,
6949405911,0.2283259,
6949405911,0.4669759,
6949405911,0.5330241,
6949399112,0.6216291,
6949399112,0.3783709,
6949399112,0.4810481,
6949399112,0.5189519,
6949399112,0.7011521,
6949399112,0.2988479,
6949399112,0.3922955,
6949399112,0.6077045,
6949399112,0.574363,
6949399112,0.425637,
6949399112,0.7822702,
6949399112,0.2177298,
6949399112,0.6271195,
6949399112,0.3728805,
6949399112,0.4406755,
6949399112,0.5593245,
6949394536,0.6762979,
6949394536,0.3237021,
6949394536,0.6070681,
6949394536,0.3929319,
6949394536,0.7500103,
6949394536,0.2499897,
6949394536,0.5148807,
6949394536,0.4851193,
6949394536,0.6342697,
6949394536,0.3657303,
6949394536,0.8392949,
6949394536,0.1607051,
6949394536,0.7287964,
6949394536,0.2712036,
6949394536,0.5218884,
6949394536,0.4781116,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949392066,0,
6949389471,0.574558,
6949389471,0.425442,
6949389471,0.3754095,
6949389471,0.6245905,
6949389471,0.6695061,
6949389471,0.3304939,
6949389471,0.3179727,
6949389471,0.6820273,
6949389471,0.5243032,
6949389471,0.4756968,
6949389471,0.7401863,
6949389471,0.2598137,
6949389471,0.5331164,
6949389471,0.4668836,
6949389471,0.3903488,
6949389471,0.6096512,
6949385903,0.6568311,
6949385903,0.3431689,
6949385903,0.5614035,
6949385903,0.4385965,
6949385903,0.7321769,
6949385903,0.2678231,
6949385903,0.4676569,
6949385903,0.5323431,
6949385903,0.6120062,
6949385903,0.3879938,
6949385903,0.8188076,
6949385903,0.1811924,
6949385903,0.6924103,
6949385903,0.3075897,
6949385903,0.4902222,
6949385903,0.5097778,
6948985749,0.66256,
6948985749,0.33744,
6948985749,0.5785597,
6948985749,0.4214403,
6948985749,0.7535368,
6948985749,0.2464632,
6948985749,0.5250825,
6948985749,0.4749175,
6948985749,0.6199061,
6948985749,0.3800939,
6948985749,0.8441767,
6948985749,0.1558233,
6948985749,0.7039774,
6948985749,0.2960226,
6948985749,0,
6948985749,0,
6948796210,0.6376906,
6948796210,0.3623094,
6948796210,0.5231932,
6948796210,0.4768068,
6948796210,0.7310141,
6948796210,0.2689859,
6948796210,0.4680111,
6948796210,0.5319889,
6948796210,0.5963212,
6948796210,0.4036788,
6948796210,0.8188381,
6948796210,0.1811619,
6948796210,0.6600034,
6948796210,0.3399966,
6948796210,0.4911612,
6948796210,0.5088388,
6948795512,0.6644088,
6948795512,0.3355912,
6948795512,0.5825886,
6948795512,0.4174114,
6948795512,0.7401685,
6948795512,0.2598315,
6948795512,0.4909009,
6948795512,0.5090991,
6948795512,0.6232628,
6948795512,0.3767372,
6948795512,0.8290798,
6948795512,0.1709202,
6948795512,0.7087158,
6948795512,0.2912842,
6948795512,0.507226,
6948795512,0.492774,
6948794673,0.531568,
6948794673,0.468432,
6948794673,0.2843195,
6948794673,0.7156805,
6948794673,0.6198794,
6948794673,0.3801206,
6948794673,0.2240479,
6948794673,0.7759521,
6948794673,0.4782636,
6948794673,0.5217364,
6948794673,0.6757856,
6948794673,0.3242144,
6948794673,0.4459033,
6948794673,0.5540967,
6948794673,0.3204762,
6948794673,0.6795238,
6948792859,0.5485041,
6948792859,0.4514959,
6948792859,0.3198437,
6948792859,0.6801563,
6948792859,0.6421695,
6948792859,0.3578305,
6948792859,0.2675531,
6948792859,0.7324469,
6948792859,0.4982391,
6948792859,0.5017609,
6948792859,0.7073734,
6948792859,0.2926266,
6948792859,0.4804991,
6948792859,0.5195009,
6948792859,0.3533949,
6948792859,0.6466051,
6948790989,0.5668536,
6948790989,0.4331464,
6948790989,0.3597033,
6948790989,0.6402967,
6948790989,0.6623444,
6948790989,0.3376556,
6948790989,0.3070108,
6948790989,0.6929892,
6948790989,0.5176398,
6948790989,0.4823602,
6948790989,0.7327018,
6948790989,0.2672982,
6948790989,0.5192995,
6948790989,0.4807005,
6948790989,0.3824111,
6948790989,0.6175889,
6948788893,0.7323448,
6948788893,0.2676552,
6948788893,0.7344452,
6948788893,0.2655548,
6948788893,0.8086775,
6948788893,0.1913225,
6948788893,0.6754589,
6948788893,0.3245411,
6948788893,0.7009562,
6948788893,0.2990438,
6948788893,0.9017671,
6948788893,0.0982329,
6948788893,0.8206911,
6948788893,0.1793089,
6948788893,0.6286465,
6948788893,0.3713535,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948788159,0,
6948754791,0.6475541,
6948754791,0.3524459,
6948754791,0.5389361,
6948754791,0.4610639,
6948754791,0.7307935,
6948754791,0.2692065,
6948754791,0.4643654,
6948754791,0.5356346,
6948754791,0.6020602,
6948754791,0.3979398,
6948754791,0.8173745,
6948754791,0.1826255,
6948754791,0.6739669,
6948754791,0.3260331,
6948754791,0.4888664,
6948754791,0.5111336,
6948752656,0.6575019,
6948752656,0.3424981,
6948752656,0.5652133,
6948752656,0.4347867,
6948752656,0.6708758,
6948752656,0.3291242,
6948752656,0.3259183,
6948752656,0.6740817,
6948752656,0.6167006,
6948752656,0.3832994,
6948752656,0.7437752,
6948752656,0.2562248,
6948752656,0.6934691,
6948752656,0.3065309,
6948752656,0.3960559,
6948752656,0.6039441,
6948751048,0.554959,
6948751048,0.445041,
6948751048,0.3358127,
6948751048,0.6641873,
6948751048,0.6518263,
6948751048,0.3481737,
6948751048,0.2844462,
6948751048,0.7155538,
6948751048,0.5059728,
6948751048,0.4940272,
6948751048,0.7181973,
6948751048,0.2818027,
6948751048,0.4954536,
6948751048,0.5045464,
6948751048,0.3657366,
6948751048,0.6342634,
6948748993,0.6596539,
6948748993,0.3403461,
6948748993,0.5709746,
6948748993,0.4290254,
6948748993,0.736386,
6948748993,0.263614,
6948748993,0.4800245,
6948748993,0.5199755,
6948748993,0.6187013,
6948748993,0.3812987,
6948748993,0.8240057,
6948748993,0.1759943,
6948748993,0.6992936,
6948748993,0.3007064,
6948748993,0.4996703,
6948748993,0.5003297,
6948747287,0.5677888,
6948747287,0.4322112,
6948747287,0.3606084,
6948747287,0.6393916,
6948747287,0.6630256,
6948747287,0.3369744,
6948747287,0.3066643,
6948747287,0.6933357,
6948747287,0.517685,
6948747287,0.482315,
6948747287,0.7331869,
6948747287,0.2668131,
6948747287,0.5188348,
6948747287,0.4811652,
6948747287,0.383422,
6948747287,0.616578,
6948745823,0.5864935,
6948745823,0.4135065,
6948745823,0.4018214,
6948745823,0.5981786,
6948745823,0.6664875,
6948745823,0.3335125,
6948745823,0.3146353,
6948745823,0.6853647,
6948745823,0.5385272,
6948745823,0.4614728,
6948745823,0.7374904,
6948745823,0.2625096,
6948745823,0.558649,
6948745823,0.441351,
6948745823,0.3877403,
6948745823,0.6122597,
6948744309,0.6187572,
6948744309,0.3812428,
6948744309,0.4783445,
6948744309,0.5216555,
6948744309,0.7134996,
6948744309,0.2865004,
6948744309,0.4233153,
6948744309,0.5766847,
6948744309,0.5734389,
6948744309,0.4265611,
6948744309,0.7974617,
6948744309,0.2025383,
6948744309,0.6235282,
6948744309,0.3764718,
6948744309,0.4623002,
6948744309,0.5376998,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948742656,0,
6948731395,0.5554349,
6948731395,0.4445651,
6948731395,0.3372402,
6948731395,0.6627598,
6948731395,0.6543292,
6948731395,0.3456708,
6948731395,0.2861571,
6948731395,0.7138429,
6948731395,0.5061784,
6948731395,0.4938216,
6948731395,0.7199175,
6948731395,0.2800825,
6948731395,0.4970768,
6948731395,0.5029232,
6948731395,0.3676267,
6948731395,0.6323733,
6948722483,0.5839128,
6948722483,0.4160872,
6948722483,0.3928035,
6948722483,0.6071965,
6948722483,0.6622672,
6948722483,0.3377328,
6948722483,0.306293,
6948722483,0.693707,
6948722483,0.5345885,
6948722483,0.4654115,
6948722483,0.7328645,
6948722483,0.2671355,
6948722483,0.5505848,
6948722483,0.4494152,
6948722483,0.3818208,
6948722483,0.6181792,
6948718920,0.6338003,
6948718920,0.3661997,
6948718920,0.5133405,
6948718920,0.4866595,
6948718920,0.7283924,
6948718920,0.2716076,
6948718920,0.4580465,
6948718920,0.5419535,
6948718920,0.589483,
6948718920,0.410517,
6948718920,0.8137841,
6948718920,0.1862159,
6948718920,0.6516155,
6948718920,0.3483845,
6948718920,0.4853295,
6948718920,0.5146705,
6948716744,0.6938411,
6948716744,0.3061589,
6948716744,0.6504114,
6948716744,0.3495886,
6948716744,0.7380938,
6948716744,0.2619062,
6948716744,0.4825366,
6948716744,0.5174634,
6948716744,0.6562717,
6948716744,0.3437283,
6948716744,0.8257809,
6948716744,0.1742191,
6948716744,0.7607747,
6948716744,0.2392253,
6948716744,0.5008411,
6948716744,0.4991589,
6948714093,0.6599249,
6948714093,0.3400751,
6948714093,0.5712449,
6948714093,0.4287551,
6948714093,0.7504975,
6948714093,0.2495025,
6948714093,0.5170064,
6948714093,0.4829936,
6948714093,0.6173857,
6948714093,0.3826143,
6948714093,0.840778,
6948714093,0.159222,
6948714093,0.6980007,
6948714093,0.3019993,
6948714093,0.5249006,
6948714093,0.4750994,
6948712233,0.7198303,
6948712233,0.2801697,
6948712233,0.6998037,
6948712233,0.3001963,
6948712233,0.8021524,
6948712233,0.1978476,
6948712233,0.6539129,
6948712233,0.3460871,
6948712233,0.6825216,
6948712233,0.3174784,
6948712233,0.8941917,
6948712233,0.1058083,
6948712233,0.7957853,
6948712233,0.2042147,
6948712233,0.6139079,
6948712233,0.3860921,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948708312,0,
6948706493,0.6195839,
6948706493,0.3804161,
6948706493,0.4786597,
6948706493,0.5213403,
6948706493,0.7138079,
6948706493,0.2861921,
6948706493,0.4228733,
6948706493,0.5771267,
6948706493,0.5742416,
6948706493,0.4257584,
6948706493,0.7975173,
6948706493,0.2024827,
6948706493,0.6232816,
6948706493,0.3767184,
6948706493,0.4629547,
6948706493,0.5370453,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948691653,0,
6948681806,0.7109051,
6948681806,0.2890949,
6948681806,0.6867548,
6948681806,0.3132452,
6948681806,0.7543845,
6948681806,0.2456155,
6948681806,0.5271402,
6948681806,0.4728598,
6948681806,0.67287,
6948681806,0.32713,
6948681806,0.8445829,
6948681806,0.1554171,
6948681806,0.7877273,
6948681806,0.2122727,
6948681806,0.5298307,
6948681806,0.4701693,
6948647714,0.5869565,
6948647714,0.4130435,
6948647714,0.3989476,
6948647714,0.6010524,
6948647714,0.6732225,
6948647714,0.3267775,
6948647714,0.3285954,
6948647714,0.6714046,
6948647714,0.5359053,
6948647714,0.4640947,
6948647714,0.7465349,
6948647714,0.2534651,
6948647714,0.5550282,
6948647714,0.4449718,
6948647714,0.3980268,
6948647714,0.6019732,
6948511119,0.566182,
6948511119,0.433818,
6948511119,0.3609778,
6948511119,0.6390222,
6948511119,0.6631788,
6948511119,0.3368212,
6948511119,0.3069415,
6948511119,0.6930585,
6948511119,0.5169657,
6948511119,0.4830343,
6948511119,0.7330537,
6948511119,0.2669463,
6948511119,0.5182429,
6948511119,0.4817571,
6948511119,0.3836245,
6948511119,0.6163755,
6948510157,0.7098622,
6948510157,0.2901378,
6948510157,0.6865199,
6948510157,0.3134801,
6948510157,0.7547894,
6948510157,0.2452106,
6948510157,0.5269874,
6948510157,0.4730126,
6948510157,0.6742966,
6948510157,0.3257034,
6948510157,0.8451376,
6948510157,0.1548624,
6948510157,0.7875183,
6948510157,0.2124817,
6948510157,0.5300361,
6948510157,0.4699639,
6948508205,0.4995339,
6948508205,0.5004661,
6948508205,0.2236951,
6948508205,0.7763049,
6948508205,0.5934835,
6948508205,0.4065165,
6948508205,0.1828874,
6948508205,0.8171126,
6948508205,0.4426089,
6948508205,0.5573911,
6948508205,0.6408336,
6948508205,0.3591664,
6948508205,0.3798723,
6948508205,0.6201277,
6948508205,0.2863857,
6948508205,0.7136143,
6948506700,0.6266605,
6948506700,0.3733395,
6948506700,0.4931164,
6948506700,0.5068836,
6948506700,0.6576855,
6948506700,0.3423145,
6948506700,0.2939175,
6948506700,0.7060825,
6948506700,0.5816091,
6948506700,0.4183909,
6948506700,0.7246312,
6948506700,0.2753688,
6948506700,0.6363634,
6948506700,0.3636366,
6948506700,0.3742401,
6948506700,0.6257599,
6948504619,0.6273486,
6948504619,0.3726514,
6948504619,0.4921109,
6948504619,0.5078891,
6948504619,0.6564774,
6948504619,0.3435226,
6948504619,0.2939595,
6948504619,0.7060405,
6948504619,0.5808558,
6948504619,0.4191442,
6948504619,0.7254941,
6948504619,0.2745059,
6948504619,0.6362262,
6948504619,0.3637738,
6948504619,0.3734067,
6948504619,0.6265933,
6948502762,0.7221456,
6948502762,0.2778544,
6948502762,0.7066422,
6948502762,0.2933578,
6948502762,0.7352662,
6948502762,0.2647338,
6948502762,0.4761618,
6948502762,0.5238382,
6948502762,0.6864461,
6948502762,0.3135539,
6948502762,0.8227083,
6948502762,0.1772917,
6948502762,0.8010286,
6948502762,0.1989714,
6948502762,0.4974981,
6948502762,0.5025019,
6948501935,0.6880039,
6948501935,0.3119961,
6948501935,0.6383568,
6948501935,0.3616432,
6948501935,0.7341879,
6948501935,0.2658121,
6948501935,0.4738078,
6948501935,0.5261922,
6948501935,0.6499777,
6948501935,0.3500223,
6948501935,0.8211623,
6948501935,0.1788377,
6948501935,0.7518444,
6948501935,0.2481556,
6948501935,0.4960655,
6948501935,0.5039345,
6948500862,0.6351054,
6948500862,0.3648946,
6948500862,0.5124101,
6948500862,0.4875899,
6948500862,0.7282847,
6948500862,0.2717153,
6948500862,0.4578226,
6948500862,0.5421774,
6948500862,0.590662,
6948500862,0.409338,
6948500862,0.8141954,
6948500862,0.1858046,
6948500862,0.6515968,
6948500862,0.3484032,
6948500862,0.4847356,
6948500862,0.5152644,
6948500040,0.6503711,
6948500040,0.3496289,
6948500040,0.5479744,
6948500040,0.4520256,
6948500040,0.7338662,
6948500040,0.2661338,
6948500040,0.4739314,
6948500040,0.5260686,
6948500040,0.6061782,
6948500040,0.3938218,
6948500040,0.821685,
6948500040,0.178315,
6948500040,0.6808408,
6948500040,0.3191592,
6948500040,0.4951742,
6948500040,0.5048258,
6948499253,0.51808,
6948499253,0.48192,
6948499253,0.2601116,
6948499253,0.7398884,
6948499253,0.6049864,
6948499253,0.3950136,
