0.0358526	-4.33E-05	0.00117687	0.00236583	0.003572	-0.00247369	2.89E-06	-0.00393879	-0.0061985	-0.00467169	-0.00501132	-0.00874141	0.000615019	-0.00139357	-0.000287252	-0.00286211	0.00126329	-0.00330361	0.00475239	-0.000344015
-4.33E-05	4.42E-07	3.60E-06	-1.42E-05	-5.98E-05	7.95E-06	-1.46E-08	3.00E-05	2.46E-05	2.08E-05	2.66E-05	4.29E-05	1.72E-05	1.09E-05	2.10E-05	1.85E-05	-1.49E-06	1.08E-05	-3.40E-05	1.19E-06
0.00117687	3.60E-06	0.0155252	0.00201781	-0.00377066	-0.00093874	-1.04E-06	-0.00197684	-0.00192554	-0.00141556	-0.0012386	-0.000870798	-0.0008099	0.0010176	-0.000861398	0.000571217	-0.00268124	0.000324119	-0.000733131	-0.00154658
0.00236583	-1.42E-05	0.00201781	0.0145293	-0.00469618	-0.00208382	3.93E-06	-0.00219404	-0.00199155	-0.000390923	0.000332143	-0.00694307	0.00040235	0.00115631	-0.000597102	-0.000588908	-0.00218734	-0.00058689	-0.0028841	-0.000252147
0.003572	-5.98E-05	-0.00377066	-0.00469618	0.138111	-0.00196781	-9.40E-05	-0.0642938	-0.0696889	-0.068599	-0.0701703	-0.0696097	-0.0117358	-0.0272034	-0.0181337	0.00226458	-0.0108799	-0.0141689	0.0192046	-0.000696117
-0.00247369	7.95E-06	-0.00093874	-0.00208382	-0.00196781	0.0113593	-1.17E-05	0.000587749	0.00147675	-0.00037242	-2.38E-05	-0.000330391	0.00131051	-0.000634039	0.00172699	0.00097119	0.00126643	-0.00230336	0.00296301	9.34E-05
2.89E-06	-1.46E-08	-1.04E-06	3.93E-06	-9.40E-05	-1.17E-05	2.14E-07	-6.49E-06	-6.06E-06	-6.55E-07	4.68E-07	-1.58E-05	-6.91E-06	2.36E-06	2.69E-06	-9.83E-06	1.12E-05	-2.34E-06	-1.91E-05	6.21E-07
-0.00393879	3.00E-05	-0.00197684	-0.00219404	-0.0642938	0.000587749	-6.49E-06	0.079147	0.0690007	0.0673238	0.0676378	0.0713567	-0.0016429	0.00668101	-0.00174965	0.00366949	-0.000791156	0.0107082	-0.00577885	0.000246191
-0.0061985	2.46E-05	-0.00192554	-0.00199155	-0.0696889	0.00147675	-6.06E-06	0.0690007	0.0823246	0.0717325	0.0711397	0.0836494	-0.00582329	0.0121024	-0.00297328	0.000796636	0.00727727	0.0140296	-0.00606482	0.000364145
-0.00467169	2.08E-05	-0.00141556	-0.000390923	-0.068599	-0.00037242	-6.55E-07	0.0673238	0.0717325	0.0823484	0.0692774	0.0740591	-0.00460078	0.00983997	-0.00217566	0.00317378	0.000526343	0.0130967	-0.00654648	0.000308694
-0.00501132	2.66E-05	-0.0012386	0.000332143	-0.0701703	-2.38E-05	4.68E-07	0.0676378	0.0711397	0.0692774	0.0885439	0.07326	-0.00167306	0.0100791	-0.00166788	0.00412727	-0.000429571	0.0133578	-0.0112223	7.94E-06
-0.00874141	4.29E-05	-0.000870798	-0.00694307	-0.0696097	-0.000330391	-1.58E-05	0.0713567	0.0836494	0.0740591	0.07326	0.220588	-0.00211864	0.0123684	-0.00136211	-0.00426572	0.0200421	0.0246838	-0.0135644	0.00017701
0.000615019	1.72E-05	-0.0008099	0.00040235	-0.0117358	0.00131051	-6.91E-06	-0.0016429	-0.00582329	-0.00460078	-0.00167306	-0.00211864	0.0351492	0.0134084	0.0177891	0.00111736	0.00432697	0.00193483	-0.00574893	0.000130701
-0.00139357	1.09E-05	0.0010176	0.00115631	-0.0272034	-0.000634039	2.36E-06	0.00668101	0.0121024	0.00983997	0.0100791	0.0123684	0.0134084	0.0398536	0.0144538	0.000883319	0.000677293	-0.000399831	0.000278702	0.000118113
-0.000287252	2.10E-05	-0.000861398	-0.000597102	-0.0181337	0.00172699	2.69E-06	-0.00174965	-0.00297328	-0.00217566	-0.00166788	-0.00136211	0.0177891	0.0144538	0.0218953	0.000214578	0.00230369	0.00523271	-0.00693193	0.000358718
-0.00286211	1.85E-05	0.000571217	-0.000588908	0.00226458	0.00097119	-9.83E-06	0.00366949	0.000796636	0.00317378	0.00412727	-0.00426572	0.00111736	0.000883319	0.000214578	0.0310658	-0.00351534	-0.0127545	-0.0170185	-0.00038379
0.00126329	-1.49E-06	-0.00268124	-0.00218734	-0.0108799	0.00126643	1.12E-05	-0.000791156	0.00727727	0.000526343	-0.000429571	0.0200421	0.00432697	0.000677293	0.00230369	-0.00351534	0.02767	-0.00316214	0.0017645	0.000389848
-0.00330361	1.08E-05	0.000324119	-0.00058689	-0.0141689	-0.00230336	-2.34E-06	0.0107082	0.0140296	0.0130967	0.0133578	0.0246838	0.00193483	-0.000399831	0.00523271	-0.0127545	-0.00316214	0.0795131	-0.0120168	-8.65E-05
0.00475239	-3.40E-05	-0.000733131	-0.0028841	0.0192046	0.00296301	-1.91E-05	-0.00577885	-0.00606482	-0.00654648	-0.0112223	-0.0135644	-0.00574893	0.000278702	-0.00693193	-0.0170185	0.0017645	-0.0120168	0.138773	1.52E-05
-0.000344015	1.19E-06	-0.00154658	-0.000252147	-0.000696117	9.34E-05	6.21E-07	0.000246191	0.000364145	0.000308694	7.94E-06	0.00017701	0.000130701	0.000118113	0.000358718	-0.00038379	0.000389848	-8.65E-05	1.52E-05	0.000539501
