0.0489621	-2.62E-05	-0.00486882	0.000616626	0.0024733	-0.00733624	3.03E-06	7.83E-04	-0.00147846	-5.41E-05	-0.00105885	-0.00616717	0.00141402	0.00100453	0.0019055	-0.000248794	-0.000115869	-0.000359126	0.0028829	1.02E-03
-2.62E-05	6.86E-08	1.39E-06	-1.11E-05	-2.13E-05	1.84E-05	-4.07E-09	3.82E-06	4.46E-06	2.26E-06	4.44E-06	1.44E-05	1.39E-06	1.57E-06	1.03E-06	2.75E-06	2.20E-06	4.52E-06	6.21E-07	-8.90E-09
-0.00486882	1.39E-06	0.0150844	-0.00275472	0.00318339	-0.0110364	5.77E-07	-0.00192123	-0.00207611	-0.00237472	-0.00196302	-0.00277736	-3.15E-04	-6.76E-05	-0.00064211	0.000876568	-0.00156732	-0.0016186	-0.00259101	-1.98E-03
0.000616626	-1.11E-05	-0.00275472	0.0162928	0.00386548	-0.00959878	1.48E-06	-0.0012779	-0.00107921	0.000274526	-0.000275081	-0.00359946	-0.000132406	0.000857163	-0.00107729	-0.000399298	-0.00110483	-0.000697018	-1.20E-04	7.26E-04
0.0024733	-2.13E-05	0.00318339	0.00386548	0.156059	-0.192552	-3.11E-05	-0.0275481	-0.0329133	-0.0287609	-0.030261	-0.0332239	-0.00699953	-0.0121557	-0.00977624	0.00324862	-0.0116066	-0.00463622	-0.0105318	-1.50E-03
-0.00733624	1.84E-05	-0.0110364	-0.00959878	-0.192552	0.399267	-5.00E-05	0.0102142	0.0153718	0.0094198	0.00906926	0.0147758	0.00106291	-0.000763857	0.00271666	-0.000377553	0.00610925	-0.00984428	0.0201294	2.10E-03
3.03E-06	-4.07E-09	5.77E-07	1.48E-06	-3.11E-05	-5.00E-05	1.09E-07	-1.43E-06	-1.27E-06	-1.69E-07	2.81E-06	-5.09E-06	3.32E-06	3.19E-06	5.92E-06	-5.01E-06	1.05E-05	6.26E-06	-3.24E-06	-6.70E-09
7.83E-04	3.82E-06	-0.00192123	-0.0012779	-0.0275481	0.0102142	-1.43E-06	0.0292839	0.0236733	0.0231189	0.0230692	0.0246977	2.15E-04	0.00291913	0.000175639	0.000694203	0.000162736	0.00575288	-0.000243812	1.47E-04
-0.00147846	4.46E-06	-0.00207611	-0.00107921	-0.0329133	0.0153718	-1.27E-06	0.0236733	0.0306674	0.0259176	0.0251251	0.030841	-0.00219449	0.00589204	-0.0009061	-0.000325842	0.00457849	0.00706643	0.00163762	4.04E-04
-5.41E-05	2.26E-06	-0.00237472	0.000274526	-0.0287609	0.0094198	-1.69E-07	0.0231189	0.0259176	0.0305113	0.0243197	0.026846	-0.00208058	0.00499452	-0.000798399	0.000423615	0.00121299	0.00649265	0.00158228	5.16E-04
-0.00105885	4.44E-06	-0.00196302	-0.000275081	-0.030261	0.00906926	2.81E-06	0.0230692	0.0251251	0.0243197	0.0339274	0.0259047	-0.000611407	0.00490191	-2.85E-04	0.00185649	0.000734313	0.00550577	-0.00256769	3.07E-04
-0.00616717	1.44E-05	-0.00277736	-0.00359946	-0.0332239	0.0147758	-5.09E-06	0.0246977	0.030841	0.026846	0.0259047	0.137299	-2.46E-04	0.00574944	-7.53E-04	-0.00223003	0.00936801	0.010985	0.00137356	3.78E-04
0.00141402	1.39E-06	-3.15E-04	-0.000132406	-0.00699953	0.00106291	3.32E-06	2.15E-04	-0.00219449	-0.00208058	-0.000611407	-2.46E-04	0.0145693	0.00446266	0.0061997	7.79E-05	0.00149979	0.000992357	-0.00151155	-4.90E-06
0.00100453	1.57E-06	-6.76E-05	0.000857163	-0.0121557	-0.000763857	3.19E-06	0.00291913	0.00589204	0.00499452	0.00490191	0.00574944	0.00446266	0.0180397	0.00500463	0.000775722	0.000557565	-0.00202865	0.00213969	3.19E-04
0.0019055	1.03E-06	-0.00064211	-0.00107729	-0.00977624	0.00271666	5.92E-06	0.000175639	-0.0009061	-0.000798399	-2.85E-04	-7.53E-04	0.0061997	0.00500463	0.00840412	-0.000755209	0.000777311	0.00214216	-0.00154268	2.09E-04
-0.000248794	2.75E-06	0.000876568	-0.000399298	0.00324862	-0.000377553	-5.01E-06	0.000694203	-0.000325842	0.000423615	0.00185649	-0.00223003	7.79E-05	0.000775722	-0.000755209	0.0163388	-0.00180888	-0.00752395	-0.00815465	-3.31E-04
-0.000115869	2.20E-06	-0.00156732	-0.00110483	-0.0116066	0.00610925	1.05E-05	0.000162736	0.00457849	0.00121299	0.000734313	0.00936801	0.00149979	0.000557565	0.000777311	-0.00180888	0.0138258	-0.00123751	0.00612936	2.63E-04
-0.000359126	4.52E-06	-0.0016186	-0.000697018	-0.00463622	-0.00984428	6.26E-06	0.00575288	0.00706643	0.00649265	0.00550577	0.010985	0.000992357	-0.00202865	0.00214216	-0.00752395	-0.00123751	0.0436703	-0.00164075	1.94E-04
0.0028829	6.21E-07	-0.00259101	-1.20E-04	-0.0105318	0.0201294	-3.24E-06	-0.000243812	0.00163762	0.00158228	-0.00256769	0.00137356	-0.00151155	0.00213969	-0.00154268	-0.00815465	0.00612936	-0.00164075	0.062277	8.55E-04
1.02E-03	-8.90E-09	-1.98E-03	7.26E-04	-1.50E-03	2.10E-03	-6.70E-09	1.47E-04	4.04E-04	5.16E-04	3.07E-04	3.78E-04	-4.90E-06	3.19E-04	2.09E-04	-3.31E-04	2.63E-04	1.94E-04	8.55E-04	7.67E-04
