0.0333728	-4.30E-05	0.000982421	0.00236675	0.0053293	-0.00213527	1.00E-06	-0.00384322	-0.00605015	-0.00618855	-0.00472472	-0.0109097	0.00149326	-0.00154242	-0.000970116	-0.00255636	0.000696325	-0.00218378	0.00229529	-0.000418406
-4.30E-05	4.18E-07	4.65E-06	-1.53E-05	-7.60E-05	8.58E-06	-4.30E-09	4.33E-05	3.44E-05	3.76E-05	3.28E-05	6.84E-05	9.88E-06	1.12E-05	1.91E-05	1.99E-05	1.98E-06	9.04E-06	-1.64E-05	1.19E-06
0.000982421	4.65E-06	0.0151716	0.00221305	-0.00421094	2.27E-05	-2.27E-06	-0.00103877	-0.00121482	-0.000421223	-0.00054279	-0.00104797	-0.000694114	0.000412619	-0.00109911	0.00170933	-0.00265304	0.000424606	0.00028172	-0.00157026
0.00236675	-1.53E-05	0.00221305	0.0140036	-0.00213019	-0.00223522	3.24E-06	-0.00284079	-0.00353062	-0.00252143	-0.000365004	-0.00852222	0.000654309	-0.000210262	-0.000931762	-0.000262897	-0.00216297	-0.00146287	0.00100028	-0.000356528
0.0053293	-7.60E-05	-0.00421094	-0.00213019	0.184059	0.000680877	-9.82E-05	-0.0989646	-0.107715	-0.106984	-0.104283	-0.102706	-0.0146569	-0.0390173	-0.0266395	0.00599783	-0.00864264	-0.0159995	-0.0126233	-0.000693527
-0.00213527	8.58E-06	2.27E-05	-0.00223522	0.000680877	0.0132439	-1.36E-05	-0.00309038	-0.000735638	-0.00439027	-0.00293313	-0.00118315	0.001177	-0.000689893	0.0011577	0.0024565	0.00380783	-0.00463894	-0.0014361	-6.67E-05
1.00E-06	-4.30E-09	-2.27E-06	3.24E-06	-9.82E-05	-1.36E-05	2.01E-07	1.20E-06	4.14E-06	1.12E-05	6.22E-06	-1.89E-05	-1.18E-05	5.77E-06	3.98E-06	-1.21E-05	5.92E-06	-5.16E-06	7.10E-06	9.53E-07
-0.00384322	4.33E-05	-0.00103877	-0.00284079	-0.0989646	-0.00309038	1.20E-06	0.11215	0.0986854	0.0977485	0.0967466	0.101633	-0.000565691	0.0108606	0.00133253	3.14E-05	-0.0030997	0.0190559	0.00710989	0.00016192
-0.00605015	3.44E-05	-0.00121482	-0.00353062	-0.107715	-0.000735638	4.14E-06	0.0986854	0.11554	0.103414	0.102321	0.115527	-0.00529026	0.0177185	-0.000164286	-0.00169504	0.00648986	0.0182581	0.010731	0.000275787
-0.00618855	3.76E-05	-0.000421223	-0.00252143	-0.106984	-0.00439027	1.12E-05	0.0977485	0.103414	0.114283	0.100293	0.104753	-0.0025797	0.0144384	0.0016676	6.14E-05	-0.00252809	0.0201779	0.011106	0.000194277
-0.00472472	3.28E-05	-0.00054279	-0.000365004	-0.104283	-0.00293313	6.22E-06	0.0967466	0.102321	0.100293	0.118714	0.102568	-0.00136139	0.0160374	0.000565944	0.000732201	-0.00300485	0.0171763	0.00955218	-5.52E-05
-0.0109097	6.84E-05	-0.00104797	-0.00852222	-0.102706	-0.00118315	-1.89E-05	0.101633	0.115527	0.104753	0.102568	0.23871	-0.00447145	0.0194433	0.00278294	-0.00552065	0.0216979	0.0297568	-0.00124576	0.000286333
0.00149326	9.88E-06	-0.000694114	0.000654309	-0.0146569	0.001177	-1.18E-05	-0.000565691	-0.00529026	-0.0025797	-0.00136139	-0.00447145	0.0410595	0.0183024	0.0225836	0.00305457	0.00438294	-0.000250004	0.00123006	9.05E-05
-0.00154242	1.12E-05	0.000412619	-0.000210262	-0.0390173	-0.000689893	5.77E-06	0.0108606	0.0177185	0.0144384	0.0160374	0.0194433	0.0183024	0.048256	0.0198641	-0.0016289	0.00202549	-0.00461035	-0.00101486	0.000118208
-0.000970116	1.91E-05	-0.00109911	-0.000931762	-0.0266395	0.0011577	3.98E-06	0.00133253	-0.000164286	0.0016676	0.000565944	0.00278294	0.0225836	0.0198641	0.0276239	-0.0017832	0.00227355	0.00606255	0.00214516	0.000441147
-0.00255636	1.99E-05	0.00170933	-0.000262897	0.00599783	0.0024565	-1.21E-05	3.14E-05	-0.00169504	6.14E-05	0.000732201	-0.00552065	0.00305457	-0.0016289	-0.0017832	0.0368942	-0.00207312	-0.0156092	0.00336321	-0.000360571
0.000696325	1.98E-06	-0.00265304	-0.00216297	-0.00864264	0.00380783	5.92E-06	-0.0030997	0.00648986	-0.00252809	-0.00300485	0.0216979	0.00438294	0.00202549	0.00227355	-0.00207312	0.0321606	-0.00871036	-0.00579521	0.000334589
-0.00218378	9.04E-06	0.000424606	-0.00146287	-0.0159995	-0.00463894	-5.16E-06	0.0190559	0.0182581	0.0201779	0.0171763	0.0297568	-0.000250004	-0.00461035	0.00606255	-0.0156092	-0.00871036	0.0994305	0.00774371	-0.000103202
0.00229529	-1.64E-05	0.00028172	0.00100028	-0.0126233	-0.0014361	7.10E-06	0.00710989	0.010731	0.011106	0.00955218	-0.00124576	0.00123006	-0.00101486	0.00214516	0.00336321	-0.00579521	0.00774371	0.0253341	0.000118405
-0.000418406	1.19E-06	-0.00157026	-0.000356528	-0.000693527	-6.67E-05	9.53E-07	0.00016192	0.000275787	0.000194277	-5.52E-05	0.000286333	9.05E-05	0.000118208	0.000441147	-0.000360571	0.000334589	-0.000103202	0.000118405	0.000550589
