0.0279553	-1.99E-05	-0.00221917	0.00134989	0.00697225	-0.000735648	-4.58E-06	-0.000908951	-0.00233997	-0.00137004	-0.00387263	-0.00207138	-0.00258263	-0.00285296	-0.00142103	-0.00345524	-0.00194425	3.46E-05
-1.99E-05	6.39E-08	9.65E-07	-1.07E-05	-1.60E-05	1.77E-06	-1.08E-09	3.62E-06	3.02E-06	1.25E-06	9.36E-06	3.38E-06	3.61E-06	3.50E-06	4.07E-06	5.03E-06	3.64E-06	2.07E-07
-0.00221917	9.65E-07	0.0111452	-0.000419019	-0.00275816	-0.000378674	-1.63E-07	-0.000729472	0.000344359	-0.000398026	-0.00121461	-0.000778035	-0.000456109	-0.000243469	-0.000764685	0.0003175	-0.000971904	-0.000820413
0.00134989	-1.07E-05	-0.000419019	0.0146627	-0.00137626	-0.00128073	4.27E-06	-0.00174366	-0.0014729	-0.00109382	-0.0038363	-0.000438861	-0.0019351	-0.000988351	-0.000762782	-0.000944493	-0.00118149	-5.96E-05
0.00697225	-1.60E-05	-0.00275816	-0.00137626	0.0975079	-0.000500441	-5.87E-05	-0.0212809	-0.026313	-0.0237915	-0.0167395	-0.0237109	-0.0232618	-0.0453748	-0.0375986	-0.0499874	-0.0418	2.87E-05
-0.000735648	1.77E-06	-0.000378674	-0.00128073	-0.000500441	0.00503862	-6.12E-06	0.000300537	0.000435313	0.000124278	0.000649176	8.48E-05	0.000973387	0.000206169	0.00105994	0.000150443	0.000596374	2.56E-05
-4.58E-06	-1.08E-09	-1.63E-07	4.27E-06	-5.87E-05	-6.12E-06	9.53E-08	-1.65E-07	5.93E-07	1.20E-06	-1.09E-05	2.46E-06	-3.79E-06	1.93E-05	1.17E-05	1.82E-05	1.69E-05	-2.35E-08
-0.000908951	3.62E-06	-0.000729472	-0.00174366	-0.0212809	0.000300537	-1.65E-07	0.0266477	0.0206444	0.0201926	0.0210464	0.0201025	0.0206719	0.00149136	0.000906519	0.00392182	0.000879541	-7.88E-05
-0.00233997	3.02E-06	0.000344359	-0.0014729	-0.026313	0.000435313	5.93E-07	0.0206444	0.0327653	0.0227808	0.0234784	0.0220121	0.0237986	0.00512078	-0.00110625	0.0101998	0.00263869	-9.40E-05
-0.00137004	1.25E-06	-0.000398026	-0.00109382	-0.0237915	0.000124278	1.20E-06	0.0201926	0.0227808	0.0269539	0.0222078	0.021314	0.0224313	0.00280189	-2.80E-05	0.00749639	0.00134532	3.59E-05
-0.00387263	9.36E-06	-0.00121461	-0.0038363	-0.0167395	0.000649176	-1.09E-05	0.0210464	0.0234784	0.0222078	0.102222	0.021906	0.0238391	-0.000668643	-0.00198557	0.00574292	-0.0014025	7.18E-05
-0.00207138	3.38E-06	-0.000778035	-0.000438861	-0.0237109	8.48E-05	2.46E-06	0.0201025	0.0220121	0.021314	0.021906	0.0293272	0.0220006	0.00165295	8.51E-05	0.006171	0.00032751	0.00012131
-0.00258263	3.61E-06	-0.000456109	-0.0019351	-0.0232618	0.000973387	-3.79E-06	0.0206719	0.0237986	0.0224313	0.0238391	0.0220006	0.0276554	0.00395526	0.000640829	0.00895471	0.00119646	0.000125255
-0.00285296	3.50E-06	-0.000243469	-0.000988351	-0.0453748	0.000206169	1.93E-05	0.00149136	0.00512078	0.00280189	-0.000668643	0.00165295	0.00395526	0.0414792	0.0315649	0.0353932	0.0333524	-0.000227799
-0.00142103	4.07E-06	-0.000764685	-0.000762782	-0.0375986	0.00105994	1.17E-05	0.000906519	-0.00110625	-2.80E-05	-0.00198557	8.51E-05	0.000640829	0.0315649	0.0386595	0.0311246	0.0312334	-0.000101261
-0.00345524	5.03E-06	0.0003175	-0.000944493	-0.0499874	0.000150443	1.82E-05	0.00392182	0.0101998	0.00749639	0.00574292	0.006171	0.00895471	0.0353932	0.0311246	0.0473901	0.0333264	-7.82E-05
-0.00194425	3.64E-06	-0.000971904	-0.00118149	-0.0418	0.000596374	1.69E-05	0.000879541	0.00263869	0.00134532	-0.0014025	0.00032751	0.00119646	0.0333524	0.0312334	0.0333264	0.0346448	-4.03E-05
3.46E-05	2.07E-07	-0.000820413	-5.96E-05	2.87E-05	2.56E-05	-2.35E-08	-7.88E-05	-9.40E-05	3.59E-05	7.18E-05	0.00012131	0.000125255	-0.000227799	-0.000101261	-7.82E-05	-4.03E-05	0.000315971
