0.0360312	-4.43E-05	0.000931577	0.00222574	0.00513613	-0.00190941	-4.10E-06	-0.0020075	-0.00533367	-0.003721	-0.00380187	-0.00620568	0.00115094	-0.0014394	0.000264938	-0.000320543
-4.43E-05	4.69E-07	1.76E-06	-1.54E-05	-5.78E-05	6.90E-06	-8.38E-09	2.87E-05	2.44E-05	1.94E-05	2.44E-05	3.62E-05	1.65E-05	1.02E-05	1.59E-05	1.55E-06
0.000931577	1.76E-06	0.015849	0.00168694	-0.00373652	-0.000919035	-2.02E-06	-0.00188435	-0.00123003	-0.00117237	-0.0012841	0.000168902	0.000371883	0.00107566	-0.000936978	-0.00158889
0.00222574	-1.54E-05	0.00168694	0.0143212	-0.00393064	-0.00178331	1.71E-06	-0.00213034	-0.00170551	-0.000403739	0.000257705	-0.00526862	0.000536843	0.000832941	-0.000503314	-0.000228076
0.00513613	-5.78E-05	-0.00373652	-0.00393064	0.119534	-0.0022394	-6.34E-05	-0.0665032	-0.0676073	-0.0707381	-0.0712448	-0.0651403	-0.00965416	-0.0255581	-0.0124825	-0.000543022
-0.00190941	6.90E-06	-0.000919035	-0.00178331	-0.0022394	0.0107003	-1.09E-05	0.000874828	0.00174893	0.000190074	0.000857	0.000277417	0.00105191	-0.000764415	0.00127342	0.000176512
-4.10E-06	-8.38E-09	-2.02E-06	1.71E-06	-6.34E-05	-1.09E-05	1.51E-07	-7.71E-07	-4.84E-06	4.43E-06	3.89E-06	-1.06E-05	-7.30E-06	1.23E-06	-3.26E-06	4.39E-07
-0.0020075	2.87E-05	-0.00188435	-0.00213034	-0.0665032	0.000874828	-7.71E-07	0.0783304	0.0675605	0.0661461	0.0664126	0.0680778	-0.00131779	0.00554581	-0.0012097	0.000255268
-0.00533367	2.44E-05	-0.00123003	-0.00170551	-0.0676073	0.00174893	-4.84E-06	0.0675605	0.0789574	0.0706389	0.0703456	0.0737338	-0.00764214	0.0120671	-0.00419777	0.000269848
-0.003721	1.94E-05	-0.00117237	-0.000403739	-0.0707381	0.000190074	4.43E-06	0.0661461	0.0706389	0.0813181	0.0686295	0.0701805	-0.00432317	0.0107301	-0.00244085	0.000348276
-0.00380187	2.44E-05	-0.0012841	0.000257705	-0.0712448	0.000857	3.89E-06	0.0664126	0.0703456	0.0686295	0.0858643	0.0700112	-0.0020395	0.0105204	-0.00254754	5.45E-05
-0.00620568	3.62E-05	0.000168902	-0.00526862	-0.0651403	0.000277417	-1.06E-05	0.0680778	0.0737338	0.0701805	0.0700112	0.195897	-0.00374368	0.0135564	-0.00241781	8.51E-07
0.00115094	1.65E-05	0.000371883	0.000536843	-0.00965416	0.00105191	-7.30E-06	-0.00131779	-0.00764214	-0.00432317	-0.0020395	-0.00374368	0.0325179	0.0125026	0.0165046	-0.000131628
-0.0014394	1.02E-05	0.00107566	0.000832941	-0.0255581	-0.000764415	1.23E-06	0.00554581	0.0120671	0.0107301	0.0105204	0.0135564	0.0125026	0.0393679	0.0134879	1.91E-05
0.000264938	1.59E-05	-0.000936978	-0.000503314	-0.0124825	0.00127342	-3.26E-06	-0.0012097	-0.00419777	-0.00244085	-0.00254754	-0.00241781	0.0165046	0.0134879	0.0198385	0.000306062
-0.000320543	1.55E-06	-0.00158889	-0.000228076	-0.000543022	0.000176512	4.39E-07	0.000255268	0.000269848	0.000348276	5.45E-05	8.51E-07	-0.000131628	1.91E-05	0.000306062	0.000535039
