Subbasin,CountyID,County,Area_acre,Inter_acre,WLD,CC,NM,ASC_obs
355,9,Faribault,29273,5550,233.48530540000,48.75917288000,63.73888813000,13.76978380000
358,9,Faribault,31737,8614,233.48530540000,48.75917288000,63.73888813000,13.76978380000
359,9,Faribault,17827,228,233.48530540000,48.75917288000,63.73888813000,13.76978380000
360,9,Faribault,13211,7172,233.48530540000,48.75917288000,63.73888813000,13.76978380000
361,9,Faribault,19664,18187,233.48530540000,48.75917288000,63.73888813000,13.76978380000
362,9,Faribault,13007,12738,233.48530540000,48.75917288000,63.73888813000,13.76978380000
363,9,Faribault,10880,8345,233.48530540000,48.75917288000,63.73888813000,13.76978380000
364,9,Faribault,33475,13240,233.48530540000,48.75917288000,63.73888813000,13.76978380000
365,9,Faribault,39022,28136,233.48530540000,48.75917288000,63.73888813000,13.76978380000
366,9,Faribault,30399,25514,233.48530540000,48.75917288000,63.73888813000,13.76978380000
367,9,Faribault,30598,30578,233.48530540000,48.75917288000,63.73888813000,13.76978380000
368,9,Faribault,17366,17354,233.48530540000,48.75917288000,63.73888813000,13.76978380000
369,9,Faribault,27087,27070,233.48530540000,48.75917288000,63.73888813000,13.76978380000
373,9,Faribault,19074,5026,233.48530540000,48.75917288000,63.73888813000,13.76978380000
377,9,Faribault,31212,3629,233.48530540000,48.75917288000,63.73888813000,13.76978380000
378,9,Faribault,19207,9182,233.48530540000,48.75917288000,63.73888813000,13.76978380000
379,9,Faribault,31085,16322,233.48530540000,48.75917288000,63.73888813000,13.76978380000
380,9,Faribault,34088,34013,233.48530540000,48.75917288000,63.73888813000,13.76978380000
387,9,Faribault,20919,2669,233.48530540000,48.75917288000,63.73888813000,13.76978380000
388,9,Faribault,15295,3602,233.48530540000,48.75917288000,63.73888813000,13.76978380000
392,9,Faribault,20246,12404,233.48530540000,48.75917288000,63.73888813000,13.76978380000
436,9,Faribault,20011,961,233.48530540000,48.75917288000,63.73888813000,13.76978380000
437,9,Faribault,25186,4673,233.48530540000,48.75917288000,63.73888813000,13.76978380000
438,9,Faribault,26673,5729,233.48530540000,48.75917288000,63.73888813000,13.76978380000
441,9,Faribault,13332,13323,233.48530540000,48.75917288000,63.73888813000,13.76978380000
442,9,Faribault,15274,15265,233.48530540000,48.75917288000,63.73888813000,13.76978380000
443,9,Faribault,23684,15450,233.48530540000,48.75917288000,63.73888813000,13.76978380000
444,9,Faribault,14581,13411,233.48530540000,48.75917288000,63.73888813000,13.76978380000
445,9,Faribault,11587,11406,233.48530540000,48.75917288000,63.73888813000,13.76978380000
446,9,Faribault,13365,13356,233.48530540000,48.75917288000,63.73888813000,13.76978380000
447,9,Faribault,22639,22624,233.48530540000,48.75917288000,63.73888813000,13.76978380000
448,9,Faribault,20758,19114,233.48530540000,48.75917288000,63.73888813000,13.76978380000
449,9,Faribault,16447,15099,233.48530540000,48.75917288000,63.73888813000,13.76978380000
450,9,Faribault,26299,102,233.48530540000,48.75917288000,63.73888813000,13.76978380000
451,9,Faribault,17373,5873,233.48530540000,48.75917288000,63.73888813000,13.76978380000
381,13,Jackson,29128,28816,234.28012410000,49.52963273000,64.50670703000,14.53822930000
382,13,Jackson,18781,18296,234.28012410000,49.52963273000,64.50670703000,14.53822930000
383,13,Jackson,37849,860,234.28012410000,49.52963273000,64.50670703000,14.53822930000
384,13,Jackson,34076,4478,234.28012410000,49.52963273000,64.50670703000,14.53822930000
408,13,Jackson,26971,5929,234.28012410000,49.52963273000,64.50670703000,14.53822930000
306,16,Le Sueur,11402,1710,254.74384390000,70.01571656000,85.03506075000,35.11847770000
307,16,Le Sueur,25356,552,254.74384390000,70.01571656000,85.03506075000,35.11847770000
309,16,Le Sueur,26753,19589,254.74384390000,70.01571656000,85.03506075000,35.11847770000
311,16,Le Sueur,21337,21315,254.74384390000,70.01571656000,85.03506075000,35.11847770000
312,16,Le Sueur,20946,12012,254.74384390000,70.01571656000,85.03506075000,35.11847770000
454,16,Le Sueur,15495,423,254.74384390000,70.01571656000,85.03506075000,35.11847770000
457,16,Le Sueur,12530,970,254.74384390000,70.01571656000,85.03506075000,35.11847770000
460,16,Le Sueur,35229,35204,254.74384390000,70.01571656000,85.03506075000,35.11847770000
461,16,Le Sueur,10470,10462,254.74384390000,70.01571656000,85.03506075000,35.11847770000
462,16,Le Sueur,34815,34506,254.74384390000,70.01571656000,85.03506075000,35.11847770000
463,16,Le Sueur,15358,15348,254.74384390000,70.01571656000,85.03506075000,35.11847770000
476,16,Le Sueur,20768,197,254.74384390000,70.01571656000,85.03506075000,35.11847770000
477,16,Le Sueur,21782,74,254.74384390000,70.01571656000,85.03506075000,35.11847770000
478,16,Le Sueur,20645,12561,254.74384390000,70.01571656000,85.03506075000,35.11847770000
479,16,Le Sueur,19402,5889,254.74384390000,70.01571656000,85.03506075000,35.11847770000
493,16,Le Sueur,22643,4757,254.74384390000,70.01571656000,85.03506075000,35.11847770000
494,16,Le Sueur,37489,14712,254.74384390000,70.01571656000,85.03506075000,35.11847770000
495,16,Le Sueur,14735,10987,254.74384390000,70.01571656000,85.03506075000,35.11847770000
496,16,Le Sueur,28079,7452,254.74384390000,70.01571656000,85.03506075000,35.11847770000
93,17,Lincoln,24898,6210,239.95943590000,55.29384572000,70.27071650000,20.31938607000
94,17,Lincoln,24828,22672,239.95943590000,55.29384572000,70.27071650000,20.31938607000
95,17,Lincoln,12541,9,239.95943590000,55.29384572000,70.27071650000,20.31938607000
96,17,Lincoln,18852,0,239.95943590000,55.29384572000,70.27071650000,20.31938607000
97,17,Lincoln,17373,13325,239.95943590000,55.29384572000,70.27071650000,20.31938607000
99,17,Lincoln,11505,25,239.95943590000,55.29384572000,70.27071650000,20.31938607000
101,17,Lincoln,23186,1299,239.95943590000,55.29384572000,70.27071650000,20.31938607000
135,17,Lincoln,15797,15813,239.95943590000,55.29384572000,70.27071650000,20.31938607000
136,17,Lincoln,29251,29276,239.95943590000,55.29384572000,70.27071650000,20.31938607000
137,17,Lincoln,27344,27303,239.95943590000,55.29384572000,70.27071650000,20.31938607000
138,17,Lincoln,16687,15563,239.95943590000,55.29384572000,70.27071650000,20.31938607000
139,17,Lincoln,22511,14419,239.95943590000,55.29384572000,70.27071650000,20.31938607000
140,17,Lincoln,37434,7000,239.95943590000,55.29384572000,70.27071650000,20.31938607000
141,17,Lincoln,13906,892,239.95943590000,55.29384572000,70.27071650000,20.31938607000
142,17,Lincoln,23748,23768,239.95943590000,55.29384572000,70.27071650000,20.31938607000
143,17,Lincoln,17938,17952,239.95943590000,55.29384572000,70.27071650000,20.31938607000
144,17,Lincoln,15009,11094,239.95943590000,55.29384572000,70.27071650000,20.31938607000
145,17,Lincoln,22752,4956,239.95943590000,55.29384572000,70.27071650000,20.31938607000
245,17,Lincoln,36106,3442,239.95943590000,55.29384572000,70.27071650000,20.31938607000
246,17,Lincoln,32167,25543,239.95943590000,55.29384572000,70.27071650000,20.31938607000
247,17,Lincoln,15299,1787,239.95943590000,55.29384572000,70.27071650000,20.31938607000
248,17,Lincoln,14783,14797,239.95943590000,55.29384572000,70.27071650000,20.31938607000
249,17,Lincoln,13198,13209,239.95943590000,55.29384572000,70.27071650000,20.31938607000
250,17,Lincoln,17475,17489,239.95943590000,55.29384572000,70.27071650000,20.31938607000
251,17,Lincoln,16633,5480,239.95943590000,55.29384572000,70.27071650000,20.31938607000
255,17,Lincoln,28182,2794,239.95943590000,55.29384572000,70.27071650000,20.31938607000
139,18,Lyon,22511,8108,229.14529000000,44.48585432000,59.39409691000,9.43727977400
140,18,Lyon,37434,206,229.14529000000,44.48585432000,59.39409691000,9.43727977400
141,18,Lyon,13906,10998,229.14529000000,44.48585432000,59.39409691000,9.43727977400
144,18,Lyon,15009,3926,229.14529000000,44.48585432000,59.39409691000,9.43727977400
145,18,Lyon,22752,17810,229.14529000000,44.48585432000,59.39409691000,9.43727977400
147,18,Lyon,10144,372,229.14529000000,44.48585432000,59.39409691000,9.43727977400
149,18,Lyon,16496,950,229.14529000000,44.48585432000,59.39409691000,9.43727977400
151,18,Lyon,18760,18771,229.14529000000,44.48585432000,59.39409691000,9.43727977400
152,18,Lyon,29484,12835,229.14529000000,44.48585432000,59.39409691000,9.43727977400
153,18,Lyon,25747,24100,229.14529000000,44.48585432000,59.39409691000,9.43727977400
154,18,Lyon,14021,1127,229.14529000000,44.48585432000,59.39409691000,9.43727977400
171,18,Lyon,12417,906,229.14529000000,44.48585432000,59.39409691000,9.43727977400
172,18,Lyon,22009,6696,229.14529000000,44.48585432000,59.39409691000,9.43727977400
173,18,Lyon,11535,7,229.14529000000,44.48585432000,59.39409691000,9.43727977400
245,18,Lyon,36106,8622,229.14529000000,44.48585432000,59.39409691000,9.43727977400
246,18,Lyon,32167,3887,229.14529000000,44.48585432000,59.39409691000,9.43727977400
247,18,Lyon,15299,13522,229.14529000000,44.48585432000,59.39409691000,9.43727977400
251,18,Lyon,16633,11165,229.14529000000,44.48585432000,59.39409691000,9.43727977400
252,18,Lyon,27071,27085,229.14529000000,44.48585432000,59.39409691000,9.43727977400
253,18,Lyon,11960,11964,229.14529000000,44.48585432000,59.39409691000,9.43727977400
254,18,Lyon,12996,13001,229.14529000000,44.48585432000,59.39409691000,9.43727977400
255,18,Lyon,28182,25405,229.14529000000,44.48585432000,59.39409691000,9.43727977400
256,18,Lyon,10868,10873,229.14529000000,44.48585432000,59.39409691000,9.43727977400
257,18,Lyon,15656,15665,229.14529000000,44.48585432000,59.39409691000,9.43727977400
258,18,Lyon,20339,20348,229.14529000000,44.48585432000,59.39409691000,9.43727977400
259,18,Lyon,14507,11391,229.14529000000,44.48585432000,59.39409691000,9.43727977400
260,18,Lyon,11468,3622,229.14529000000,44.48585432000,59.39409691000,9.43727977400
261,18,Lyon,27248,189,229.14529000000,44.48585432000,59.39409691000,9.43727977400
265,18,Lyon,23193,18812,229.14529000000,44.48585432000,59.39409691000,9.43727977400
313,18,Lyon,28188,28127,229.14529000000,44.48585432000,59.39409691000,9.43727977400
314,18,Lyon,36060,35780,229.14529000000,44.48585432000,59.39409691000,9.43727977400
315,18,Lyon,17370,17378,229.14529000000,44.48585432000,59.39409691000,9.43727977400
316,18,Lyon,20537,20546,229.14529000000,44.48585432000,59.39409691000,9.43727977400
317,18,Lyon,15517,15522,229.14529000000,44.48585432000,59.39409691000,9.43727977400
318,18,Lyon,9530,9520,229.14529000000,44.48585432000,59.39409691000,9.43727977400
319,18,Lyon,18473,4190,229.14529000000,44.48585432000,59.39409691000,9.43727977400
322,18,Lyon,9087,5628,229.14529000000,44.48585432000,59.39409691000,9.43727977400
323,18,Lyon,10278,3139,229.14529000000,44.48585432000,59.39409691000,9.43727977400
324,18,Lyon,17882,4748,229.14529000000,44.48585432000,59.39409691000,9.43727977400
325,18,Lyon,19358,1475,229.14529000000,44.48585432000,59.39409691000,9.43727977400
353,19,Martin,16255,789,249.23491330000,64.64948977000,79.50543648000,29.58845986000
354,19,Martin,19756,4696,249.23491330000,64.64948977000,79.50543648000,29.58845986000
370,19,Martin,9778,6477,249.23491330000,64.64948977000,79.50543648000,29.58845986000
371,19,Martin,24985,12219,249.23491330000,64.64948977000,79.50543648000,29.58845986000
372,19,Martin,18018,18009,249.23491330000,64.64948977000,79.50543648000,29.58845986000
373,19,Martin,19074,14037,249.23491330000,64.64948977000,79.50543648000,29.58845986000
374,19,Martin,11082,11077,249.23491330000,64.64948977000,79.50543648000,29.58845986000
375,19,Martin,19984,19975,249.23491330000,64.64948977000,79.50543648000,29.58845986000
376,19,Martin,25250,25241,249.23491330000,64.64948977000,79.50543648000,29.58845986000
377,19,Martin,31212,27567,249.23491330000,64.64948977000,79.50543648000,29.58845986000
378,19,Martin,19207,10014,249.23491330000,64.64948977000,79.50543648000,29.58845986000
379,19,Martin,31085,14746,249.23491330000,64.64948977000,79.50543648000,29.58845986000
380,19,Martin,34088,55,249.23491330000,64.64948977000,79.50543648000,29.58845986000
381,19,Martin,29128,306,249.23491330000,64.64948977000,79.50543648000,29.58845986000
382,19,Martin,18781,481,249.23491330000,64.64948977000,79.50543648000,29.58845986000
383,19,Martin,37849,36977,249.23491330000,64.64948977000,79.50543648000,29.58845986000
384,19,Martin,34076,27852,249.23491330000,64.64948977000,79.50543648000,29.58845986000
385,19,Martin,25039,25028,249.23491330000,64.64948977000,79.50543648000,29.58845986000
386,19,Martin,14257,14250,249.23491330000,64.64948977000,79.50543648000,29.58845986000
387,19,Martin,20919,18239,249.23491330000,64.64948977000,79.50543648000,29.58845986000
388,19,Martin,15295,4413,249.23491330000,64.64948977000,79.50543648000,29.58845986000
389,19,Martin,13591,9215,249.23491330000,64.64948977000,79.50543648000,29.58845986000
390,19,Martin,10335,5572,249.23491330000,64.64948977000,79.50543648000,29.58845986000
392,19,Martin,20246,46,249.23491330000,64.64948977000,79.50543648000,29.58845986000
408,19,Martin,26971,1097,249.23491330000,64.64948977000,79.50543648000,29.58845986000
409,19,Martin,19916,12900,249.23491330000,64.64948977000,79.50543648000,29.58845986000
410,19,Martin,27786,1750,249.23491330000,64.64948977000,79.50543648000,29.58845986000
413,19,Martin,11275,11270,249.23491330000,64.64948977000,79.50543648000,29.58845986000
414,19,Martin,12253,9227,249.23491330000,64.64948977000,79.50543648000,29.58845986000
415,19,Martin,10706,5303,249.23491330000,64.64948977000,79.50543648000,29.58845986000
416,19,Martin,13089,9161,249.23491330000,64.64948977000,79.50543648000,29.58845986000
245,21,Murray,36106,10066,228.35313140000,43.68914101000,58.65487607000,8.76346475000
313,21,Murray,28188,76,228.35313140000,43.68914101000,58.65487607000,8.76346475000
314,21,Murray,36060,0,228.35313140000,43.68914101000,58.65487607000,8.76346475000
319,21,Murray,18473,14288,228.35313140000,43.68914101000,58.65487607000,8.76346475000
320,21,Murray,8929,8931,228.35313140000,43.68914101000,58.65487607000,8.76346475000
321,21,Murray,30281,13505,228.35313140000,43.68914101000,58.65487607000,8.76346475000
324,21,Murray,17882,57,228.35313140000,43.68914101000,58.65487607000,8.76346475000
326,21,Murray,33168,3217,228.35313140000,43.68914101000,58.65487607000,8.76346475000
328,21,Murray,23587,17356,228.35313140000,43.68914101000,58.65487607000,8.76346475000
329,21,Murray,29142,3873,228.35313140000,43.68914101000,58.65487607000,8.76346475000
330,21,Murray,29109,272,228.35313140000,43.68914101000,58.65487607000,8.76346475000
277,22,Nicollet,14300,329,247.80336070000,63.06422888000,78.07351703000,28.04202823000
282,22,Nicollet,21303,1115,247.80336070000,63.06422888000,78.07351703000,28.04202823000
284,22,Nicollet,26963,5530,247.80336070000,63.06422888000,78.07351703000,28.04202823000
287,22,Nicollet,10727,3758,247.80336070000,63.06422888000,78.07351703000,28.04202823000
288,22,Nicollet,14152,4884,247.80336070000,63.06422888000,78.07351703000,28.04202823000
289,22,Nicollet,23631,8442,247.80336070000,63.06422888000,78.07351703000,28.04202823000
290,22,Nicollet,30728,18304,247.80336070000,63.06422888000,78.07351703000,28.04202823000
291,22,Nicollet,12945,12938,247.80336070000,63.06422888000,78.07351703000,28.04202823000
292,22,Nicollet,15578,13713,247.80336070000,63.06422888000,78.07351703000,28.04202823000
297,22,Nicollet,26890,26876,247.80336070000,63.06422888000,78.07351703000,28.04202823000
298,22,Nicollet,17472,17462,247.80336070000,63.06422888000,78.07351703000,28.04202823000
299,22,Nicollet,6174,6155,247.80336070000,63.06422888000,78.07351703000,28.04202823000
304,22,Nicollet,31038,13572,247.80336070000,63.06422888000,78.07351703000,28.04202823000
305,22,Nicollet,23536,14323,247.80336070000,63.06422888000,78.07351703000,28.04202823000
306,22,Nicollet,11402,0,247.80336070000,63.06422888000,78.07351703000,28.04202823000
307,22,Nicollet,25356,8624,247.80336070000,63.06422888000,78.07351703000,28.04202823000
308,22,Nicollet,23244,23230,247.80336070000,63.06422888000,78.07351703000,28.04202823000
310,22,Nicollet,17225,17214,247.80336070000,63.06422888000,78.07351703000,28.04202823000
311,22,Nicollet,21337,7,247.80336070000,63.06422888000,78.07351703000,28.04202823000
312,22,Nicollet,20946,8920,247.80336070000,63.06422888000,78.07351703000,28.04202823000
348,22,Nicollet,29948,41,247.80336070000,63.06422888000,78.07351703000,28.04202823000
468,22,Nicollet,24650,4486,247.80336070000,63.06422888000,78.07351703000,28.04202823000
469,22,Nicollet,19012,3488,247.80336070000,63.06422888000,78.07351703000,28.04202823000
470,22,Nicollet,10755,3357,247.80336070000,63.06422888000,78.07351703000,28.04202823000
471,22,Nicollet,19790,19780,247.80336070000,63.06422888000,78.07351703000,28.04202823000
472,22,Nicollet,29507,28963,247.80336070000,63.06422888000,78.07351703000,28.04202823000
473,22,Nicollet,14285,4328,247.80336070000,63.06422888000,78.07351703000,28.04202823000
477,22,Nicollet,21782,21694,247.80336070000,63.06422888000,78.07351703000,28.04202823000
478,22,Nicollet,20645,4203,247.80336070000,63.06422888000,78.07351703000,28.04202823000
245,24,Pipestone,36106,14001,267.80048050000,83.15411974000,98.08475516000,48.14708642000
246,24,Pipestone,32167,2761,267.80048050000,83.15411974000,98.08475516000,48.14708642000
171,26,Redwood,12417,923,224.37746240000,39.61909289000,54.63007856000,4.67730747500
175,26,Redwood,10716,0,224.37746240000,39.61909289000,54.63007856000,4.67730747500
176,26,Redwood,23327,5092,224.37746240000,39.61909289000,54.63007856000,4.67730747500
177,26,Redwood,15205,2937,224.37746240000,39.61909289000,54.63007856000,4.67730747500
183,26,Redwood,15846,4,224.37746240000,39.61909289000,54.63007856000,4.67730747500
186,26,Redwood,15278,0,224.37746240000,39.61909289000,54.63007856000,4.67730747500
187,26,Redwood,18407,10989,224.37746240000,39.61909289000,54.63007856000,4.67730747500
188,26,Redwood,19663,19603,224.37746240000,39.61909289000,54.63007856000,4.67730747500
189,26,Redwood,15818,3849,224.37746240000,39.61909289000,54.63007856000,4.67730747500
190,26,Redwood,16878,5567,224.37746240000,39.61909289000,54.63007856000,4.67730747500
259,26,Redwood,14507,3120,224.37746240000,39.61909289000,54.63007856000,4.67730747500
260,26,Redwood,11468,7848,224.37746240000,39.61909289000,54.63007856000,4.67730747500
261,26,Redwood,27248,27063,224.37746240000,39.61909289000,54.63007856000,4.67730747500
262,26,Redwood,14636,6124,224.37746240000,39.61909289000,54.63007856000,4.67730747500
263,26,Redwood,13943,10264,224.37746240000,39.61909289000,54.63007856000,4.67730747500
264,26,Redwood,14049,14049,224.37746240000,39.61909289000,54.63007856000,4.67730747500
265,26,Redwood,23193,3512,224.37746240000,39.61909289000,54.63007856000,4.67730747500
266,26,Redwood,18405,18187,224.37746240000,39.61909289000,54.63007856000,4.67730747500
267,26,Redwood,15027,15028,224.37746240000,39.61909289000,54.63007856000,4.67730747500
268,26,Redwood,22130,22130,224.37746240000,39.61909289000,54.63007856000,4.67730747500
271,26,Redwood,7935,52,224.37746240000,39.61909289000,54.63007856000,4.67730747500
272,26,Redwood,17905,17903,224.37746240000,39.61909289000,54.63007856000,4.67730747500
273,26,Redwood,14364,14361,224.37746240000,39.61909289000,54.63007856000,4.67730747500
274,26,Redwood,13745,13742,224.37746240000,39.61909289000,54.63007856000,4.67730747500
278,26,Redwood,21573,21570,224.37746240000,39.61909289000,54.63007856000,4.67730747500
279,26,Redwood,12927,80,224.37746240000,39.61909289000,54.63007856000,4.67730747500
280,26,Redwood,14883,7499,224.37746240000,39.61909289000,54.63007856000,4.67730747500
281,26,Redwood,12726,6157,224.37746240000,39.61909289000,54.63007856000,4.67730747500
282,26,Redwood,21303,2821,224.37746240000,39.61909289000,54.63007856000,4.67730747500
283,26,Redwood,28506,6974,224.37746240000,39.61909289000,54.63007856000,4.67730747500
314,26,Redwood,36060,292,224.37746240000,39.61909289000,54.63007856000,4.67730747500
318,26,Redwood,9530,13,224.37746240000,39.61909289000,54.63007856000,4.67730747500
321,26,Redwood,30281,16782,224.37746240000,39.61909289000,54.63007856000,4.67730747500
322,26,Redwood,9087,3461,224.37746240000,39.61909289000,54.63007856000,4.67730747500
323,26,Redwood,10278,7142,224.37746240000,39.61909289000,54.63007856000,4.67730747500
324,26,Redwood,17882,13080,224.37746240000,39.61909289000,54.63007856000,4.67730747500
325,26,Redwood,19358,17886,224.37746240000,39.61909289000,54.63007856000,4.67730747500
326,26,Redwood,33168,17202,224.37746240000,39.61909289000,54.63007856000,4.67730747500
327,26,Redwood,11260,11260,224.37746240000,39.61909289000,54.63007856000,4.67730747500
332,26,Redwood,17992,588,224.37746240000,39.61909289000,54.63007856000,4.67730747500
333,26,Redwood,11841,6923,224.37746240000,39.61909289000,54.63007856000,4.67730747500
334,26,Redwood,26274,290,224.37746240000,39.61909289000,54.63007856000,4.67730747500
336,26,Redwood,16582,8329,224.37746240000,39.61909289000,54.63007856000,4.67730747500
337,26,Redwood,29984,22386,224.37746240000,39.61909289000,54.63007856000,4.67730747500
339,26,Redwood,37574,37578,224.37746240000,39.61909289000,54.63007856000,4.67730747500
340,26,Redwood,30679,30679,224.37746240000,39.61909289000,54.63007856000,4.67730747500
341,26,Redwood,24103,24103,224.37746240000,39.61909289000,54.63007856000,4.67730747500
342,26,Redwood,17425,17423,224.37746240000,39.61909289000,54.63007856000,4.67730747500
343,26,Redwood,29615,29611,224.37746240000,39.61909289000,54.63007856000,4.67730747500
344,26,Redwood,11986,8155,224.37746240000,39.61909289000,54.63007856000,4.67730747500
345,26,Redwood,23285,9429,224.37746240000,39.61909289000,54.63007856000,4.67730747500
346,26,Redwood,37526,14062,224.37746240000,39.61909289000,54.63007856000,4.67730747500
286,30,Sibley,14758,4498,262.75399770000,78.01929828000,93.03441559000,43.10819449000
287,30,Sibley,10727,5019,262.75399770000,78.01929828000,93.03441559000,43.10819449000
289,30,Sibley,23631,14793,262.75399770000,78.01929828000,93.03441559000,43.10819449000
464,30,Sibley,11427,11421,262.75399770000,78.01929828000,93.03441559000,43.10819449000
465,30,Sibley,20403,16443,262.75399770000,78.01929828000,93.03441559000,43.10819449000
466,30,Sibley,13014,13007,262.75399770000,78.01929828000,93.03441559000,43.10819449000
467,30,Sibley,18540,18529,262.75399770000,78.01929828000,93.03441559000,43.10819449000
468,30,Sibley,24650,20153,262.75399770000,78.01929828000,93.03441559000,43.10819449000
469,30,Sibley,19012,15515,262.75399770000,78.01929828000,93.03441559000,43.10819449000
470,30,Sibley,10755,7392,262.75399770000,78.01929828000,93.03441559000,43.10819449000
472,30,Sibley,29507,528,262.75399770000,78.01929828000,93.03441559000,43.10819449000
473,30,Sibley,14285,9948,262.75399770000,78.01929828000,93.03441559000,43.10819449000
474,30,Sibley,28845,28832,262.75399770000,78.01929828000,93.03441559000,43.10819449000
475,30,Sibley,26900,26885,262.75399770000,78.01929828000,93.03441559000,43.10819449000
476,30,Sibley,20768,20558,262.75399770000,78.01929828000,93.03441559000,43.10819449000
