id,Cluster,c2,c1,c0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949493789,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949491780,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949489833,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949488002,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949485959,1,0,1,0
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949478309,0,0,0,1
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949476839,1,0,1,0
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949474644,0,0,0,1
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949471920,1,0,1,0
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949467324,0,0,0,1
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949465030,1,0,1,0
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949463084,0,0,0,1
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949461204,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949458706,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949455558,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949418183,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949416279,1,0,1,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949408889,2,1,0,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949405911,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949403352,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949399112,1,0,1,0
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949394536,0,0,0,1
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949392066,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949389471,1,0,1,0
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6949385903,0,0,0,1
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948985749,1,0,1,0
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796897,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948796210,0,0,0,1
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948795512,2,1,0,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948794673,1,0,1,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948793617,2,1,0,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948792859,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790989,1,0,1,0
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948790357,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788893,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948788159,0,0,0,1
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948756355,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948754791,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948752656,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948751048,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948748993,1,0,1,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948747287,2,1,0,0
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948745823,0,0,0,1
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948744309,2,1,0,0
6948742656,1,0,1,0
6948742656,1,0,1,0
