"concern","fav","unfav","norm","aware","past","appreciate","resp","info","id"
0.944064809939871,0.0586941064495618,-0.402622559148196,0.187054167484952,-0.274713853736287,0.259327715938244,0.303268614110402,0.0630309887499971,0.629741956573194,6967500969
-1.21658306652884,-0.0556245583834187,0.424101520214671,0.20836819006292,-0.249945941679443,0.215891494624363,-0.154331274147122,0.0494905000720138,0.0854364261553919,6966018516
0.924849821347918,-0.0175457497775177,0.699059975771769,-0.19095915074385,-0.309249506667259,-0.724597125086914,-0.234473941869419,-0.0795078676132588,-0.120054274263888,6954002510
0.480613512612568,0.376344446083687,-0.170683284004831,0.177046130679444,-0.252415800689792,0.225583893675423,-0.20632152165265,-0.0790844386810655,-0.0194935782866792,6954000142
-1.46936979611062,-0.350134609571439,0.352238414241974,-0.11820606891854,-0.306857570528539,0.17077158674889,-0.0946731825493713,-0.161452390581228,-0.193060344091747,6952091365
0.100456093226393,0.0482780714267158,0.181952959287202,-0.146213938298851,-0.211359669453724,0.196826793243435,-0.0667279994681961,0.190717812545169,-0.0937987334042795,6950969532
0.619351440996358,0.207781346050433,-0.337241390914528,0.0796978210311114,-0.283030855509197,0.246430556612144,-0.117163909734647,-0.124795224690804,0.187291196404431,6950966877
0.951377067170344,0.230828709811797,-0.498869518034147,-0.200385787495066,-0.221126472996405,-0.30654322697363,0.2288653256109,-0.137850412100813,-0.000911530407455789,6950963846
-1.61257757779016,-0.888842741418601,0.989761155004355,0.176328988002408,-0.301125455785022,0.242254666058327,0.164074637973473,-0.105401704601789,-0.261055709062952,6949522020
-1.32610218779586,-0.291120648605964,-0.119027645659493,-0.33158285470907,-0.273718739192975,0.237071507626688,0.337865483404882,-0.0783499236504896,0.0210250139399661,6949520595
-0.263404867140457,0.0526046790022531,-0.0683744879327349,-0.186727001247921,-0.307859768680265,-0.00028103372899369,-0.222208291032562,-0.0779297741033387,-0.205880449329492,6949519165
0.240828072322349,0.00777026270604591,-0.0319905327045595,-0.565343424175702,-0.304207028204032,-0.686323425364671,-0.10850290246586,0.149795191010208,0.0661539724177259,6949517026
0.725862799607083,0.414400291383468,-0.440103145912674,-0.366619597927951,-0.303694902499686,-0.686045454726591,-0.0144265700377622,0.0153377482733805,-0.16743073468504,6949515466
0.956092192474085,0.388515891686692,-0.653867926802086,-0.186052947252892,-0.0567924182866771,0.0275269372666897,0.13363043464069,0.198145606225817,-0.052113144006324,6949513982
1.79281799952842,0.241074085993138,-0.523379443353282,-0.0692564950639541,0.208903026483235,0.246206728162897,0.246798569538745,0.107618619046888,0.0384465452699102,6949512250
-0.210515166604911,-0.0799327489395209,0.371584316399596,0.284810578252342,-0.305106770660608,0.200572077115359,0.0377353908605443,-0.143512663569705,0.00136568134160505,6949510004
0.49972012409178,-0.0431661080257599,0.182718442488007,-0.190494397329578,-0.109590268854322,0.203019120087856,0.0145849607294705,0.0367569509537063,-0.0622411975380379,6949508507
-0.14791777490349,-0.0756658687164306,0.23173271056155,0.0645886329417172,-0.25086039621861,0.173645516010764,-0.101515303401411,-0.0722056551025702,0.0506852011772263,6949506509
-0.329267000928346,-0.130997830427558,0.28347281541878,-0.249179433720961,-0.13932003378368,0.226722810212828,-0.0521112153788128,-0.0695623331275643,-0.114645256531463,6949504595
0.724714207856333,0.149449164422895,0.143491854214156,0.251579468824254,-0.0977285019365457,0.178192747285269,0.332684977595583,-0.0626027665410888,-0.15196969132557,6949502871
-0.840235899500086,-0.652081495914127,0.255111724470249,-0.364779849071408,-0.190659290073628,0.185872662008451,-0.0961779208609052,-0.132553245844921,0.0860945091487866,6949501136
-0.524848511438509,0.296240387352937,-0.0958960657093313,-0.448020537065821,0.324012787070204,0.206712609723348,0.115980574503859,0.15309330400968,0.103295252938084,6949498386
1.02672160040149,0.609185380862209,-0.412452962693092,0.0705474417627966,-0.203011074162992,-0.722284155965377,-0.225083520291479,-0.0675944461157054,-0.0154669028352735,6949496064
0.129751059171522,-0.220518000809695,0.321053072317377,0.453068454914329,-0.28208461372021,0.184652512796344,-0.0866312706463985,-0.140598990403853,0.0192495648851315,6949493789
-1.00790809099017,-0.966068037394221,0.868535041441166,-0.425343026728247,-0.28346074938805,0.152063288364521,-0.221879189435726,-0.17306794804079,-0.325203043390386,6949491780
1.16476967269444,0.0712198953895261,0.155178530161841,0.601999379113069,-0.0959647664454891,0.247677469519127,0.099942166322354,-0.0683215140528226,0.0828143984203739,6949489833
-1.08093707789826,-0.511295000177307,0.424520667645142,-0.0567324114310089,-0.162990294147581,0.240949666918044,-0.0112054675702056,-0.165068513657169,-0.242738978427722,6949488002
0.23530909466443,0.0488421095432303,-0.103975356354766,-0.176673773419063,-0.275537245318627,0.239442647065636,-0.151930296021267,0.00761183316344203,0.033942795234949,6949485959
0.818055192000519,-0.132533440962825,0.253604501684874,-0.153846315850783,-0.136107947874623,-0.726166321276377,-0.231486368154412,-0.0871914401288638,-0.229290461005791,6949478309
0.262369532718854,0.110801761401557,-0.0220328802451276,-0.211415964181757,-0.306236020361626,0.156334058982592,-0.0463606651580575,-0.210784099530243,-0.326922450544888,6949476839
0.772624793072192,0.200938023685808,-0.147088305415969,-0.291782835108297,-0.27820921987515,-0.68717070072385,0.000509569653436149,-0.0130409958832083,-0.272727620982458,6949474644
0.325941008801636,0.0562816029119592,0.115192038682924,0.301864188613707,-0.132014194619983,0.207787361977087,0.154641709523894,-0.0442375437935606,0.33519825846421,6949471920
0.0656738680777244,-0.377703220622352,0.327846520691958,0.227273885848676,-0.3088128000228,-0.728622439544195,-0.243739785578874,-0.0998387516127567,-0.330887235366912,6949467324
0.0219513004902808,-0.472950686062078,0.303578409576114,-0.0346747907889508,-0.30865112262909,0.197545183611112,-0.221906351742622,-0.173772312631583,-0.323127655866935,6949465030
0.548152257761507,0.219128786399766,-0.25632135887747,0.122505091663258,-0.198215842802665,-0.706417751221872,-0.0230818571244403,0.0135821351717111,-0.0157566704007756,6949463084
0.0814951783740561,0.270244750518374,0.0543885170277863,0.503167596506698,-0.187978988196366,0.198135827186988,-0.0259569446806571,-0.055966400721738,0.0317434470414182,6949461204
0.123143747771758,-0.109075272960921,0.0443256158850789,-0.313964797458878,-0.271871976816589,0.218479808124412,-0.141707767673911,0.187931198894523,-0.113626415018973,6949458706
0.543074164118823,-0.125376449052508,0.270707925843065,-0.0812067456376515,-0.308821485862638,0.167057100390262,-0.219860004083202,-0.167364253579758,-0.260424600887849,6949455558
