"id","aware","past","appreciate","resp","concern","value","landcontrol","info_so","info_ma"
6946260193,-0.225003553,0.204778108,-0.20222795,0.064841359,0.087364754,-0.457730473,-0.207871464,0.423732915,0.006207262
6946258184,-0.227288216,0.157549709,-0.125517279,0.212412161,1.779141642,0.216358186,-0.223680821,0.073394399,0.029280115
6946255870,0.261189561,-0.326516352,0.34414192,0.225888165,1.763698551,0.702041462,-0.835597472,-0.068864279,-0.002406516
6946253329,-0.308954023,-0.725928086,-0.235329726,-0.067606899,0.072646845,0.346648767,0.39369536,-0.202458999,-0.016756322
6946252003,-0.15531037,-0.725443554,-0.185913847,0.21365436,1.026589069,-0.14143185,-0.339616595,-0.073854676,-0.010896546
6946250964,-0.27171444,0.243834009,-0.028083161,0.148471908,0.489179488,0.17508421,-0.495495744,0.37585552,0.083799859
6946249196,-0.306298226,0.244143364,-0.051160445,-0.148046574,-0.178337061,-0.186040765,0.283422896,-0.140347852,0.088911716
6946247015,-0.03793789,0.209457352,-0.016628533,-0.034064164,0.072057297,-0.115655111,0.236873669,0.199176041,-0.020208495
6946167103,-0.201447598,0.205113031,-0.206027796,-0.067115648,0.200658242,-0.07423206,-0.306552033,-0.0806946,-0.006173527
6946164683,-0.294565535,0.252842136,0.387053387,0.218764181,0.290416707,-0.03778099,-0.344144662,0.208836317,-0.003773726
6946161348,-0.107693493,-0.724440744,-0.143647275,0.214851985,1.661402162,-0.132399846,-0.548888689,0.55920276,0.040106765
6946157221,-0.278544291,0.223475378,0.040173127,-0.064586895,-0.93105777,0.046588613,0.171601787,0.163190967,-0.01452311
6946154289,-0.304826114,0.243984744,-0.043844882,-0.037835841,-0.782791446,-0.424756945,-0.053581254,-0.071007967,-0.006053515
6946149478,-0.194823591,0.250979796,0.249717122,-0.142364071,0.738881924,-0.181008316,-0.125319605,0.080253948,0.040950084
6946147157,-0.309527174,0.156582633,-0.216261262,-0.184809259,-1.276975753,-0.450027217,0.585817166,-0.199932809,-0.012458582
6946144634,-0.222365571,0.240931745,-0.153050902,0.211966488,0.126965123,0.045755815,-0.229872267,0.697790793,0.025936312
6945891488,-0.228849635,0.231230322,-0.037705628,-0.036781125,0.669147222,0.21007538,-0.33819845,0.202806379,-0.014032298
6945889965,-0.074341431,0.012366945,0.198911526,0.219157011,0.104448229,0.019126284,-0.177555803,-0.021874252,0.02699013
6945888906,-0.2824645,0.242965583,-0.110121213,-0.183072546,-0.032410182,-0.22266988,-0.048633943,-0.207449397,-0.025246353
6945887634,-0.300575712,0.250527755,0.244239765,-0.079104237,-1.689883028,0.692808669,1.273551609,-0.04603273,0.039033254
6945886504,-0.308188635,0.157702916,-0.161391042,-0.149527033,-1.327733515,-0.289616346,0.348274712,-0.199932809,-0.012458582
6945885329,-0.269963711,0.237429788,0.239080535,-0.067832181,-0.712201743,-0.012997929,0.22351004,-0.199932809,-0.012458582
6945884181,-0.304573716,-0.702980153,-0.178420169,0.211865183,0.209488766,-0.15602252,0.098183527,-0.150008128,0.072476947
6945882081,-0.104522238,0.20768297,-0.082489333,0.039746026,0.378168716,-0.318915901,0.007476355,0.016362082,0.092040585
6945880499,-0.306349313,0.230182453,-0.088506464,-0.101265096,-0.886724903,0.1808896,0.441301027,-0.078524554,-0.018841286
6945876874,-0.30899491,0.240547573,-0.212756459,-0.150384055,-1.176116783,0.275200338,-0.123005954,0.106842045,0.033040403
6945874059,-0.273758152,0.239862818,-0.198066172,0.210682493,-0.331367969,0.405009753,-0.059386838,0.201319729,-0.016561496
6945872667,-0.280955303,0.241491326,-0.152636982,-0.002737043,0.141301547,-0.135291434,-0.043247835,0.041497284,-0.011223064
6945870973,-0.192498571,0.180207409,-0.161632579,-0.100818641,-0.757987797,-0.011858189,0.520351818,0.189489408,-0.020328507
6945868936,-0.308199194,0.204904294,-0.21130083,-0.085645438,-0.64180112,-0.166968832,0.51374289,0.139593506,0.08875959
6945867319,0.435789675,0.242442902,-0.124394022,0.220599804,0.090801135,0.23682794,0.373116792,0.31841425,-0.01392344
6945865748,-0.277377516,0.242138347,-0.095484966,0.212099704,0.487674435,-0.534324088,0.043672292,0.199140229,0.097925542
6945864732,-0.12314266,0.017141447,0.416608848,0.221650741,1.80594618,0.808061425,-0.844354047,0.270610945,0.101321803
6945771977,-0.27752022,0.228810859,-0.158176648,-0.149194876,0.442009954,0.193723998,0.170510879,-0.1970861,-0.007615552
6945769093,-0.309476321,0.205111978,-0.214975373,-0.184856504,-0.913878984,-0.208653158,0.160165629,-0.207449397,-0.025246353
6945765963,-0.303544354,0.227888355,-0.150521379,0.211005819,-1.302517565,-0.184340212,-0.229492219,0.405220726,-0.011524499
6945762450,-0.131362963,0.24409077,-0.016378869,0.215052175,-0.554987953,0.342581691,-0.108319082,0.270610945,0.101321803
6945759082,-0.223467773,0.206825936,-0.110197929,0.06617257,-0.127882938,-0.004483149,-0.295262243,-0.150008128,0.072476947
6945753660,-0.297046493,0.253020635,0.371337372,0.037586356,-0.805992062,-0.030212371,0.32946319,0.082758184,-0.005335762
6945749841,-0.164681886,0.244570699,-0.031858433,-0.081342185,-0.268010738,0.292806366,0.068641793,0.329561176,0.005040528
6945491577,-0.080756882,0.169268433,-0.191541716,0.213284311,0.295813003,-0.227716122,-0.006184293,0.233734671,0.038585181
6945489960,-0.107367654,0.156428586,-0.196836431,0.109004807,-0.290090769,0.26846795,0.510191343,0.320537421,0.043574849
6945488925,-0.21752042,-0.017627486,-0.16669293,-0.066450483,-0.639945573,-0.367569796,0.093634313,-0.053340772,0.026600277
6945484811,0.420076502,0.25511327,0.446523007,0.228542675,1.762457506,0.298095126,-0.746465326,-0.019596635,0.081411212
6945483564,-0.303633152,-0.081602461,0.120510552,-0.145115935,-1.317393557,0.552100548,0.483585108,-0.051442484,-0.023313516
6945482225,-0.306455392,0.230952483,-0.060106587,-0.148158342,-0.279636673,-0.218537242,0.149812403,-0.199932809,-0.012458582
6945480813,-0.218163349,0.246535039,0.098762953,0.215608966,0.771512228,0.397231253,-0.830547962,-0.068864279,-0.002406516
6945479131,-0.306743864,0.240181512,-0.206279762,0.024483927,-0.008306769,-0.312637552,0.191275057,0.199176041,-0.020208495
6945476052,-0.297643243,0.256348567,0.492821015,-0.174666432,-1.354945587,0.90598753,0.263081341,0.478327475,0.09908753
6945473463,-0.303544354,0.227888355,-0.150521379,0.211005819,0.606194548,0.420325241,-0.157460728,-0.204602687,-0.020403322
6945471288,0.162704511,-0.724415557,-0.158669686,0.218016903,1.010949613,0.163624173,-0.769809609,0.083461205,-0.00413973
6945469617,0.248257175,-0.722429282,-0.126581797,-0.175356531,0.978971205,0.173502397,-0.537761477,-0.207449397,-0.025246353
6945357761,-0.193085666,-0.718602736,0.124078238,0.217601672,0.208198451,0.230977687,-0.487361851,0.044655778,-0.019612134
6945346677,-0.283840651,-0.711506781,-0.183324341,-0.148349437,-0.604549693,0.128927539,0.146363273,-0.197789121,-0.008811583
6945339362,-0.303150855,0.22841305,-0.126941376,0.211346903,-0.026284727,0.427864135,-0.407305344,0.270610945,0.101321803
6945333858,-0.277215569,-0.709618557,-0.051178819,0.21403405,-0.236471702,-0.206965562,0.186206018,-0.076380866,-0.015194286
6945330465,-0.228465732,0.245507539,0.014723175,-0.076728695,-0.032547004,0.075339755,0.036446571,0.325227817,-0.002331701
6945096694,0.018761177,-0.697225193,0.061149241,0.219321207,0.87727025,-0.110297422,0.152579691,-0.194942412,-0.003968552
6945095461,-0.15734207,0.207671869,-0.104353748,-0.146895013,0.123353425,-0.116450784,-0.133012609,-0.079227576,-0.020037317
6945093820,-0.305904977,-0.706640578,0.032346605,-0.180033718,1.077215005,-0.453900185,-0.192839157,-0.207449397,-0.025246353
6945090035,-0.123981384,0.161584821,0.015951552,-0.040807568,0.412181137,0.014514881,-0.054520219,-0.204602687,-0.020403322
6945087838,-0.105471045,0.244836977,-0.031956989,-0.145263123,-0.594106572,0.069586044,-0.354889238,0.074635649,-0.02175148
6945086238,-0.195017377,0.243775657,-0.026751104,0.214108833,-0.576886168,-0.0957529,0.348236277,0.208836317,-0.003773726
6945075683,-0.231250582,0.228574405,-0.160777497,-0.06687369,-0.006547918,0.007313117,-0.004842868,0.055676113,-0.000863532
6945073672,-0.310007489,-0.725756773,-0.238360754,-0.149443322,-0.721949226,-0.292468481,0.065908381,-0.199932809,-0.012458582
6945071639,-0.191974522,-0.724295299,-0.179668234,-0.147131554,0.116232925,-0.117355652,0.006800785,-0.171851227,0.035315865
6945069066,-0.256444147,-0.379512545,-0.075705837,-0.146922736,0.310557147,-0.08346658,-0.318526213,-0.073854676,-0.010896546
6945066152,-0.231072393,0.1949078,-0.08871327,-0.147575655,-0.726937794,-0.059856818,0.12645023,0.082152236,-0.00896371
6941915788,0.43784178,0.209720988,-0.000134883,0.222445386,0.177590765,-0.12020991,-0.223518029,0.166037676,-0.009680079
6941781008,0.430928267,-0.015964884,-0.141443845,-0.139767096,-0.234412254,-0.219764709,-0.214046288,-0.081371264,-0.023684316
6941005128,-0.310451692,-0.725684537,-0.239638812,-0.18395034,0.118758971,-0.224988838,-0.025484153,-0.207449397,-0.025246353
6940815398,0.433188892,0.224108369,0.010769863,-0.172375053,-0.851896783,-0.164399347,0.027628364,-0.207449397,-0.025246353
6940155468,0.309998824,-0.720725107,-0.02971411,0.007718789,-1.024779459,0.586870841,0.260038186,0.035626183,-0.018614344
6937754838,0.434424087,0.247567753,0.058630318,-0.137224762,-1.148304175,0.11105692,-0.196455561,0.045312816,-0.018494333
6936574728,0.444818508,0.256484152,0.492993686,0.125625164,1.270979198,0.452299476,-0.226883454,0.041497284,-0.011223064
6934585817,0.431931081,0.208785332,-0.089471725,-0.139318876,-0.844229093,-0.06476384,0.191115187,-0.199932809,-0.012458582
6934559667,0.443349404,0.252523139,0.328615121,0.227152565,-0.676661917,0.392582497,-0.191914668,0.288045597,-0.01429969
6934348442,0.343650381,-0.683265985,0.037657596,-0.137388165,0.406808051,-0.004538788,-0.364851959,-0.078524554,-0.018841286
6934185982,0.43346942,-0.705013517,0.061364863,-0.170380278,-0.814016222,-0.561287487,-0.006180105,0.074584558,-0.019241333
6933987919,0.438806357,0.251289574,0.240334159,-0.024491509,-0.664472574,-0.426468877,0.036162094,0.077482358,-0.016908449
6933706763,0.436839186,0.245418351,-0.001406265,0.140586238,-0.214647366,-0.074022091,-0.046332934,0.163190967,-0.01452311
6933503691,0.436122763,0.248586709,0.112906099,-0.071770282,-1.58358897,0.390267751,0.432767789,-0.207449397,-0.025246353
6933154498,0.442092704,0.299308976,0.251547196,0.225971935,1.379960879,0.212128459,-0.915253916,0.050685716,-0.009353562
6933133137,0.435946041,0.220174501,-0.114206948,0.220777699,0.130505927,-0.135585995,-0.270239488,-0.067377628,0.000122682
6932752643,0.437087996,0.221697198,-0.045776424,0.221767545,0.875256347,-0.416700604,-0.070185554,0.20202275,-0.015365464
6932751625,-0.301788862,0.250820747,0.244399008,-0.178259847,0.118010417,-0.134158888,-0.02536956,-0.207449397,-0.025246353
6932688717,0.435842697,0.242513603,-0.121216712,0.220645764,-0.355719555,-0.341362279,0.017429742,0.624214623,0.111097398
6932441494,0.432868122,0.184714701,-0.00703565,-0.172579665,-1.620089755,0.740783827,1.122063566,-0.207449397,-0.025246353
6932293849,0.43563947,0.244364171,-0.05249558,0.111534899,1.112694101,-0.258042102,-0.104261152,0.074635649,-0.02175148
6932088242,0.441035788,-0.680057809,0.223758704,0.226898741,1.318536875,0.164308045,-0.097589836,0.204166438,-0.011718465
6931894923,0.349417441,0.253008352,0.314701653,-0.087339604,-0.043654542,0.257426347,0.24502474,0.273665057,0.028140914
6931885688,0.435739971,0.249986911,0.162823717,-0.170206139,0.120365648,-0.225059186,-0.056987761,-0.207449397,-0.025246353
6931787072,0.208692618,0.206001603,0.431667776,0.225755503,0.453766474,0.233465086,-0.751934569,-0.203819059,-0.019070155
6931585020,0.442822611,0.238839391,0.297519389,0.226720404,-0.462476342,0.144480745,-0.263456589,0.302250281,0.115536646
6931498222,-0.222246587,0.248192032,0.173546977,0.216624092,0.977058702,-0.069236916,-0.216755369,-0.071007967,-0.006053515
6931279978,0.436188254,-0.68294346,0.069716025,0.038972808,0.106855654,-0.1455972,-0.191198383,-0.023929995,0.074038983
6930958766,0.444885184,0.254570966,0.420645142,0.228483776,-0.889215298,0.611386877,0.195430412,0.044655778,-0.019612134
6930668529,0.444567835,0.283619082,0.533636741,0.049132397,-0.369623278,-0.556993404,0.031176963,-0.199932809,-0.012458582
6930465140,0.444638581,0.254242142,0.405867691,0.228270021,-0.037186373,0.246033765,-0.06431346,0.162407338,-0.015856277
6930456202,0.432514599,0.220542624,-0.131320844,-0.036036728,0.174195223,-0.080816855,0.048184816,-0.179367814,0.022528095
6930330199,0.436791024,0.243778113,-0.0643892,0.221467772,-0.315203418,0.196811574,0.092279921,-0.081371264,-0.023684316
6930202534,0.445908717,0.019541391,0.490571613,0.229816453,1.16293499,0.198634898,-0.763710233,0.363319467,0.009097759
6930096244,0.437724945,0.252633699,0.281771234,-0.168485567,0.645829114,0.109662486,-0.33203888,-0.207449397,-0.025246353
6930079051,0.442638981,0.238594537,0.286515554,0.226561234,-0.253753295,0.006461587,0.136496458,0.075241596,-0.018123532
6929947545,0.439350748,-0.682304663,0.122784366,0.22543815,0.034493922,0.093481852,0.018380262,0.228535728,0.029740357
6929858535,0.43552945,0.233238246,0.017727392,0.008663178,-0.15665823,-0.265420781,-0.156594853,0.053532425,-0.004510531
6929566355,0.444157179,0.24061892,0.377492013,0.227877206,1.807507283,-0.028573192,-0.347164425,0.087142634,-0.000473679
6929551675,0.439290173,0.247110509,0.085369771,0.22363403,0.821484648,-0.062063683,-0.169072971,0.201319729,-0.016561496
6929344611,0.249053565,0.242922254,-0.139272774,-0.142362673,-1.606459188,0.81903642,0.842149688,-0.077918607,-0.015213338
6929143264,0.435115387,-0.451557778,-0.139607614,0.221321467,-0.424317923,0.354628445,0.565024369,0.403682985,-0.011543551
6928839973,0.433686339,0.247248572,0.039761888,-0.171986224,-0.549399165,-0.214489578,0.045605736,-0.207449397,-0.025246353
6928802489,0.434806546,0.244499619,-0.054892065,0.046830851,0.052534627,-0.114133244,0.086327851,0.079574956,-0.010751303
6928795921,0.433213236,0.243131092,-0.121541216,0.006631025,-0.877977171,0.154446683,0.115821827,0.075241596,-0.018123532
6928735471,0.439066869,0.246812753,0.071988507,0.22344047,-0.089888498,0.022170728,-0.163348249,-0.197789121,-0.008811583
6928713560,0.441338088,0.25396487,0.36533229,0.013673633,1.57061434,0.670366412,0.429770211,-0.079227576,-0.020037317
6928704976,0.192409997,0.005825765,-0.111281935,0.218068276,0.543690888,-0.124716726,-0.124401952,0.287342575,-0.015495722
6928541618,0.437081795,0.209953695,0.001839452,0.157804561,0.008239805,-0.105859313,-0.347533964,0.078088305,-0.013280501
6928526475,0.430755712,0.243340838,-0.135852959,-0.174526486,-0.491980124,-0.215387571,0.042466049,-0.207449397,-0.025246353
6928506433,0.440381527,0.226088833,0.151585077,0.224622372,0.815645925,0.224663775,-0.031418041,-0.047109125,-0.015941287
6928504611,0.442054511,0.250796512,0.251019926,0.226030153,1.003549543,-0.237722727,-0.026645828,0.636696874,0.118570587
6928482714,0.433033283,0.242891141,-0.132324698,0.006475042,-0.171887265,-0.196839963,0.041524209,0.046799466,-0.015965134
6928473662,0.438196001,0.225296177,0.101518875,0.113793252,0.186539197,0.291077038,-0.469643292,0.540124415,0.007649286
6928311009,0.441170815,0.24961818,0.198065333,0.225264167,-0.597029656,0.613007326,-0.509399882,-0.077740926,-0.017508119
6928285300,0.443285427,0.25243783,0.324781334,0.22709711,0.987499443,-0.553838484,-0.588383994,0.204166438,-0.011718465
6928282907,0.441069794,0.257093761,0.482207903,-0.165586258,0.323684271,0.751415925,-0.662953873,0.08595539,0.011037479
6928248814,0.43069146,-0.721698997,-0.104629741,-0.172763746,-0.461220131,0.244431101,0.049452204,0.043169128,-0.022141332
6928220423,0.438054897,-0.110728448,0.314766531,-0.167513988,-0.750422744,-0.202623704,-0.052854794,0.319197879,-0.012590273
6928200982,0.433086306,0.242961842,-0.129147388,0.006521002,-1.172274053,-0.159217025,0.164532932,-0.072545708,-0.006072567
6928197304,0.439019905,0.239377008,0.283498255,-0.064537817,-0.137826982,-0.192905221,0.082600092,-0.047109125,-0.015941287
6928055902,0.435208764,0.208331644,-0.077016439,0.111228383,-0.247281843,-0.35354544,0.12346387,-0.080765317,-0.020056369
6928055608,0.44024127,0.254078377,0.359703479,-0.068200367,-1.094762138,0.434673621,0.264905073,-0.074894216,-0.012665088
6928052617,0.437258804,0.248525502,0.120885344,0.010137717,-0.84655371,-0.391603836,-0.040982461,-0.167726413,0.042333301
6928043253,-0.309476321,0.205111978,-0.214975373,-0.184856504,0.120365648,-0.225059186,-0.056987761,-0.207449397,-0.025246353
6928029902,0.436005612,-0.70924201,-0.076852524,0.22258095,0.11200415,0.027724614,0.066478536,-0.078524554,-0.018841286
6928014492,0.438082467,0.253110423,0.303195393,-0.168175668,-0.722055185,-0.21178936,0.055046608,-0.207449397,-0.025246353
6927954841,0.43414705,0.199401354,0.069130956,-0.171495556,0.239892989,-0.226928509,-0.063523544,-0.207449397,-0.025246353
6927954250,0.432358996,-0.451109539,-0.147538289,0.007196706,-0.704721619,-0.292656328,0.121642281,-0.204602687,-0.020403322
6927948667,0.439864966,0.247876945,0.119813661,0.22413226,-0.974568956,-0.23188015,0.496323809,-0.013566698,0.091669784
6927942980,0.441494286,0.252051593,0.293793021,0.122743734,1.770986589,0.193079441,-0.468385642,-0.049659343,0.030266329
6927914142,0.435307359,0.247169501,0.051462607,-0.055535864,-0.868219315,-0.16385295,0.230770353,-0.17808971,0.024702499
6927913113,0.436106597,0.227334331,0.160270018,-0.135724008,-0.192249292,-0.047592595,-0.238902286,-0.079884614,-0.021155118
6927899941,-0.300244952,-0.077084594,0.323545004,-0.142179049,-0.449789004,0.265900789,0.061023288,0.325930838,-0.00113567
6927866573,0.439680021,-0.71037808,0.408660326,-0.130850493,0.395844236,0.174063995,-0.640277018,-0.202458999,-0.016756322
6927857741,0.432603704,0.24189226,-0.174313942,0.027980221,0.984028685,-0.212301777,-0.057862672,0.01050496,0.095607003
6927775381,0.443546939,0.252786533,0.340452164,0.227323788,0.636315602,0.326149796,-0.218557029,-0.052011577,0.026264536
6927608649,0.442046693,0.202324551,0.252312912,0.226114702,0.506201841,-0.048007753,-0.140643599,-0.039419722,0.010671474
6927564241,0.439374131,0.234241146,0.090872735,0.223731268,0.316078998,-0.107783642,-0.037536103,-0.175946022,0.028349499
6927545653,0.437387878,0.198114522,0.049482137,0.119275631,0.925238103,-0.270988263,0.179103284,-0.171851227,0.035315865
6927471449,-0.177488505,0.249260176,0.179863492,-0.078483828,0.224683569,0.023159431,-0.219643799,0.077482358,-0.016908449
6927238205,0.436841044,0.234987141,0.096323324,0.009800066,-1.258772108,0.602374053,0.491738839,0.284603437,0.046750088
6927085272,0.434667406,-0.717061963,0.108284463,-0.13519542,-0.980515183,0.055612104,-0.271113041,-0.203819059,-0.019070155
6926902789,0.438005918,0.245398069,0.008412144,0.222520841,-0.653612448,0.137612919,0.049211811,0.329561176,0.005040528
6926883676,0.432777684,-0.684123524,-0.006244018,-0.136900248,1.175881235,0.009077902,-0.331170458,0.300106593,0.111889646
6926684241,0.4388003,0.246457307,0.056014675,0.223209409,-0.601315503,0.417479812,0.120236889,0.203534134,0.000968345
6926133812,0.438946377,0.25235175,0.282108285,-0.069322779,-0.912324283,0.297249201,0.320106762,0.194657487,-0.014133258
6925691377,0.432521216,-0.722745816,-0.127936328,0.007849617,-0.771003561,-0.417911416,0.225668865,-0.207449397,-0.025246353
6925479410,0.436922839,-0.005421804,-0.047426183,0.222051972,1.702584775,0.398834316,-1.063499203,-0.19559945,-0.005086353
6925475963,-0.309503588,0.179090986,-0.215664855,-0.184831171,0.978971205,0.173502397,-0.537761477,-0.207449397,-0.025246353
6925475627,0.44141572,-0.679551203,0.246525733,0.227228065,0.809128649,-0.210211555,-0.130669013,0.064949016,-0.021871492
6925411481,0.44198786,0.250707639,0.247025957,0.225972381,0.688791889,-0.026530035,-0.468636523,0.046799466,-0.015965134
6925391133,0.437876407,-0.132535628,0.014381881,0.223120462,0.924420804,0.085866511,-0.25572396,0.236917899,0.044000722
6925351988,0.43407752,0.247105636,0.037862636,-0.137525166,-0.414072759,0.081554159,0.229329459,-0.076380866,-0.015194286
6925276018,0.415511376,0.249026076,0.172962497,0.224585632,0.473848199,0.247967021,-0.244533751,0.210322967,-0.001244527
6925148928,-0.310451692,-0.725684537,-0.239638812,-0.18395034,0.671349795,0.001942839,-0.175811906,-0.207449397,-0.025246353
6925117930,0.433756235,0.18523438,0.020843224,-0.137687868,-1.341611091,0.207061558,0.495122396,-0.089571246,-0.02127513
6925112112,0.436600914,0.250470361,0.189074447,-0.135337893,-1.163558745,0.903421296,1.160698899,-0.091057897,-0.023804328
6925090735,0.438717604,0.248349131,0.127403156,0.12033691,0.859752476,0.55198661,-0.822342248,0.331220642,0.021394716
6925029626,0.435314815,-0.687686225,-0.119064797,0.221939811,-0.217483741,-0.093844414,-0.25175075,0.2035094,-0.012836266
6924889661,0.433185893,0.24591673,-0.015567212,-0.138298027,0.942918824,0.105189298,-0.228038479,-0.078524554,-0.018841286
6924789209,0.434965602,0.248289816,0.091080077,-0.136755378,-1.119189568,-0.087735595,0.055582486,0.085244346,0.049440114
6924648234,0.432711967,0.245949332,-0.018626394,-0.172830808,-0.210549599,-0.174474784,-0.038856406,-0.207449397,-0.025246353
6924604682,0.436045012,-0.722170788,-0.074019663,0.222639565,1.840425031,0.349011101,-1.053405363,0.755232062,0.123659611
6924597547,0.433657145,0.243723006,-0.0949404,0.007015805,-1.172599626,0.003847137,0.52652795,-0.205305709,-0.021599353
6924548198,0.446156778,0.256266526,0.49684415,0.229585992,1.659672845,0.756815723,-1.265034822,0.194657487,-0.014133258
6924513479,0.437628431,0.244894723,-0.014208381,0.222193635,0.125759268,-0.42130254,-0.065726448,-0.203819059,-0.019070155
6924372074,0.435679985,0.249242384,0.133888757,-0.136136152,-0.963186878,0.064719045,0.547957915,0.112460345,0.095741967
6924359661,0.434355191,0.24465379,-0.053110693,0.00762087,0.293056182,0.43986611,-0.546037645,0.202806379,-0.014032298
6924334238,0.432073726,-0.723342504,-0.154751682,0.007461734,0.432436258,0.105853672,-0.069531321,-0.139644831,0.090107748
6924333898,0.429743133,-0.722963508,-0.161457253,-0.173585754,0.227492947,-0.226860716,-0.150474022,-0.207449397,-0.025246353
6924327658,0.431165993,0.208429696,-0.109978461,-0.174104035,-0.234281021,-0.17405842,-0.006143012,-0.207449397,-0.025246353
6924319094,0.432230839,0.157901399,-0.177360122,0.00593763,-1.693755145,0.324726931,1.00014029,-0.091057897,-0.023804328
6924303569,0.435339192,0.226311063,0.114284028,-0.136389194,0.43713755,-0.122547538,-0.131047463,0.036329205,-0.017418313
6924255499,0.313766564,-0.087136469,-0.131446259,0.115535087,0.458952692,0.52749557,-0.450750747,0.532607827,-0.005138484
6924252974,0.429223789,-0.487261641,-0.201170706,-0.1744814,0.094207282,-0.411995561,0.092467689,-0.207449397,-0.025246353
6924251283,0.43070269,0.243270138,-0.139030269,-0.174572446,0.339180387,-0.137789185,-0.156507455,-0.207449397,-0.025246353
6924246168,0.438839886,0.254120375,0.348582947,-0.167519138,-0.416272719,-0.216666541,-0.027644249,-0.207449397,-0.025246353
6924239246,0.439016015,0.198283408,0.070702618,0.223487715,0.965281439,0.247021333,-0.470202624,0.753745412,0.121130413
6924231184,0.433785319,-0.717573607,0.080766631,-0.170081994,-0.461598097,-0.429491968,0.129084075,0.077482358,-0.016908449
6924226818,0.43704736,0.208661699,-0.047739683,0.221756784,0.845722381,-0.215282021,-0.0889775,0.075944617,-0.016927501
6924224030,0.433188901,0.241797096,-0.172630215,0.073440107,0.321808906,0.069970391,0.13691849,0.286685538,-0.016613523
6924223908,0.434665856,0.244522498,-0.05529686,0.035901582,0.376175731,0.160237445,-0.159545009,-0.07040202,-0.002425568
6924215880,0.429907271,-0.687286427,-0.152910226,-0.173510299,-0.961065774,-0.207877914,0.188642369,-0.207449397,-0.025246353
6924211132,0.439899143,0.192513933,0.354194275,-0.085561908,-1.258976952,0.612616464,1.182563152,0.402196335,-0.014072749
6924209904,0.435000852,0.170452638,-0.169084998,0.220049736,-0.108888994,0.651913035,0.039108026,0.283092053,0.030416279
6924194655,0.440512648,0.255686315,0.423481139,-0.131947208,-1.575767348,0.363139398,0.452867747,0.035020236,-0.022242292
6924101928,0.435819111,0.22000525,-0.121813119,0.220667676,-0.650908953,0.247277637,0.436551454,-0.079910971,-0.00484036
6924100619,0.434928211,0.248904499,0.114179772,-0.170909772,-0.243047477,-0.219330441,-0.005700491,-0.207449397,-0.025246353
6924088968,0.433992522,0.223269317,-0.013929447,-0.073574414,-0.812083679,0.19563173,0.186076643,0.199176041,-0.020208495
6924079621,0.434062712,-0.724814011,-0.192806997,0.22092131,1.086920272,-0.025265988,-0.262156625,-0.048595775,-0.018470485
6924077360,0.319877488,0.247506873,0.084995217,0.030268336,1.553877594,0.469494699,-0.518998144,-0.081371264,-0.023684316
6924077001,0.428975727,-0.723986775,-0.207443243,-0.17425094,1.114355136,-0.025875716,-0.389169363,-0.207449397,-0.025246353
6924072627,0.438731385,0.168145324,0.272275369,-0.069350988,0.116775441,0.057125265,0.257092515,0.083461205,-0.00413973
6924068010,0.436069206,0.227949014,0.183369713,-0.169878402,0.700330468,-0.089326829,-0.176211338,-0.207449397,-0.025246353
6924044928,0.43884018,0.253456225,0.32326019,-0.133396901,0.219063626,0.222373241,-0.019365537,0.047502488,-0.014769103
6924025722,0.439511986,0.24940837,0.175005687,0.121025479,-0.349676221,0.091422313,0.245681788,0.20202275,-0.015365464
6924025410,0.430359307,-0.134948737,-0.145876548,-0.174158208,0.120365648,-0.225059186,-0.056987761,-0.207449397,-0.025246353
6924025148,0.430359307,-0.134948737,-0.145876548,-0.174158208,0.120365648,-0.225059186,-0.056987761,-0.207449397,-0.025246353
6923978329,0.433967019,0.231154882,-0.075899675,0.007308866,-0.159633635,0.644683037,0.394852958,0.318713657,0.000116916
6923974560,0.434062712,-0.724814011,-0.192806997,0.22092131,0.179791694,-0.19137322,-0.023457247,-0.015844314,0.037248702
6923965588,0.439301039,0.254735282,0.376217091,-0.167119411,-0.484603173,0.110113716,-0.005165728,-0.207449397,-0.025246353
6923951616,0.439887327,0.030521688,0.394163234,-0.132066489,0.084890333,0.064164572,0.198847693,0.074635649,-0.02175148
6923932384,0.439798199,0.255398202,0.406008895,-0.166688474,-0.149961531,-0.12125997,0.227844022,-0.207449397,-0.025246353
6923929952,0.353393732,0.224315214,0.035642823,-0.091237583,-1.261098903,0.500137819,0.260162028,-0.082909005,-0.023703368
6923929001,-0.301980045,-0.714388339,0.268016055,-0.17660713,0.120365648,-0.225059186,-0.056987761,-0.207449397,-0.025246353
6923914852,-0.304416603,0.17826375,-0.201028608,0.210341079,0.215800899,0.412183419,0.14705904,0.079574956,-0.010751303
6923909650,0.430869021,0.230510611,-0.128591236,-0.174403808,0.732435833,0.178455363,-0.373436389,-0.207449397,-0.025246353
6923898758,0.434504427,0.24273123,-0.125067176,0.116684936,-0.700939999,0.257276293,-0.040737917,0.322044589,-0.007747242
6923852238,0.431598493,0.50267134,-0.120099785,-0.140161819,0.232709303,-0.244109814,0.061923254,-0.167726413,0.042333301
6923844220,-0.298200909,0.247994683,0.169207256,0.215613044,-0.022344903,-0.132458349,0.250244085,0.057162764,0.001665667
6923841359,0.435400957,-0.723029579,-0.11261402,0.222081299,0.308587806,-0.182704059,-0.251884735,-0.081371264,-0.023684316
