"concern","att_wld_unfav","att_nm_unfav","comp","norm_control","aware","past","appreciate","social","id"
0.937313365469928,-0.00973853582035652,0.271227142734418,-0.00142522904428844,0.138149063182396,-0.273775695192487,0.249223103578742,0.277467235771457,0.00349349554204633,6967500969
-1.22314188868677,1.12803515935878,-0.53791398227307,-0.033936138720067,0.300759467701308,-0.249867382346036,0.21534165373896,-0.15463761850238,0.0430831356307151,6966018516
0.928581048609201,0.91724909989478,0.435496180784598,0.0266540920145788,-0.171931358235584,-0.309050890553602,-0.726119898101029,-0.235683006103765,-0.0737885321801327,6954002510
0.478270180828983,-0.0182021895360901,0.253195727996547,0.364744449412074,0.144779085947826,-0.252316158066022,0.224228442068417,-0.208299079861816,-0.0849306227433746,6954000142
-1.46823546813206,0.0659357177008874,-0.157493056258573,-0.366927175928301,-0.0875105200038457,-0.307012745759118,0.171987816595607,-0.0917611143086041,-0.148541562102155,6952091365
0.09765453638248,0.40129288519314,0.304018770616216,0.022976488948753,-0.104634099861316,-0.212027729436905,0.203574875038485,-0.0508557641049528,0.213602899345252,6950969532
0.622227988179818,-0.597554999733623,-0.642640463335228,0.236643028059739,0.116892886959905,-0.282390988928125,0.239966485042863,-0.131468530799827,-0.148894719710886,6950966877
0.957022931139294,-1.00593432638444,0.25813328738655,0.246522943154644,-0.25860249104697,-0.220876780065751,-0.308189425031615,0.221982496762255,-0.142320777008342,6950963846
-1.61200893501427,1.28004268981067,0.343692331403939,-0.888017218949687,0.177587634023632,-0.301737776877232,0.246992880988388,0.174400614884712,-0.0801105157199067,6949522020
-1.32307671022688,-0.607061437251844,0.296351697225799,-0.294020141265021,-0.366765595695738,-0.273843600694188,0.237065830219471,0.334069426974997,-0.0774663289207049,6949520595
-0.268121052566107,0.0973110308096794,-0.538395777188932,0.0325072818077953,-0.125433582041045,-0.30818592995375,0.00316077544144512,-0.215990065350516,-0.0683148397576104,6949519165
0.241915846133594,-0.31943657706393,0.31683600247207,-0.0211968097698595,-0.532098233764532,-0.304194132879456,-0.686489593293495,-0.107763839855891,0.148196934171504,6949517026
0.724720707611689,-0.611747408439457,0.276275311294457,0.387543179741743,-0.370756405520009,-0.304038579779799,-0.683777070708221,-0.00943727310673769,0.0285973315405222,6949515466
0.955606587254637,-0.668076709458692,-0.574953045596961,0.417829064136009,-0.168316313264828,-0.0574812014008081,0.034799925839089,0.147424528483825,0.218600537040421,6949513982
1.78947614672446,-0.370867993806857,-0.565100238779801,0.217047327484865,-0.0193749715635983,0.208591321582195,0.249034492234531,0.253390776769495,0.11306240916165,6949512250
-0.20356818504564,0.228254554888609,1.10353138531151,-0.0371903827238969,0.188968668959079,-0.304920581352486,0.198468155009851,0.0328120099276152,-0.146771533754019,6949510004
0.503219860599394,0.229385673437763,0.307691474592853,-0.000605317071034974,-0.190621256823174,-0.109840018280371,0.205938762016316,0.0201830215478797,0.0473448575846134,6949508507
-0.14245597185592,0.429589333265626,0.289751131796543,0.0270240436813698,0.0558529633053494,-0.250661122685309,0.171507283380997,-0.106958579920923,-0.0833891678130297,6949506509
-0.323276883405105,-0.0133426095697784,0.305235194999356,-0.0883070492833914,-0.26335207077656,-0.139532775740799,0.228099114258135,-0.0498859851559821,-0.0641420964665335,6949504595
0.729360521195863,-0.0513004322721164,-0.475646049473629,0.184491363325842,0.23485419866038,-0.0980499181631899,0.18219517118869,0.339222992531118,-0.0359013071081686,6949502871
-0.829624412011313,-0.728019581815653,0.820273686357912,-0.667739878136382,-0.393837037713848,-0.190199590448113,0.181576254066812,-0.106428325018919,-0.147304136764368,6949501136
-0.528142988126707,-0.0768722884975548,0.300222418944646,0.275712521160049,-0.414885250669314,0.323972002927448,0.208646924757856,0.121196836482529,0.158090506105666,6949498386
1.02041154757012,-0.152447232029869,-0.962933096362628,0.594361132498287,0.135743354656126,-0.202661606421831,-0.725829033310665,-0.231452583516786,-0.0833343698565465,6949496064
0.127918604624473,0.979054264229584,-0.602436470573464,-0.166512295768447,0.50901070182109,-0.281811526894961,0.181725298152716,-0.0944776640891115,-0.148278747257445,6949493789
-1.00475871883401,0.895045148197668,0.383944870509218,-0.965504842671496,-0.378525638438193,-0.283817257160706,0.155368074337741,-0.213867427976384,-0.149973788439273,6949491780
1.16927137051809,0.448882203421049,0.760795187991977,0.130219782290628,0.498324712323581,-0.0957552998631426,0.24540317378014,0.0946551925069213,-0.078673099392108,6949489833
-1.08268593984483,0.522742575396796,0.375522966959016,-0.547832186930732,-0.0643893388971563,-0.163274038310672,0.243080238311658,-0.00760949296025724,-0.145639897971721,6949488002
0.233984315198646,-0.188998811666358,-0.546571441854224,0.0315339276703374,-0.133175949578965,-0.275612474703215,0.239020957278401,-0.152392226684102,-0.00265860659955445,6949485959
